SourceFiscalYear,Organization,AccountTitle,BudgetActivityTitle,AGtitle,SAG.Title,FiscalYear,Amount2,Amount,Amount3
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Cancelled Account Adjustments,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Judgment Fund,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Judgment Fund,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Judgment Fund,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Cancelled Accounts,Judgment Fund,2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Operating Forces,2016,97631.0,1284212.0,353133.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Operating Forces,2016,97631.0,1284212.0,2500.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Operating Forces,2016,97631.0,100131.0,353133.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Operating Forces,2016,97631.0,100131.0,2500.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Depot Maintenance,2016,18254.0,467583.0,24e4
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Depot Maintenance,2016,18254.0,467583.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Depot Maintenance,2016,18254.0,18254.0,24e4
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Expeditionary Forces,Depot Maintenance,2016,18254.0,18254.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,2228242.0,7819.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,2228242.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,2228242.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,2228242.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,746237.0,7819.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,746237.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,746237.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,746237.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,48513.0,7819.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,48513.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,48513.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,48513.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,28653.0,7819.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,28653.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,28653.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,"Sustainment, Restoration and Modernization",2016,28653.0,28653.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,4533890.0,61422.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,4533890.0,16026.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,4533890.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,4533890.0,955.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,2073388.0,61422.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,2073388.0,16026.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,2073388.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,2073388.0,955.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,102858.0,61422.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,102858.0,16026.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,102858.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,102858.0,955.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,112878.0,61422.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,112878.0,16026.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,112878.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Base Support,Base Support,2016,111923.0,112878.0,955.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Transportation,2016,924.0,81153.0,43767.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Transportation,2016,924.0,81153.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Transportation,2016,924.0,924.0,43767.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Transportation,2016,924.0,924.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,926284.0,2513.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,926284.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,926284.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,926284.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,358395.0,2513.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,358395.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,358395.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,358395.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,1505.0,2513.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,1505.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,1505.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,1505.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,10866.0,2513.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,10866.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,10866.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2016,10866.0,10866.0,0.0
2016,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Recruiting and Advertising,2016,8785.0,8785.0,0.0
2016,Navy,Operation and Maitenance,Navy - Operating Forces,Servicewide Support,"Ship Modernization, Operations & Sustainment Fund",2016,0.0,0.0,0.0
2016,Navy,Operation and Maitenance,Navy - Concept Obligations,Kaho'Olawe,"Kaho'Olawe Is Conv, Rm Env Res",2016,0.0,0.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Primary Combat Forces,2016,3336868.0,4842606.0,1505738.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Primary Combat Forces,2016,3336868.0,4842606.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Primary Combat Forces,2016,3336868.0,1779378.0,1505738.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Primary Combat Forces,2016,3336868.0,1779378.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Combat Enhancement Forces,2016,1897315.0,2812288.0,914973.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Air Operations Training (OJT, Maintain Skills)",2016,1797549.0,1829527.0,31978.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,7729892.0,1192765.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,7729892.0,51086.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,7729892.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,538122.0,1192765.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,538122.0,51086.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,538122.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,1763859.0,1192765.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,1763859.0,51086.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,6537127.0,1763859.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,2083337.0,85625.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,2083337.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,2083337.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,109342.0,85625.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,109342.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,109342.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,288786.0,85625.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,288786.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,1997712.0,288786.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,3759217.0,917269.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,3759217.0,7020.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,3759217.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,380727.0,917269.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,380727.0,7020.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,380727.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,582037.0,917269.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,582037.0,7020.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,2841948.0,582037.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Combat Related Operations,Global C3I and Early Warning,2016,930341.0,960560.0,30219.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Combat Related Operations,Other Combat Ops Spt Programs,2016,924845.0,1099579.0,174734.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Combat Related Operations,Tactical Intel and Other Special Activities,2016,0.0,0.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Space Operations,Launch Facilities,2016,271177.0,272046.0,869.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Space Operations,Space Control Systems,2016,382824.0,387832.0,5008.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,COCOM,Combatant Commanders Direct Mission Support,2016,900965.0,1001155.0,100190.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,COCOM,Combatant Commanders Core Operations,2016,205078.0,205078.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,NA,Classified Programs,2016,907496.0,930389.0,22893.0
2016,Air Force,Operation and Maitenance,Air Force - Mobilization,Mobility Operations,Airlift Operations,2016,2229196.0,5224899.0,2995703.0
2016,Air Force,Operation and Maitenance,Air Force - Mobilization,Mobility Operations,Mobilization Preparedness,2016,148318.0,256481.0,108163.0
2016,Air Force,Operation and Maitenance,Air Force - Mobilization,Mobility Operations,Depot Maintenance,2016,1617571.0,2128630.0,511059.0
2016,Air Force,Operation and Maitenance,Air Force - Mobilization,Mobility Operations,"Facilities Sustainment, Restoration & Modernization",2016,259956.0,259956.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Mobilization,Mobility Operations,Base Support,2016,708799.0,713441.0,4642.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Accession Training,Officer Acquisition,2016,92191.0,92283.0,92.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Accession Training,Recruit Training,2016,21871.0,21871.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Accession Training,Reserve Officers Training Corps,2016,77527.0,77527.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Accession Training,"Facilities Sustainment, Restoration & Modernization",2016,228500.0,228500.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Accession Training,Base Support,2016,772870.0,772870.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2016,359304.0,371290.0,11986.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2016,710553.0,710553.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2016,228252.0,228252.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2016,76464.0,76464.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,Basic Skills and Advanced Training,Depot Maintenance,2016,375513.0,375513.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2016,79690.0,79690.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,"Recruiting, and Other Training & Education",Examining,2016,3803.0,3803.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2016,180807.0,180807.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,"Recruiting, and Other Training & Education",Civilian Education and Training,2016,167478.0,167478.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2016,59263.0,59263.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Logistics Operations and Technical Support,Logistics Operations,2016,1141491.0,1228207.0,86716.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Logistics Operations and Technical Support,Technical Support Activities,2016,862022.0,862022.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Logistics Operations and Technical Support,Depot Maintenance,2016,61745.0,61745.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Logistics Operations and Technical Support,"Facilities Sustainment, Restoration & Modernization",2016,298759.0,298759.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Logistics Operations and Technical Support,Base Support,2016,1108220.0,1112056.0,3836.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,689797.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,689797.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,689797.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,53921.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,53921.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,53921.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,23626.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,23626.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,689797.0,23626.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Servicewide Communications,2016,498053.0,663401.0,165348.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Other Servicewide Activities,2016,900253.0,1104936.0,204683.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Civil Air Patrol,2016,25411.0,25411.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Judgment Fund,2016,0.0,0.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Support to Other Nations,International Support,2016,89148.0,89209.0,61.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,NA,Classified Programs,2016,1187859.0,1203322.0,15463.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Primary Combat Forces,2016,1779378.0,4842606.0,1505738.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Primary Combat Forces,2016,1779378.0,4842606.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Primary Combat Forces,2016,1779378.0,1779378.0,1505738.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Primary Combat Forces,2016,1779378.0,1779378.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Mission Support Operations,2016,226243.0,226243.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Mission Support Operations,2016,226243.0,226243.0,19900.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Mission Support Operations,2016,226243.0,760679.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Mission Support Operations,2016,226243.0,760679.0,19900.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,7729892.0,1192765.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,7729892.0,51086.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,7729892.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,538122.0,1192765.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,538122.0,51086.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,538122.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,1763859.0,1192765.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,1763859.0,51086.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Depot Maintenance,2016,487036.0,1763859.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,2083337.0,85625.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,2083337.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,2083337.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,109342.0,85625.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,109342.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,109342.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,288786.0,85625.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,288786.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,"Facilities Sustainment, Restoration & Modernization",2016,109342.0,288786.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,3759217.0,917269.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,3759217.0,7020.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,3759217.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,380727.0,917269.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,380727.0,7020.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,380727.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,582037.0,917269.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,582037.0,7020.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Base Support,2016,373707.0,582037.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,689797.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,689797.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,689797.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,53921.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,53921.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,53921.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,23626.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,23626.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Administration,2016,53921.0,23626.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Recruiting and Advertising,2016,14359.0,14359.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Recruiting and Advertising,2016,14359.0,14359.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Recruiting and Advertising,2016,14359.0,30652.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Recruiting and Advertising,2016,14359.0,30652.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Military Manpower and Personnel Management,2016,13665.0,13665.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Other Personnel Support,2016,6606.0,6606.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Administration and Servicewide Activities,Servicewide Support,Audiovisual,2016,0.0,0.0,0.0
2016,Air Force,Operation and Maitenance,Air Force - Operating Forces,Air Operations,Aircraft Operations,2016,3526471.0,3526471.0,0.0
