"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","PBtotal","PBtype","QuantPBtotal","QuantPBtype"
"115",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","6  ","2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","6  ","Add","U",2011,"Total",12638,NA,0,NA
"116",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","7  ","2938ER8120","CTG, 30mm, All Types","A","Weapon System Cost","7  ","Add","U",2011,"Total",111164,NA,0,NA
"117",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","8  ","3222ER8001","CTG, 40mm, All Types","A","Weapon System Cost","8  ","Add","U",2011,"Total",176876,NA,0,NA
"118",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","9  ","0050E89600","60MM Mortar, All Types","A","Weapon System Cost","9  ","Add","U",2011,"Total",14258,NA,0,NA
"119",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","10 ","3584E76000","81MM Mortar, All Types","A","Weapon System Cost","10 ","Add","U",2011,"Total",23901,NA,0,NA
"120",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","11 ","6780E25500","120MM Mortar, ALL TYPES","A","Weapon System Cost","11 ","Add","U",2011,"Total",94254,NA,0,NA
"121",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","35","Tank Ammunition","12 ","1120E22203","Cartridges, Tank, 105MM and 120MM, All Types","A","Weapon System Cost","12 ","Add","U",2011,"Total",121904,NA,0,NA
"122",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","13 ","0530E15101","Artillery Cartridges, 75MM and 105MM, All Typ","A","Weapon System Cost","13 ","Add","U",2011,"Total",98515,NA,0,NA
"123",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","14 ","3102E89500","Artillery Projectile, 155MM, All Types","A","Weapon System Cost","14 ","Add","U",2011,"Total",60495,NA,0,NA
"124",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","15 ","6600E80100","Proj 155mm Extended Range Xm982","A","Weapon System Cost","15 ","Add","U",2011,"Total",30527,NA,0,NA
"125",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","16 ","8750E27501","Artillery Propellants, Fuzes and Primers, All","A","Weapon System Cost","16 ","Add","U",2011,"Total",32745,NA,0,NA
"126",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","43","Mines","17 ","0442EA0800","Mines & Clearing Charges, All Types","A","Weapon System Cost","17 ","Add","U",2011,"Total",8765,NA,0,NA
"127",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","44","Networked Munitions","18 ","9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost","18 ","Add","U",2011,"Total",8269,NA,0,NA
"128",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","19 ","2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","19 ","Add","U",2011,"Total",51482,NA,0,NA
"129",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","20 ","3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","20 ","Add","U",2011,"Total",259237,NA,0,NA
"130",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","21 ","2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","21 ","Add","U",2011,"Total",39712,NA,0,NA
"131",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","22 ","4582E34000","Grenades, All Types","A","Weapon System Cost","22 ","Add","U",2011,"Total",41568,NA,0,NA
"132",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","23 ","6038E46900","Signals, All Types","A","Weapon System Cost","23 ","Add","U",2011,"Total",39251,NA,0,NA
"133",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","24 ","8278E51200","Simulators, All Types","A","Weapon System Cost","24 ","Add","U",2011,"Total",11325,NA,0,NA
"134",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","25 ","0684EB0016","Ammo Components, All Types","A","Weapon System Cost","25 ","Add","U",2011,"Total",17400,NA,0,NA
"135",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","26 ","1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost","26 ","Add","U",2011,"Total",5235,NA,0,NA
"136",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","27 ","2430EA0003","Cad/Pad All Types","A","Weapon System Cost","27 ","Add","U",2011,"Total",5291,NA,0,NA
"137",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","28 ","2624EA0055","Items Less Than $5 Million","A","Weapon System Cost","28 ","Add","U",2011,"Total",16213,NA,0,NA
"138",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","29 ","4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost","29 ","Add","U",2011,"Total",12649,NA,0,NA
"139",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","30 ","4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost","30 ","Add","U",2011,"Total",11719,NA,0,NA
"140",2013,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","31 ","9615EA8500","Closeout Liabilities","A","Weapon System Cost","31 ","Add","U",2011,"Total",98,NA,0,NA
"141",2013,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","32 ","0572EP1000","Provision of Industrial Facilities","A","Weapon System Cost","32 ","Add","U",2011,"Total",161984,NA,0,NA
"142",2013,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","33 ","4099EP1700","Conventional Munitions Demilitarization, All","A","Weapon System Cost","33 ","Add","U",2011,"Total",215068,NA,0,NA
"143",2013,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","34 ","4150EP2500","Arms Initiative","A","Weapon System Cost","34 ","Add","U",2011,"Total",3241,NA,0,NA
"144",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","1  ","0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost","1  ","Add","U",2011,"Total",0,NA,0,NA
"145",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","2  ","6866D15500","Family of Medium Tactical Veh (FMTV)","A","Weapon System Cost","2  ","Add","U",2011,"Total",1088525,NA,7484,NA
"146",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","3  ","7000D15800","Firetrucks & Associated Firefighting Equip","A","Weapon System Cost","3  ","Add","U",2011,"Total",21197,NA,0,NA
"147",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","4  ","8309DA0500","Family of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost","4  ","Add","U",2011,"Total",746462,NA,12240,NA
"148",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","5  ","8331D16506","Pls Esp","A","Weapon System Cost","5  ","Add","U",2011,"Total",55893,NA,0,NA
"149",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","6  ","8350D02800","Armored Security Vehicles (ASV)","A","Weapon System Cost","6  ","Add","U",2011,"Total",86615,NA,181,NA
"150",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","7  ","8360D02901","Mine Protection Vehicle Family","A","Weapon System Cost","7  ","Add","U",2011,"Total",345678,NA,213,NA
"151",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","8  ","8363D03001","Family of Mine Resistant Ambush Protec (MRAP)","A","Weapon System Cost","8  ","Add","U",2011,"Total",1879500,NA,0,NA
"152",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","9  ","8385DA0600","Truck, Tractor, Line Haul, M915/M916","A","Weapon System Cost","9  ","Add","U",2011,"Total",21398,NA,214,NA
"153",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","10 ","8948DV0021","Hvy Expanded Mobile Tactical Truck Ext Serv","A","Weapon System Cost","10 ","Add","U",2011,"Total",172590,NA,463,NA
"154",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","11 ","8953DV0230","HMMWV Recapitalization Program","A","Weapon System Cost","11 ","Add","U",2011,"Total",989067,NA,8759,NA
"155",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","12 ","8980D04003","Tactical Wheeled Vehicle Protection Kits","A","Weapon System Cost","12 ","Add","U",2011,"Total",0,NA,0,NA
"156",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","13 ","8992DA0924","Modification of In Svc Equip","A","Weapon System Cost","13 ","Add","U",2011,"Total",312956,NA,0,NA
"157",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","14 ","8995D03002","Mine-Resistant Ambush-Protected (MRAP) Mods","A","Weapon System Cost","14 ","Add","U",2011,"Total",0,NA,0,NA
"158",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","15 ","9449D09900","Towing Device-Fifth Wheel","A","Weapon System Cost","15 ","Add","U",2011,"Total",233,NA,0,NA
"159",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","16 ","9600D12110","AMC Critical Items, OPA1","A","Weapon System Cost","16 ","Add","U",2011,"Total",742,NA,0,NA
"160",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","17 ","0300D22100","Heavy Armored Sedan","A","Weapon System Cost","17 ","Add","U",2011,"Total",0,NA,0,NA
"161",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","18 ","0358D23000","Passenger Carrying Vehicles","A","Weapon System Cost","18 ","Add","U",2011,"Total",1316,NA,0,NA
"162",2013,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","19 ","2450D30000","Nontactical Vehicles, Other","A","Weapon System Cost","19 ","Add","U",2011,"Total",20548,NA,0,NA
"163",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","20 ","1750BA0521","Joint Combat Identification Marking System","A","Weapon System Cost","20 ","Add","U",2011,"Total",11347,NA,8925,NA
"164",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","21 ","1975BW7100","Win-T - Ground Forces Tactical Network","A","Weapon System Cost","21 ","Add","U",2011,"Total",467160,NA,541,NA
"165",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","22 ","1981B00010","Signal Modernization Program","A","Weapon System Cost","22 ","Add","U",2011,"Total",0,NA,0,NA
"166",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","23 ","2930BB5777","Jcse Equipment (USREDCOM)","A","Weapon System Cost","23 ","Add","U",2011,"Total",4664,NA,0,NA
"167",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","24 ","2948BB8500","Defense Enterprise Wideband Satcom Systems","A","Weapon System Cost","24 ","Add","U",2011,"Total",115094,NA,103,NA
"168",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","25 ","2956B85800","Transportable Tactical Command Communications","A","Weapon System Cost","25 ","Add","U",2011,"Total",0,NA,0,NA
"169",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","26 ","9810BA9350","SHF Term","A","Weapon System Cost","26 ","Add","U",2011,"Total",76534,NA,18,NA
"170",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","27 ","9856K77200","Sat Term, Emut (SPACE)","A","Weapon System Cost","27 ","Add","U",2011,"Total",658,NA,0,NA
"171",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","28 ","9894K47800","Navstar Global Positioning System (SPACE)","A","Weapon System Cost","28 ","Add","U",2011,"Total",95512,NA,35959,NA
"172",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","29 ","9910BC4002","Smart-T (SPACE)","A","Weapon System Cost","29 ","Add","U",2011,"Total",10227,NA,0,NA
"173",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","30 ","9911BC4003","Scamp (SPACE)","A","Weapon System Cost","30 ","Add","U",2011,"Total",925,NA,0,NA
"174",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","31 ","9915BC4120","Global Brdcst Svc - Gbs","A","Weapon System Cost","31 ","Add","U",2011,"Total",4561,NA,0,NA
"175",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","32 ","9920BB8417","Mod of In-Svc Equip (TAC SAT)","A","Weapon System Cost","32 ","Add","U",2011,"Total",1498,NA,0,NA
"176",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","20","Comm - Combat Support Comm","33 ","0207K27910","Mod-In-Service Profiler","A","Weapon System Cost","33 ","Add","U",2011,"Total",933,NA,0,NA
"177",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","24","Comm - C3 System","34 ","8148BA8250","Army Global Cmd & Control Sys (AGCCS)","A","Weapon System Cost","34 ","Add","U",2011,"Total",20272,NA,0,NA
"178",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","35 ","6316BU1400","Army Data Distribution System (DATA RADIO)","A","Weapon System Cost","35 ","Add","U",2011,"Total",696,NA,162,NA
"179",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","36 ","6450B90000","Joint Tactical Radio System","A","Weapon System Cost","36 ","Add","U",2011,"Total",88572,NA,2625,NA
"180",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","37 ","6506B51001","Mid-Tier Networking Vehicular Radio (MNVR)","A","Weapon System Cost","37 ","Add","U",2011,"Total",0,NA,0,NA
"181",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","38 ","6948B22603","Radio Terminal Set, Mids Lvt(2)","A","Weapon System Cost","38 ","Add","U",2011,"Total",5763,NA,0,NA
"182",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","39 ","7638BW0006","Sincgars Family","A","Weapon System Cost","39 ","Add","U",2011,"Total",12533,NA,7793,NA
"183",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","40 ","7667B19920","AMC Critical Items - OPA2","A","Weapon System Cost","40 ","Add","U",2011,"Total",7785,NA,1107,NA
"184",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","41 ","8104BC3000","TRACTOR DESK","A","Weapon System Cost","41 ","Add","U",2011,"Total",9448,NA,0,NA
"185",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","42 ","8548BA5210","CMMS-Elec Equip Fielding","A","Weapon System Cost","42 ","Add","U",2011,"Total",5931,NA,0,NA
"186",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","43 ","8554B55501","Spider Apla Remote Control Unit","A","Weapon System Cost","43 ","Add","U",2011,"Total",6720,NA,0,NA
"187",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","44 ","8560BA5300","Soldier Enhancement Program Comm/Electronics","A","Weapon System Cost","44 ","Add","U",2011,"Total",5097,NA,0,NA
"188",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","45 ","8562B55510","Tactical Communications and Protective System","A","Weapon System Cost","45 ","Add","U",2011,"Total",0,NA,0,NA
"189",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","46 ","8960B03200","Combat Survivor Evader Locator (CSEL)","A","Weapon System Cost","46 ","Add","U",2011,"Total",2384,NA,4398,NA
"190",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","47 ","8978BA3301","Gunshot Detection System (GDS)","A","Weapon System Cost","47 ","Add","U",2011,"Total",0,NA,0,NA
"191",2013,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","48 ","9164BU8100","Radio, Improved HF (COTS) Family","A","Weapon System Cost","48 ","Add","U",2011,"Total",88180,NA,13654,NA
