"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","LineNumber","SAG","SAG.Title","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtotal","PBtype"
"174",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","680","680","4EMM","Cancelled Account Adjustments","U",2009,"Total",4090,NA,NA,NA
"175",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","690","690","4EPJ","Judgement Fund","U",2009,"Total",1738,NA,NA,NA
"176",2011,"1804N","Operation & Maintenance, Navy","","04","Admin & Srvwd Activities","","","9999","Classified Programs","U",2009,"Total",634965,NA,NA,NA
"177",2011,"1805N","Operation & Maintenance, Navy, RA","NAVY","01","Operating Forces","010","010","BSM1","Sustainment, Restoration And Modernization","U",2009,"Total",657051,NA,NA,NA
"178",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","010","010","1A1A","Operational Forces","U",2009,"Total",3056677,NA,NA,NA
"179",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","020","020","1A2A","Field Logistics","U",2009,"Total",1213584,NA,NA,NA
"180",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","030","030","1A3A","Depot Maintenance","U",2009,"Total",439390,NA,NA,NA
"181",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","040","040","1B1B","Maritime Prepositioning","U",2009,"Total",91140,NA,NA,NA
"182",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","050","050","1B2B","Norway Prepositioning","U",2009,"Total",5225,NA,NA,NA
"183",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","060","060","1CCM","Combatant Commanders Direct Mission Support","U",2009,"Total",3600,NA,NA,NA
"184",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","070","070","BSM1","Sustainment, Restoration, & Modernization","U",2009,"Total",818532,NA,NA,NA
"185",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","080","080","BSS1","Base Operating Support","U",2009,"Total",2235075,NA,NA,NA
"186",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","090","090","3A1C","Recruit Training","U",2009,"Total",16144,NA,NA,NA
"187",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","100","100","3A2C","Officer Acquisition","U",2009,"Total",470,NA,NA,NA
"188",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","110","110","3B1D","Specialized Skill Training","U",2009,"Total",71301,NA,NA,NA
"189",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","120","120","3B2D","Flight Training","U",2009,"Total",357,NA,NA,NA
"190",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","130","130","3B3D","Professional Development Education","U",2009,"Total",25010,NA,NA,NA
"191",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","140","140","3B4D","Training Support","U",2009,"Total",471877,NA,NA,NA
"192",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","150","150","3C1F","Recruiting And Advertising","U",2009,"Total",256984,NA,NA,NA
"193",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","160","160","3C2F","Off-Duty And Voluntary Education","U",2009,"Total",50786,NA,NA,NA
"194",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","170","170","3C3F","Junior ROTC","U",2009,"Total",18863,NA,NA,NA
"195",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","180","180","BSM3","Sustainment, Restoration And Modernization","U",2009,"Total",44273,NA,NA,NA
"196",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","190","190","BSS3","Base Operating Support","U",2009,"Total",160741,NA,NA,NA
"197",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","200","200","4A2G","Special Support","U",2009,"Total",340472,NA,NA,NA
"198",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","210","210","4A3G","Servicewide Transportation","U",2009,"Total",345638,NA,NA,NA
"199",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","220","220","4A4G","Administration","U",2009,"Total",69619,NA,NA,NA
"200",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","230","230","4B3N","Acquisition & Program Management","U",2009,"Total",0,NA,NA,NA
"201",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","240","240","BSM4","Sustainment, Restoration, And Modernization","U",2009,"Total",3111,NA,NA,NA
"202",2011,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","250","250","BSS4","Base Operating Support","U",2009,"Total",18231,NA,NA,NA
"203",2011,"1116N","Operation & Maintenance, MC, RA","NAVY","01","Operating Forces","010","010","BSM1","Sustainment, Restoration, & Modernization","U",2009,"Total",113865,NA,NA,NA
"204",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","010","010","1A1A","Mission And Other Flight Operations","U",2009,"Total",588961,NA,NA,NA
"205",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","020","020","1A3A","Intermediate Maintenance","U",2009,"Total",15662,NA,NA,NA
"206",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","030","030","1A4A","Air Operations And Safety Support","U",2009,"Total",2907,NA,NA,NA
"207",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","040","040","1A5A","Aircraft Depot Maintenance","U",2009,"Total",152310,NA,NA,NA
"208",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","050","050","1A6A","Aircraft Depot Operations Support","U",2009,"Total",369,NA,NA,NA
"209",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","060","060","1B1B","Mission And Other Ship Operations","U",2009,"Total",59644,NA,NA,NA
"210",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","070","070","1B2B","Ship Operations Support & Training","U",2009,"Total",559,NA,NA,NA
"211",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","080","080","1B4B","Ship Depot Maintenance","U",2009,"Total",68824,NA,NA,NA
"212",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","090","090","1C1C","Combat Communications","U",2009,"Total",17902,NA,NA,NA
"213",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","100","100","1C6C","Combat Support Forces","U",2009,"Total",141362,NA,NA,NA
"214",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","110","110","1D4D","Weapons Maintenance","U",2009,"Total",5357,NA,NA,NA
"215",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","120","120","BSIT","Enterprise Information","U",2009,"Total",68433,NA,NA,NA
"216",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","130","130","BSMR","Sustainment, Restoration And Modernization","U",2009,"Total",63126,NA,NA,NA
"217",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","140","140","BSSR","Base Operating Support","U",2009,"Total",116870,NA,NA,NA
"218",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","150","150","4A1M","Administration","U",2009,"Total",2170,NA,NA,NA
"219",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","160","160","4A4M","Military Manpower And Personnel Management","U",2009,"Total",8919,NA,NA,NA
"220",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","170","170","4A6M","Servicewide Communications","U",2009,"Total",2525,NA,NA,NA
"221",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","180","180","4A9M","Other Servicewide Support","U",2009,"Total",430,NA,NA,NA
"222",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","190","190","4B3N","Acquisition And Program Management","U",2009,"Total",0,NA,NA,NA
"223",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","200","200","4EMM","Cancelled Account Adjustments","U",2009,"Total",1,NA,NA,NA
"224",2011,"1806N","Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","210","210","4EPJ","Judgment Fund","U",2009,"Total",27,NA,NA,NA
"225",2011,"1807N","Operation & Maintenance, Navy Reserve, RA","NAVY","01","Operating Forces","010","010","BSM1","Facilities Sustainment, Restoration & Mod (Fsrm)","U",2009,"Total",55083,NA,NA,NA
"226",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","010","010","1A1A","Operating Forces","U",2009,"Total",107332,NA,NA,NA
"227",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","020","020","1A3A","Depot Maintenance","U",2009,"Total",11616,NA,NA,NA
"228",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","030","030","1A5A","Training Support","U",2009,"Total",25662,NA,NA,NA
"229",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","040","040","BSM1","Sustainment, Restoration And Modernization","U",2009,"Total",27137,NA,NA,NA
"230",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","050","050","BSS1","Base Operating Support","U",2009,"Total",86770,NA,NA,NA
"231",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","060","060","4A2G","Special Support","U",2009,"Total",7750,NA,NA,NA
"232",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","070","070","4A3G","Servicewide Transportation","U",2009,"Total",811,NA,NA,NA
"233",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","080","080","4A4G","Administration","U",2009,"Total",10700,NA,NA,NA
"234",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","090","090","4A6G","Recruiting And Advertising","U",2009,"Total",8605,NA,NA,NA
"235",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","100","100","BSS4","Base Operating Support","U",2009,"Total",1990,NA,NA,NA
"236",2011,"1117N","Operation & Maintenance, MC Reserve, RA","NAVY","01","Operating Forces","010","010","BSM1","Sustainment, Restoration And Modernization","U",2009,"Total",39909,NA,NA,NA
"237",2011,"5185N","Kaho'olawe Is Convync, Remediatn Env Rest","NAVY","01","Concept Obligations","010","010","0000","Kaho'Olawe Is Conv, Rm Env Res","U",2009,"Total",1,NA,NA,NA
"238",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","010","010","011A","Primary Combat Forces","U",2009,"Total",4872576,NA,NA,NA
"239",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","020","020","011C","Combat Enhancement Forces","U",2009,"Total",3909476,NA,NA,NA
"240",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","030","030","011D","Air Operations Training (OJT, Maintain Skills)","U",2009,"Total",1383935,NA,NA,NA
"241",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","040","040","011M","Depot Maintenance","U",2009,"Total",2670351,NA,NA,NA
"242",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","050","050","011R","Facilities Sustainment, Restoration & Modernization","U",2009,"Total",2220932,NA,NA,NA
"243",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","060","060","011Z","Base Support","U",2009,"Total",5295770,NA,NA,NA
"244",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","070","070","012A","Global C3I And Early Warning","U",2009,"Total",1512415,NA,NA,NA
"245",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","080","080","012C","Other Combat Ops Spt Programs","U",2009,"Total",1166533,NA,NA,NA
"246",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","090","090","012D","JCS Exercises","U",2009,"Total",5,NA,NA,NA
"247",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","100","100","012F","Tactical Intel And Other Special Activities","U",2009,"Total",528906,NA,NA,NA
"248",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","110","110","013A","Launch Facilities","U",2009,"Total",338600,NA,NA,NA
"249",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","120","120","013C","Space Control Systems","U",2009,"Total",640782,NA,NA,NA
"250",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","130","130","015A","Combatant Commanders Direct Mission Support","U",2009,"Total",768419,NA,NA,NA
"251",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","140","140","015B","Combatant Commanders Core Operations","U",2009,"Total",213746,NA,NA,NA
"252",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","150","150","021A","Airlift Operations","U",2009,"Total",6431900,NA,NA,NA
"253",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","160","160","021D","Mobilization Preparedness","U",2009,"Total",283723,NA,NA,NA
"254",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","170","170","021M","Depot Maintenance","U",2009,"Total",472212,NA,NA,NA
"255",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","180","180","021R","Facilities Sustainment, Restoration & Modernization","U",2009,"Total",348335,NA,NA,NA
"256",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","190","190","021Z","Base Support","U",2009,"Total",554728,NA,NA,NA
"257",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","200","200","031A","Officer Acquisition","U",2009,"Total",80721,NA,NA,NA
"258",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","210","210","031B","Recruit Training","U",2009,"Total",12983,NA,NA,NA
"259",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","220","220","031D","Reserve Officers Training Corps (ROTC)","U",2009,"Total",88857,NA,NA,NA
"260",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","230","230","031R","Facilities Sustainment, Restoration & Modernization","U",2009,"Total",449895,NA,NA,NA
"261",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","240","240","031Z","Base Support","U",2009,"Total",814953,NA,NA,NA
"262",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","250","250","032A","Specialized Skill Training","U",2009,"Total",413543,NA,NA,NA
"263",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","260","260","032B","Flight Training","U",2009,"Total",775763,NA,NA,NA
"264",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","270","270","032C","Professional Development Education","U",2009,"Total",207355,NA,NA,NA
"265",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","280","280","032D","Training Support","U",2009,"Total",124555,NA,NA,NA
"266",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","290","290","032M","Depot Maintenance","U",2009,"Total",5608,NA,NA,NA
"267",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","300","300","033A","Recruiting And Advertising","U",2009,"Total",165153,NA,NA,NA
"268",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","310","310","033B","Examining","U",2009,"Total",2905,NA,NA,NA
"269",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","320","320","033C","Off-Duty And Voluntary Education","U",2009,"Total",220693,NA,NA,NA
