"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"624",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","85 ","3302","JCS Communications Equipment","A","Weapon System Cost","85 ","Add","U",2009,"Total",2369,NA,NA,NA,0,NA,NA
"625",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","86 ","3303","Electrical Power Systems","A","Weapon System Cost","86 ","Add","U",2009,"Total",1289,NA,NA,NA,0,NA,NA
"626",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","87 ","3368","Naval Shore Communications","A","Weapon System Cost","87 ","Add","U",2009,"Total",9505,NA,NA,NA,0,NA,NA
"627",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","15","Cryptographic Equipment","88 ","3415","Info Systems Security Program (ISSP)","A","Weapon System Cost","88 ","Add","U",2009,"Total",100725,NA,NA,NA,0,NA,NA
"628",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","16","Cryptologic Equipment","89 ","3501","Cryptologic Communications Equip","A","Weapon System Cost","89 ","Add","U",2009,"Total",22167,NA,NA,NA,0,NA,NA
"629",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","17","Other Electronic Support","90 ","3620","Coast Guard Equipment","A","Weapon System Cost","90 ","Add","U",2009,"Total",16796,NA,NA,NA,0,NA,NA
"630",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","19","Drug Interdiction Support","91 ","3820","Other Drug Interdiction Support","A","Weapon System Cost","91 ","Add","U",2009,"Total",90296,NA,NA,NA,0,NA,NA
"631",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","01","Sonobuoys","92 ","4048","Sonobuoys - All Types","A","Weapon System Cost","92 ","Add","U",2009,"Total",112271,NA,NA,NA,0,NA,NA
"632",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","93 ","4204","Weapons Range Support Equipment","A","Weapon System Cost","93 ","Add","U",2009,"Total",73459,NA,NA,NA,0,NA,NA
"633",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","94 ","4208","Expeditionary Airfields","A","Weapon System Cost","94 ","Add","U",2009,"Total",8283,NA,NA,NA,0,NA,NA
"634",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","95 ","4214","Aircraft Rearming Equipment","A","Weapon System Cost","95 ","Add","U",2009,"Total",12723,NA,NA,NA,0,NA,NA
"635",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","96 ","4216","Aircraft Launch & Recovery Equipment","A","Weapon System Cost","96 ","Add","U",2009,"Total",46225,NA,NA,NA,0,NA,NA
"636",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","97 ","4226","Meteorological Equipment","A","Weapon System Cost","97 ","Add","U",2009,"Total",21169,NA,NA,NA,0,NA,NA
"637",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","98 ","4242","Other Photographic Equipment","A","Weapon System Cost","98 ","Add","U",2009,"Total",1598,NA,NA,NA,0,NA,NA
"638",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","99 ","4244","Aviation Life Support","A","Weapon System Cost","99 ","Add","U",2009,"Total",21609,NA,NA,NA,0,NA,NA
"639",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","100","4248","Airborne Mine Countermeasures","A","Weapon System Cost","100","Add","U",2009,"Total",28878,NA,NA,NA,0,NA,NA
"640",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","101","4255","Lamps MK III Shipboard Equipment","A","Weapon System Cost","101","Add","U",2009,"Total",35013,NA,NA,NA,0,NA,NA
"641",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","102","4264","Portable Electronic Maintenance Aids","A","Weapon System Cost","102","Add","U",2009,"Total",0,NA,NA,NA,0,NA,NA
"642",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","103","4265","Other Aviation Support Equipment","A","Weapon System Cost","103","Add","U",2009,"Total",13296,NA,NA,NA,0,NA,NA
"643",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","104","5112","Naval Fires Control System","A","Weapon System Cost","104","Add","U",2009,"Total",1690,NA,NA,NA,0,NA,NA
"644",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","105","5209","Gun Fire Control Equipment","A","Weapon System Cost","105","Add","U",2009,"Total",8217,NA,NA,NA,0,NA,NA
"645",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","106","5237","NATO Seasparrow","A","Weapon System Cost","106","Add","U",2009,"Total",10290,NA,NA,NA,0,NA,NA
"646",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","107","5238","Ram GMLS","A","Weapon System Cost","107","Add","U",2009,"Total",16949,NA,NA,NA,0,NA,NA
"647",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","108","5239","Ship Self Defense System","A","Weapon System Cost","108","Add","U",2009,"Total",46549,NA,NA,NA,0,NA,NA
"648",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","109","5246","AEGIS Support Equipment","A","Weapon System Cost","109","Add","U",2009,"Total",87120,NA,NA,NA,0,NA,NA
"649",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","110","5253","Tomahawk Support Equipment","A","Weapon System Cost","110","Add","U",2009,"Total",55312,NA,NA,NA,0,NA,NA
"650",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","111","5260","Vertical Launch Systems","A","Weapon System Cost","111","Add","U",2009,"Total",5627,NA,NA,NA,0,NA,NA
"651",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","04","Fbm Support Equipment","112","5358","Strategic Missile Systems Equip","A","Weapon System Cost","112","Add","U",2009,"Total",111464,NA,NA,NA,0,NA,NA
"652",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","Asw Support Equipment","113","5420","SSN Combat Control Systems","A","Weapon System Cost","113","Add","U",2009,"Total",104721,NA,NA,NA,0,NA,NA
"653",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","Asw Support Equipment","114","5431","Submarine ASW Support Equipment","A","Weapon System Cost","114","Add","U",2009,"Total",5358,NA,NA,NA,0,NA,NA
"654",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","Asw Support Equipment","115","5449","Surface ASW Support Equipment","A","Weapon System Cost","115","Add","U",2009,"Total",4608,NA,NA,NA,0,NA,NA
"655",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","Asw Support Equipment","116","5455","ASW Range Support Equipment","A","Weapon System Cost","116","Add","U",2009,"Total",17148,NA,NA,NA,0,NA,NA
"656",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","06","Other Ordnance Support Equipment","117","5509","Explosive Ordnance Disposal Equip","A","Weapon System Cost","117","Add","U",2009,"Total",75869,NA,NA,NA,0,NA,NA
"657",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","06","Other Ordnance Support Equipment","118","5543","Items Less Than $5 Million","A","Weapon System Cost","118","Add","U",2009,"Total",6715,NA,NA,NA,0,NA,NA
"658",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","119","5530","Anti-Ship Missile Decoy System","A","Weapon System Cost","119","Add","U",2009,"Total",37945,NA,NA,NA,0,NA,NA
"659",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","120","5660","Surface Training Device Mods","A","Weapon System Cost","120","Add","U",2009,"Total",14393,NA,NA,NA,0,NA,NA
"660",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","121","5661","Submarine Training Device Mods","A","Weapon System Cost","121","Add","U",2009,"Total",36936,NA,NA,NA,0,NA,NA
"661",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","122","6003","Passenger Carrying Vehicles","A","Weapon System Cost","122","Add","U",2009,"Total",2083,NA,NA,NA,0,NA,NA
"662",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","123","6007","General Purpose Trucks","A","Weapon System Cost","123","Add","U",2009,"Total",667,NA,NA,NA,0,NA,NA
"663",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","124","6024","Construction & Maintenance Equip","A","Weapon System Cost","124","Add","U",2009,"Total",51281,NA,NA,NA,0,NA,NA
"664",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","125","6027","Fire Fighting Equipment","A","Weapon System Cost","125","Add","U",2009,"Total",17035,NA,NA,NA,0,NA,NA
"665",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","126","6028","Tactical Vehicles","A","Weapon System Cost","126","Add","U",2009,"Total",77780,NA,NA,NA,0,NA,NA
"666",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","127","6033","Amphibious Equipment","A","Weapon System Cost","127","Add","U",2009,"Total",14500,NA,NA,NA,0,NA,NA
"667",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","128","6058","Pollution Control Equipment","A","Weapon System Cost","128","Add","U",2009,"Total",5402,NA,NA,NA,0,NA,NA
"668",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","129","6060","Items Under $5 Million","A","Weapon System Cost","129","Add","U",2009,"Total",24721,NA,NA,NA,0,NA,NA
"669",2011,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","130","6075","Physical Security Vehicles","A","Weapon System Cost","130","Add","U",2009,"Total",1113,NA,NA,NA,0,NA,NA
"670",2011,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","131","7015","Materials Handling Equipment","A","Weapon System Cost","131","Add","U",2009,"Total",15865,NA,NA,NA,0,NA,NA
"671",2011,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","132","7050","Other Supply Support Equipment","A","Weapon System Cost","132","Add","U",2009,"Total",9220,NA,NA,NA,0,NA,NA
"672",2011,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","133","7066","First Destination Transportation","A","Weapon System Cost","133","Add","U",2009,"Total",6198,NA,NA,NA,0,NA,NA
"673",2011,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","134","7069","Special Purpose Supply Systems","A","Weapon System Cost","134","Add","U",2009,"Total",73884,NA,NA,NA,0,NA,NA
"674",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","01","Training Devices","135","8081","Training Support Equipment","A","Weapon System Cost","135","Add","U",2009,"Total",16715,NA,NA,NA,0,NA,NA
"675",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","137","8106","Command Support Equipment","A","Weapon System Cost","137","Add","U",2009,"Total",54369,NA,NA,NA,0,NA,NA
"676",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","138","8108","Education Support Equipment","A","Weapon System Cost","138","Add","U",2009,"Total",2012,NA,NA,NA,0,NA,NA
"677",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","139","8109","Medical Support Equipment","A","Weapon System Cost","139","Add","U",2009,"Total",8108,NA,NA,NA,0,NA,NA
"678",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","141","8114","Naval MIP Support Equipment","A","Weapon System Cost","141","Add","U",2009,"Total",1641,NA,NA,NA,0,NA,NA
"679",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","143","8118","Operating Forces Support Equipment","A","Weapon System Cost","143","Add","U",2009,"Total",13077,NA,NA,NA,0,NA,NA
"680",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","144","8120","C4ISR Equipment","A","Weapon System Cost","144","Add","U",2009,"Total",24070,NA,NA,NA,0,NA,NA
"681",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","145","8126","Environmental Support Equipment","A","Weapon System Cost","145","Add","U",2009,"Total",24173,NA,NA,NA,0,NA,NA
"682",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","146","8128","Physical Security Equipment","A","Weapon System Cost","146","Add","U",2009,"Total",206395,NA,NA,NA,0,NA,NA
"683",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","147","8161","Enterprise Information Technology","A","Weapon System Cost","147","Add","U",2009,"Total",55494,NA,NA,NA,0,NA,NA
"684",2011,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","05","Other","148","8150","Cancelled Account Adjustments","A","Weapon System Cost","148","Add","U",2009,"Total",84,NA,NA,NA,0,NA,NA
"685",2011,"1810N","Other Procurement, Navy","","07","Personnel & Command Support Equip","99","Classified Programs","","9999999999","Classified Programs","","","","Add","U",2009,"Total",18260,NA,NA,NA,0,NA,NA
"686",2011,"1810N","Other Procurement, Navy","NAVY","08","Spares and Repair Parts","01","Spares And Repair Parts","149","9020","Spares And Repair Parts","A","Weapon System Cost","149","Add","U",2009,"Total",222634,NA,NA,NA,0,NA,NA
"687",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","1  ","2021","AAV7A1 PIP","A","Weapon System Cost","1  ","Add","U",2009,"Total",5462,NA,NA,NA,0,NA,NA
"688",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2  ","2038","LAV PIP","A","Weapon System Cost","2  ","Add","U",2009,"Total",231031,NA,NA,NA,0,NA,NA
"689",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","3  ","2095","M1a1 Firepower Enhancements","A","Weapon System Cost","3  ","Add","U",2009,"Total",14663,NA,NA,NA,0,NA,NA
"690",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery And Other Weapons","4  ","2064","Expeditionary Fire Support System","A","Weapon System Cost","4  ","Add","U",2009,"Total",21497,NA,NA,NA,20,NA,NA
"691",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery And Other Weapons","5  ","2185","155mm Lightweight Towed Howitzer","A","Weapon System Cost","5  ","Add","U",2009,"Total",188654,NA,NA,NA,62,NA,NA
"692",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery And Other Weapons","6  ","2212","High Mobility Artillery Rocket System","A","Weapon System Cost","6  ","Add","U",2009,"Total",135107,NA,NA,NA,0,NA,NA
"693",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery And Other Weapons","7  ","2220","Weapons And Combat Vehicles Under $5 Million","A","Weapon System Cost","7  ","Add","U",2009,"Total",31482,NA,NA,NA,0,NA,NA
"694",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","03","Weapons","8  ","2334","Modular Weapon System","A","Weapon System Cost","8  ","Add","U",2009,"Total",1892,NA,NA,NA,0,NA,NA
"695",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","04","Other Support","9  ","2061","Modification Kits","A","Weapon System Cost","9  ","Add","U",2009,"Total",177934,NA,NA,NA,0,NA,NA
"696",2011,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","04","Other Support","10 ","2208","Weapons Enhancement Program","A","Weapon System Cost","10 ","Add","U",2009,"Total",26982,NA,NA,NA,0,NA,NA
"697",2011,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","11 ","3006","Ground Based Air Defense","A","Weapon System Cost","11 ","Add","U",2009,"Total",8780,NA,NA,NA,0,NA,NA
"698",2011,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","12 ","3011","Javelin","A","Weapon System Cost","12 ","Add","U",2009,"Total",35548,NA,NA,NA,0,NA,NA
