"","SourceFiscalYear","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProjectTitle","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtype"
"829",2014,"3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Aircraft Maintenance Facilities","Unspecified Worldwide Locations","Transient Aircraft Hangars","U","2013","Total",NA,15032,NA
"830",2014,"3300","F","MilCon, Air Force","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","Unspecified Minor Construction","U","2013","Total",NA,18200,NA
"831",2014,"3300","F","MilCon, Air Force","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning & Design","U","2013","Total",NA,18635,NA
"832",2014,"3300","F","MilCon, Air Force","AF","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","Adj to Match Continuing Resolution","U","2013","Total",NA,814172,NA
"833",2014,"051003","F","BRAC - Air Force","AF","04","BASE CLOSURE IV","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Air Force","Base Realignment & Closure","U","2013","Total",NA,122552,NA
"834",2014,"051003","F","BRAC - Air Force","AF","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","Adj to Match Continuing Resolution","U","2013","Total",NA,1679,NA
"835",2014,"3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Aircraft Maintenance Facilities","Fresno Yosemite IAP ANG","F-15 Conversion","U","2013","Total",NA,11000,NA
"836",2014,"3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","HI","HAWAII","Airfield Aprons","Joint Base Pearl Harbor-Hickam","TFI - F-22 Combat Apron Addition","U","2013","Total",NA,6500,NA
"837",2014,"3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Training Buildings","Kirtland AFB","Alter Target Intelligence Facility","U","2013","Total",NA,8500,NA
"838",2014,"3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","WY","WYOMING","Training Buildings","Cheyenne Map","C-130 Flight Simulator Training Facility","U","2013","Total",NA,6486,NA
"839",2014,"3830","F","MilCon, ANG","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Various Worldwide Locations","Unspecified Minor Construction","U","2013","Total",NA,5900,NA
"840",2014,"3830","F","MilCon, ANG","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","Planning and Design","U","2013","Total",NA,4000,NA
"841",2014,"3830","F","MilCon, ANG","AF","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","Adj to Match Continuing Resolution","U","2013","Total",NA,74571,NA
"842",2014,"3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","NY","NEW YORK","Training Buildings","Niagara Falls IAP","Flight Simulator Facility","U","2013","Total",NA,6100,NA
"843",2014,"3730","F","MilCon, AF Res","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Various Worldwide Locations","Unspecified Minor Construction","U","2013","Total",NA,2000,NA
"844",2014,"3730","F","MilCon, AF Res","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","Planning and Design","U","2013","Total",NA,2879,NA
"845",2014,"3730","F","MilCon, AF Res","AF","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","Adj to Match Continuing Resolution","U","2013","Total",NA,22847,NA
"846",2014,"0740","F","Fam Hsg Con, AF","AF","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","Improvements","U","2013","Total",NA,79571,NA
"847",2014,"0740","F","Fam Hsg Con, AF","AF","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","Planning and Design","U","2013","Total",NA,4253,NA
"848",2014,"0740","F","Fam Hsg Con, AF","AF","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","Adj to Match Continuing Resolution","U","2013","Total",NA,-23415,NA
"849",2014,"0745","F","Fam Hsg O&M, AF","AF","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","Utilities Account","U","2013","Total",NA,75662,NA
"850",2014,"0745","F","Fam Hsg O&M, AF","AF","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","Management Account","U","2013","Total",NA,55002,NA
"851",2014,"0745","F","Fam Hsg O&M, AF","AF","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","Services Account","U","2013","Total",NA,16550,NA
"852",2014,"0745","F","Fam Hsg O&M, AF","AF","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","Furnishings Account","U","2013","Total",NA,37878,NA
"853",2014,"0745","F","Fam Hsg O&M, AF","AF","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","Miscellaneous Account","U","2013","Total",NA,1943,NA
"854",2014,"0745","F","Fam Hsg O&M, AF","AF","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","Leasing","U","2013","Total",NA,62730,NA
"855",2014,"0745","F","Fam Hsg O&M, AF","AF","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","Maintenance (RPMA  RPMC)","U","2013","Total",NA,201937,NA
"856",2014,"0745","F","Fam Hsg O&M, AF","AF","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","Housing Privatization","U","2013","Total",NA,46127,NA
"857",2014,"0745","F","Fam Hsg O&M, AF","AF","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","Adj to Match Continuing Resolution","U","2013","Total",NA,-65677,NA
"858",2014,"051203","F","FY 2005 BRAC - AF","AF","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Program Management Various Locations","U","2013","Total",NA,605,NA
"859",2014,"051203","F","FY 2005 BRAC - AF","AF","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Med-57: Brooks City Base, TX","U","2013","Total",NA,326,NA
"860",2014,"051203","F","FY 2005 BRAC - AF","AF","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Comm Add 3: Galena Fol, AK","U","2013","Total",NA,1337,NA
"861",2014,"051203","F","FY 2005 BRAC - AF","AF","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","Adj to Match Continuing Resolution","U","2013","Total",NA,-2268,NA
"862",2014,"0500","D","Mil Con, Def-Wide","DEFW","01","MAJOR CONSTRUCTION","BE","BELGIUM","General","Brussels","NATO Headquarters Facility","U","2013","Total",NA,26969,NA
"863",2014,"0500","D","Mil Con, Def-Wide","DEFW","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Energy Conservation","Unspecified Worldwide Locations","Energy Conservation Investment Program","U","2013","Total",NA,150000,NA
"864",2014,"0500","D","Mil Con, Def-Wide","DEFW","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Contingency Construction","Unspecified Worldwide Locations","Contingency Construction","U","2013","Total",NA,10000,NA
"865",2014,"0500","D","Mil Con, Def-Wide","DFAS","01","MAJOR CONSTRUCTION","TX","TEXAS","Admin Bldgs","Red River Army Depot","DFAS Facility","U","2013","Total",NA,16715,NA
"866",2014,"0500","D","Mil Con, Def-Wide","DISA","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Communication Buildings","Scott AFB","DISA Facility Upgrades","U","2013","Total",NA,84111,NA
"867",2014,"0500","D","Mil Con, Def-Wide","DISA","01","MAJOR CONSTRUCTION","GY","GERMANY","Admin Bldgs","Stuttgart-Patch Barracks","DISA Europe Facility Upgrades","U","2013","Total",NA,2413,NA
"868",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Other Liquid Fuel & Dispensing Facilities","Yuma","Truck Unload Facility","U","2013","Total",NA,1300,NA
"869",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Piers and Wharfs","Def Fuel Support Point - San Diego","Replace Fuel Pier","U","2013","Total",NA,91563,NA
"870",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Bulk Liquid Fuel Storage","Edwards Air Force Base","Replace Fuel Storage","U","2013","Total",NA,27500,NA
"871",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","DE","DELAWARE","Other Liquid Fuel & Dispensing Facilities","Dover AFB","Replace Truck Off-Load Facility","U","2013","Total",NA,2000,NA
"872",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","FL","FLORIDA","Bulk Liquid Fuel Storage","Hurlburt Field","Construct Fuel Storage Facility","U","2013","Total",NA,16000,NA
"873",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","IN","INDIANA","Aircraft Fuel Dispensing Facilities","Grissom ARB","Replace Hydrant Fuel System","U","2013","Total",NA,26800,NA
"874",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","LA","LOUISIANA","Aircraft Fuel Dispensing Facilities","Barksdale AFB","Upgrade Pumphouse","U","2013","Total",NA,11700,NA
"875",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","POL Pipelines","Seymour Johnson AFB","Replace Pipeline","U","2013","Total",NA,1850,NA
"876",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Sewage & Industrial Waste Treatment & Disposal","Def Distribution Depot New Cumberland","Replace Sewage Treatment Plant","U","2013","Total",NA,6300,NA
"877",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Communication Buildings","Def Distribution Depot New Cumberland","Replace Communications Building","U","2013","Total",NA,6800,NA
"878",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Potable Water Supply, Treatment & Storage","Def Distribution Depot New Cumberland","Replace Reservoir","U","2013","Total",NA,4300,NA
"879",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","GU","GUAM","POL Pipelines","Andersen AFB","Upgrade Fuel Pipeline","U","2013","Total",NA,67500,NA
"880",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","GB","GUANTANAMO BAY, CUBA","Other Liquid Fuel & Dispensing Facilities","Guantanamo Bay","Replace Truck Load Facility","U","2013","Total",NA,2600,NA
"881",2014,"0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","GB","GUANTANAMO BAY, CUBA","Piers and Wharfs","Guantanamo Bay","Replace Fuel Pier","U","2013","Total",NA,37600,NA
"882",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Education Facilities","Fort Campbell, Kentucky","Replace Barkley Elementary School","U","2013","Total",NA,41767,NA
"883",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","GY","GERMANY","Education Facilities","Vogelweh","Replace Vogelweh Elementary School","U","2013","Total",NA,61415,NA
"884",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","GY","GERMANY","Education Facilities","Weisbaden","Weisbaden High School Addition","U","2013","Total",NA,52178,NA
"885",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Camp Zama","Renovate Zama High School","U","2013","Total",NA,13273,NA
"886",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Kadena AB","Replace Elementary School","U","2013","Total",NA,71772,NA
"887",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Kadena AB","Replace Stearley Heights Elementary School","U","2013","Total",NA,71773,NA
"888",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Zukeran","Replace Zukeran Elementary School","U","2013","Total",NA,79036,NA
"889",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Sasebo","Replace Sasebo Elementary School","U","2013","Total",NA,35733,NA
"890",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","KR","KOREA","Education Facilities","Osan AFB","Replace Osan Elementary School","U","2013","Total",NA,42692,NA
"891",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Education Facilities","Raf Feltwell","Feltwell Elementary School Addition","U","2013","Total",NA,30811,NA
"892",2014,"0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Education Facilities","Menwith Hill Station","Replace Menwith Hill Elementary/High School","U","2013","Total",NA,46488,NA
"893",2014,"0500","D","Mil Con, Def-Wide","MDA","01","MAJOR CONSTRUCTION","NY","NEW YORK","Communication Buildings","Fort Drum, New York","IDT Complex","U","2013","Total",NA,25900,NA
"894",2014,"0500","D","Mil Con, Def-Wide","MDA","01","MAJOR CONSTRUCTION","RO","ROMANIA","Other Operational","Deveselu, Romania","Aegis Ashore Missile Defense System Complex","U","2013","Total",NA,157900,NA
"895",2014,"0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","CO","COLORADO","Electric Power Substations & Switching Stations","Buckley Air Force Base","Denver Power House","U","2013","Total",NA,30000,NA
"896",2014,"0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Other Operational","Fort Meade","NSAW Recapitalize Building #1/Site M Inc 1","U","2013","Total",NA,25000,NA
"897",2014,"0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Fort Meade","High Performance Computing Center Inc 2","U","2013","Total",NA,300521,NA
"898",2014,"0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","UT","UTAH","Airfield Operational Buildings","Camp Williams","IC CNCI Data Center 1 Inc 4","U","2013","Total",NA,191414,NA
"899",2014,"0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Roads","Menwith Hill Station","MHS Utilities and Roads","U","2013","Total",NA,3795,NA
"900",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Coronado","SOF Indoor Dynamic Shooting Facility","U","2013","Total",NA,31170,NA
"901",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Coronado","SOF Close Quarters Combat/Dynamic Shoot Fac","U","2013","Total",NA,13969,NA
"902",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Communication Buildings","Coronado","SOF Mobile Comm Detachment Support Facility","U","2013","Total",NA,10120,NA
"903",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CO","COLORADO","Airfield Operational Buildings","Fort Carson, Colorado","SOF Battalion Operations Complex","U","2013","Total",NA,56673,NA
"904",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","FL","FLORIDA","Airfield Operational Buildings","Eglin AFB","SOF AVFID Ops and Maintenance Facilities","U","2013","Total",NA,41695,NA
"905",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","FL","FLORIDA","Training Buildings","Macdill AFB","SOF Joint Special Ops University Fac (JSOU)","U","2013","Total",NA,34409,NA
"906",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","HI","HAWAII","Other Waterfront Operational Facilities","Joint Base Pearl Harbor-Hickam","SOF SDVT-1 Waterfront Operations Facility","U","2013","Total",NA,24289,NA
"907",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Aircraft Maintenance Facilities","Fort Campbell, Kentucky","SOF Landgraf Hangar Extension","U","2013","Total",NA,3559,NA
"908",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Ground Operational Buildings","Fort Campbell, Kentucky","SOF Ground Support Battalion","U","2013","Total",NA,26313,NA
"909",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Airfield Aprons","Cannon AFB","SOF AC-130J Combat Parking Apron","U","2013","Total",NA,22062,NA
"910",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Ground Operational Buildings","Camp Lejeune, North Carolina","SOF Marine Battalion Company/Team Facilities","U","2013","Total",NA,53399,NA
"911",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Camp Lejeune, North Carolina","SOF Survival Evasion Resist. Escape Tng Fac","U","2013","Total",NA,5465,NA
"912",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Support Facilities","Fort Bragg","SOF Support Addition","U","2013","Total",NA,3875,NA
"913",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Airfield Operational Buildings","Fort Bragg","SOF Battalion Operations Facility","U","2013","Total",NA,40481,NA
"914",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Ground Operational Buildings","Fort Bragg","SOF Civil Affairs Battalion Complex","U","2013","Total",NA,31373,NA
"915",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Ground Operational Buildings","Fort Bragg","SOF Sustainment Brigade Complex","U","2013","Total",NA,24693,NA
"916",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Communication Buildings","Joint Expeditionary Base Little Creek - Story","SOF Combat Services Support Facility - East","U","2013","Total",NA,11132,NA
"917",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Ground Operational Buildings","Fort Lewis","SOF Military Working Dog Kennel","U","2013","Total",NA,3967,NA
"918",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Ground Operational Buildings","Fort Lewis","SOF Battalion Operations Facility","U","2013","Total",NA,46553,NA
"919",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","XC","CONUS CLASSIFIED","Training Buildings","Classified Location","SOF Parachute Training Facility","U","2013","Total",NA,6477,NA
"920",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Training Buildings","Raf Mildenhall","SOF CV-22 Simulator Facility","U","2013","Total",NA,6490,NA
"921",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Dispensaries & Clinics","Twentynine Palms, California","Medical Clinic Replacement","U","2013","Total",NA,27400,NA
