"SourceFiscalYear","AccountDSI","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","SAG","SAG.Title","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype","SpecialTotal","SpecialType","BudgetSubActivityTitle","BudgetLineItem","Var.16"
2016,"0100D",,"Operation and Maintenance, Defense-Wide","DTSA","04","Administration and Servicewide Activities","Defensewide Activities","230","4GTH","Defense Technology Security Administration","Y","U",2015,"Total",,32681,,,,,,,,
2016,"0100D",,"Operation and Maintenance, Defense-Wide","DTRA","04","Administration and Servicewide Activities","Defensewide Activities","240","4GTI","Defense Threat Reduction Agency","Y","U",2015,"Total",,406274,,,,,,,,
2016,"0100D",,"Operation and Maintenance, Defense-Wide","DODEA","04","Administration and Servicewide Activities","Defensewide Activities","260","4GTJ","Department of Defense Education Activity","Y","U",2015,"Total",,2659880,,,,,,,,
2016,"0100D",,"Operation and Maintenance, Defense-Wide","MDA","04","Administration and Servicewide Activities","Defensewide Activities","270","011A","Missile Defense Agency","Y","U",2015,"Total",,403513,,,,,,,,
2016,"0100D",,"Operation and Maintenance, Defense-Wide","OEA","04","Administration and Servicewide Activities","Defensewide Activities","290","4GTM","Office of Economic Adjustment","Y","U",2015,"Total",,281356,,,,,,,,
2016,"0100D",,"Operation and Maintenance, Defense-Wide","OSD","04","Administration and Servicewide Activities","Defensewide Activities","300","4GTN","Office of the Secretary of Defense","Y","U",2015,"Total",,2064663,,,,,,,,
2016,"0100D",,"Operation and Maintenance, Defense-Wide","SOCOM","04","Administration and Servicewide Activities","Defensewide Activities","310","4GT1","Special Operations Command/Admin & Svc-wide Activities","Y","U",2015,"Total",,87915,,,,,,,,
2016,"0100D",,"Operation and Maintenance, Defense-Wide","WHS","04","Administration and Servicewide Activities","Defensewide Activities","320","4GTQ","Washington Headquarters Services","Y","U",2015,"Total",,591761,,,,,,,,
2016,"0100D",,"Operation and Maintenance, Defense-Wide","","04","Administration and Servicewide Activities","","","9999","Classified Programs","Y","U",2015,"Total",,15092391,,,,,,,,
2016,"0107D",,"Office of the Inspector General","IG","01","Operation And Maintenance","Defensewide Activities","010","4GTV","Office of the Inspector General","Y","U",2015,"Total",,320053,,,,,,,,
2016,"0107D",,"Office of the Inspector General","IG","02","RDT&E","Defensewide Activities","020","4GTV","Office of the Inspector General","Y","U",2015,"Total",,1400,,,,,,,,
2016,"0107D",,"Office of the Inspector General","IG","03","Procurement","Defensewide Activities","030","4GTV","Office of the Inspector General","Y","U",2015,"Total",,1000,,,,,,,,
2016,"0104D",,"US Court of Appeals for Armed Forces, Def","CAAF","04","Administration And Associated Activities","Defensewide Activities","010","4GTT","Us Court of Appeals for the Armed Forces, Defense","Y","U",2015,"Total",,13723,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","01","Operation & Maintenance","Defense Health Program","010","1","In-House Care","Y","U",2015,"Total",,8731142,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","01","Operation & Maintenance","Defense Health Program","020","2","Private Sector Care","Y","U",2015,"Total",,14718018,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","01","Operation & Maintenance","Defense Health Program","030","3","Consolidated Health Support","Y","U",2015,"Total",,2369135,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","01","Operation & Maintenance","Defense Health Program","040","4","Information Management","Y","U",2015,"Total",,1537696,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","01","Operation & Maintenance","Defense Health Program","050","5","Management Activities","Y","U",2015,"Total",,364192,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","01","Operation & Maintenance","Defense Health Program","060","6","Education and Training","Y","U",2015,"Total",,755925,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","01","Operation & Maintenance","Defense Health Program","070","7","Base Operations/Communications","Y","U",2015,"Total",,1836471,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","02","RDT&E","Defensewide Activities","090","0601","R&D Research","Y","U",2015,"Total",,12210,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","02","RDT&E","Defensewide Activities","100","0602","R&D Exploratry Development","Y","U",2015,"Total",,74442,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","02","RDT&E","Defensewide Activities","110","0603","R&D Advanced Development","Y","U",2015,"Total",,1201498,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","02","RDT&E","Defensewide Activities","120","0604","R&D Demonstration/Validation","Y","U",2015,"Total",,150822,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","02","RDT&E","Defensewide Activities","130","0605","R&D Engineering Development","Y","U",2015,"Total",,230047,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","02","RDT&E","Defensewide Activities","140","0606","R&D Management and Support","Y","U",2015,"Total",,44043,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","02","RDT&E","Defensewide Activities","150","0607","R&D Capabilities Enhancement","Y","U",2015,"Total",,17474,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","03","Procurement","Defensewide Activities","160","7720","PROC Initial Outfitting","Y","U",2015,"Total",,13057,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","03","Procurement","Defensewide Activities","170","7721","PROC Replacement & Modernization","Y","U",2015,"Total",,283030,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","03","Procurement","Defensewide Activities","180","7744","PROC Theater Medical Information Program","Y","U",2015,"Total",,3145,,,,,,,,
2016,"0130D",,"Defense Health Program","DHA","03","Procurement","Defensewide Activities","190","7784","PROC IEHR","Y","U",2015,"Total",,9181,,,,,,,,
2016,"0819D",,"Overseas Humanitarian, Disaster, and Civic Aid","DSCA","01","Humanitarian Assistance","Defensewide Activities","010","4GTD","Overseas Humanitarian, Disaster and Civic Aid","Y","U",2015,"Total",,103000,,,,,,,,
2016,"0134D",,"Cooperative Threat Reduction Account","DTRA","01","FSU Threat Reduction","Defensewide Activities","010","1PL3","Former Soviet Union (FSU) Threat Reduction","Y","U",2015,"Total",,365108,,,,,,,,
2016,"5751D",,"Contributions to the Cooperative Threat Red Pgm","DTRA","01","FSU Threat Reduction","Defensewide Activities","010","1PL3","Contributions to the CTR Program","Y","U",2015,"Total",,0,,,,,,,,
2016,"0111D",,"DoD Acquisition Workforce Development Fund","DAU","01","Acquisition Workforce Development","Acq Workforce Dev Fd","010","012","Acq Workforce Dev Fd","Y","U",2015,"Total",,83034,,,,,,,,
2016,"0105D",,"Drug Interdiction & Ctr-Drug Activities, Def","DEPS","01","Drug Interdiction And Counter Drug Activities","Defensewide Activities","010","2FU1","Drug Interdiction and Counter-Drug Activities, Defense","Y","U",2015,"Total",,874631,,,,,,,,
2016,"0105D",,"Drug Interdiction & Ctr-Drug Activities, Def","DEPSDDR","02","Drug Demand Reduction Program","Drug Intrdct & Cntr-Drg Act, Def","020","ES01","Drug Demand Reduction Program","Y","U",2015,"Total",,105591,,,,,,,,
2016,"0105D",,"Drug Interdiction & Ctr-Drug Activities, Def","DEPS","03","National Guard Counter-Drug Program","Drug Intrdct & Cntr-Drg Act, Def","030","ES01","National Guard Counter-Drug Program","Y","U",2015,"Total",,175465,,,,,,,,
2016,"0810A",,"Environmental Restoration, Army","ARMY","01","Department Of The Army","Defense Environmental Restoration Fund","040","493","Environmental Restoration, Army","Y","U",2015,"Total",,201560,,,,,,,,
2016,"0810N",,"Environmental Restoration, Navy","NAVY","02","Department Of The Navy","Closed Account Adjustments","050","044G","Environmental Restoration, Navy","Y","U",2015,"Total",,277294,,,,,,,,
2016,"0810F",,"Environmental Restoration, Air Force","AF","03","Department Of The Air Force","Closed Account Adjustments","060","042G","Environmental Restoration, Air Force","Y","U",2015,"Total",,408716,,,,,,,,
2016,"0810D",,"Environmental Restoration, Defense","DEFW","04","Defense-Wide","Closed Account Adjustments","070","045G","Environmental Restoration, Defense","Y","U",2015,"Total",,8547,,,,,,,,
2016,"0811D",,"Environmental Restoration Formerly Used Sites","DEFW","05","Defense-Wide","Closed Account Adjustments","080","047G","Environmental Restoration Formerly Used Sites","Y","U",2015,"Total",,250853,,,,,,,,
2016,"0145D",,"Counterterrorism Partnerships Fund","DEFW","01","Counterterrorism Partnerships Fund","Counterterrorism Partnerships Fund","090","010","Counterterrorism Partnerships Fund","Y","U",2015,"Total",,1300000,,,,,,,,
2016,"0114D",,"European Reassurance Initiative","DEFW","01","European Reassurance Initiative","European Reassurantce Initiative","100","010","European Reassurance Initiative","Y","U",2015,"Total",,175000,,,,,,,,
2016,"1236N",,"Payment to Kaho'olawe Island Fund","NAVY","01","Payment to Kaho'olawe Island Fund","Logistics Operations and Technical Support","110","0000","Payment To Kaho'Olawe Island Fund","Y","U",2015,"Total",,0,,,,,,,,
2016,"0838D",,"Support for International Sporting Competitions , Defense","DEFW","01","Operations Support","Closed Account Adjustments","120","054","Support of International Sporting Competitions, Defense","Y","U",2015,"Total",,10000,,,,,,,,
2016,"5188D",,"Disposal of DoD Real Property","AF","10","Concept Obligations","Disposal of DoD Real Property","130","110","Disposal of DoD Real Property","N","U",2015,"Total",,476,,,,,,,,
2016,"5188D",,"Disposal of DoD Real Property","ARMY","10","Concept Obligations","Disposal of DoD Real Property","140","110","Disposal of DoD Real Property","N","U",2015,"Total",,1600,,,,,,,,
2016,"5188D",,"Disposal of DoD Real Property","NAVY","10","Concept Obligations","Disposal of DoD Real Property","150","110","Disposal of DoD Real Property","N","U",2015,"Total",,3470,,,,,,,,
2016,"5189D",,"Lease of DoD Real Property","AF","10","Concept Obligations","Lease of DoD Real Property","160","110","Lease of DoD Real Property","N","U",2015,"Total",,5543,,,,,,,,
2016,"5189D",,"Lease of DoD Real Property","ARMY","10","Concept Obligations","Lease of DoD Real Property","170","110","Lease of DoD Real Property","N","U",2015,"Total",,10600,,,,,,,,
2016,"5189D",,"Lease of DoD Real Property","NAVY","10","Concept Obligations","Lease of DoD Real Property","180","110","Lease of DoD Real Property","N","U",2015,"Total",,8486,,,,,,,,
2016,,,,,,,,,,,,,2015,"Total",,,,,,,,,,
2016,"* Defense Health Program - $135.4M for transfer to the Veteran’s Administration included in this total.",,,,,,,,,,,,2015,"Total",,,,,,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","010","111","Maneuver Units","Y","U",2016,"Base",,,,,1094429,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","020","112","Modular Support Brigades","Y","U",2016,"Base",,,,,68873,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","030","113","Echelons Above Brigade","Y","U",2016,"Base",,,,,508008,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","040","114","Theater Level Assets","Y","U",2016,"Base",,,,,763300,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","050","115","Land Forces Operations Support","Y","U",2016,"Base",,,,,1054322,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","060","116","Aviation Assets","Y","U",2016,"Base",,,,,1546129,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","070","121","Force Readiness Operations Support","Y","U",2016,"Base",,,,,3158606,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","080","122","Land Forces Systems Readiness","Y","U",2016,"Base",,,,,438909,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","090","123","Land Forces Depot Maintenance","Y","U",2016,"Base",,,,,1214116,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","100","131","Base Operations Support","Y","U",2016,"Base",,,,,7616008,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","110","132","Facilities Sustainment, Restoration & Modernization","Y","U",2016,"Base",,,,,2617169,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","120","133","Management and Operational Headquarters","Y","U",2016,"Base",,,,,421269,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","130","134","Combatant Commanders Core Operations","Y","U",2016,"Base",,,,,164743,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","140","135","Additional Activities","Y","U",2016,"Base",,,,,0,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","150","136","Commanders Emergency Response Program","Y","U",2016,"Base",,,,,0,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","160","137","RESET","Y","U",2016,"Base",,,,,0,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","170","138","Combatant Commands Direct Mission Support","Y","U",2016,"Base",,,,,448633,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","180","211","Strategic Mobility","Y","U",2016,"Base",,,,,401638,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","190","212","Army Prepositioned Stocks","Y","U",2016,"Base",,,,,261683,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","200","213","Industrial Preparedness","Y","U",2016,"Base",,,,,6532,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","210","311","Officer Acquisition","Y","U",2016,"Base",,,,,131536,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","220","312","Recruit Training","Y","U",2016,"Base",,,,,47843,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","230","313","One Station Unit Training","Y","U",2016,"Base",,,,,42565,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","240","314","Senior Reserve Officers Training Corps","Y","U",2016,"Base",,,,,490378,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skill and Advanced Training","250","321","Specialized Skill Training","Y","U",2016,"Base",,,,,981000,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skill and Advanced Training","260","322","Flight Training","Y","U",2016,"Base",,,,,940872,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skill and Advanced Training","270","323","Professional Development Education","Y","U",2016,"Base",,,,,230324,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skill and Advanced Training","280","324","Training Support","Y","U",2016,"Base",,,,,603519,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting, and Other Training & Education","290","331","Recruiting and Advertising","Y","U",2016,"Base",,,,,491922,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting, and Other Training & Education","300","332","Examining","Y","U",2016,"Base",,,,,194079,,,,,
2016,"2020A",,"Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting, and Other Training & Education","310","333","Off-Duty and Voluntary Education","Y","U",2016,"Base",,,,,227951,,,,,
