"","ContractingCustomer","ContractingSubCustomer","Contracting.Agency.ID","MajorCommandCode","MajorCommandName","ContractingOfficeID","ContractingOfficeCode","ContractingOfficeName","Total","OCO","MinOfTotalFiscalYear","MaxOfTotalFiscalYear","MinOfOCOfiscalYear","MaxOfOCOfiscalYear","OCOrate"
"7541","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","ENGCO",NA,NA,0.000589756019642891,0,2011,2013,NA,NA,0
"7542","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N62038",NA,NA,0.000339361255382538,0,2009,2014,NA,NA,0
"7543","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N62748",NA,NA,8.4240643397996e-06,0,2009,2013,NA,NA,0
"7544","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N63310",NA,NA,0.010103370103706,0,2009,2012,NA,NA,0
"7545","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS091",NA,NA,0.000187044881069628,0,2011,2016,NA,NA,0
"7546","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","USA74",NA,NA,0.000470656956867384,0,2011,2016,2016,2016,0
"7547","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","7A22",NA,NA,0.0012092749444152,2.53531462045602e-07,2010,2016,2014,2014,0.00020965576374214
"7548","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","8334",NA,NA,0.000128216884014592,0,2010,2016,NA,NA,0
"7549","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","INTS",NA,NA,0.00363461267893153,0,2010,2016,NA,NA,0
"7550","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00244S",NA,NA,1.88786916737809e-05,0,2011,2011,NA,NA,0
"7551","Other Agencies","EPA","Uncategorized","Uncategorized","Uncategorized","LRICO0",NA,NA,0.00138739122666814,0,2010,2012,NA,NA,0
"7552","Defense","Other DoD","Uncategorized","Uncategorized","Uncategorized","S2102A",NA,NA,-0.0110690554935654,0,2009,2010,NA,NA,0
"7553","Defense","DLA","97AS","DLA TROOP SUPT MED","DLA TROOP SUPPORT MEDICAL","SPE2DS",NA,NA,0.00968586249099294,0,2014,2014,NA,NA,0
"7554","Defense","DLA","97AS","DLA AVIATION","DLA AVIATION","SPE4AL",NA,NA,0.00229055853508942,0,2012,2014,NA,NA,0
"7555","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N53811",NA,NA,0,0,2014,2015,NA,NA,0
"7556","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N61463",NA,NA,0.000738678208932395,0,2014,2016,NA,NA,0
"7557","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N62094",NA,NA,0,0,2014,2016,NA,NA,0
"7558","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N63211",NA,NA,0.00314211625329924,0,2014,2015,NA,NA,0
"7559","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N63213",NA,NA,0.000969659939683596,0,2014,2016,NA,NA,0
"7560","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N63228",NA,NA,0.00312976376298065,0,2014,2015,NA,NA,0
"7561","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N66094",NA,NA,0.00171165059993467,0,2014,2016,NA,NA,0
"7562","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N68734",NA,NA,0.000136280921132739,0,2014,2016,NA,NA,0
"7563","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","V55730",NA,NA,0.000353627061842283,0,2014,2016,NA,NA,0
"7564","Defense","Navy","1700","NAVAIR","U.S. NAVY NAVAL AIR SYSTEMS COMMAND","N61340",NA,NA,3.79294868810767,0.00107432810015618,2011,2014,2012,2014,0.000283243510128309
"7565","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N36001",NA,NA,0.000541473139843395,0,2013,2014,NA,NA,0
"7566","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N61866",NA,NA,0.000179387215983067,0,2010,2014,NA,NA,0
"7567","Defense","DLA","97AS","DLA TROOP SUPT C&E","DLA TROOP SUPPORT CONSTRUCTION & EQUIPMENT","SPM5E9",NA,NA,0.0243528229976789,0,2012,2014,NA,NA,0
"7568","Defense","DLA","97AS","DLA TROOP SUPT C&E","DLA TROOP SUPPORT CONSTRUCTION & EQUIPMENT","SPM5L1",NA,NA,0.0027762169076847,0,2012,2014,NA,NA,0
"7569","Defense","DLA","97AS","DLA TROOP SUPT C&E","DLA TROOP SUPPORT CONSTRUCTION & EQUIPMENT","SPM8ES",NA,NA,0.0252950227040431,7.96861559979245e-06,2012,2014,2013,2013,0.000315027019071178
"7570","Defense","DLA","97AS","DLA LAND","DLA LAND","SPE7L5",NA,NA,0.0704166826311663,0,2013,2014,NA,NA,0
"7571","Defense","DLA","97AS","DLA LAND","DLA LAND","SPE7L6",NA,NA,0.000283401923363731,0,2013,2014,NA,NA,0
"7572","Defense","DLA","97AS","DLA LAND","DLA LAND","SPM7AX",NA,NA,0.000305480029692169,0,2012,2014,NA,NA,0
"7573","Defense","DLA","97AS","DLA MARITIME","DLA MARITIME","SPEYM1",NA,NA,0.0157906501418467,0,2012,2014,NA,NA,0
"7574","Defense","DLA","97AS","DLA AVIATION","DLA AVIATION","SPE4A6",NA,NA,1.18455733027494,0.000499936181499182,2012,2014,2013,2013,0.000422044732426031
"7575","Defense","DLA","97AS","DLA AVIATION","DLA AVIATION","SPE4AN",NA,NA,0.00303617869333149,0,2012,2014,NA,NA,0
"7576","Defense","DLA","97AS","DLA AVIATION","DLA AVIATION","SPE4AR",NA,NA,0.0114445103368252,0,2012,2014,NA,NA,0
"7577","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","MT934",NA,NA,0.00022233226695376,0,2010,2015,NA,NA,0
"7578","Defense","DLA","97AS","DLA AVIATION","DLA AVIATION","SPRWA8",NA,NA,0.00208698466398289,0,2012,2013,NA,NA,0
"7579","Defense","MilitaryHealth","Uncategorized","Uncategorized","Uncategorized","HT9404",NA,NA,0.0679282399550617,3.91107801030847e-06,2012,2013,2013,2013,5.75766133922485e-05
"7580","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N62116",NA,NA,5.1493418585834e-05,0,2013,2016,NA,NA,0
"7581","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N21247",NA,NA,0.00561842051175074,0,2012,2014,NA,NA,0
"7582","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N35026",NA,NA,0,0,2012,2013,NA,NA,0
"7583","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N61938",NA,NA,3.40881325530044e-06,0,2012,2013,NA,NA,0
"7584","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00735",NA,NA,0,0,2011,2011,NA,NA,0
"7585","State and IAP","OVERSEAS PRIVATE INVESTMENT CORPORATION","Uncategorized","Uncategorized","Uncategorized","N66001",NA,NA,0.0946957302929023,1.11676767647718e-05,2010,2016,2011,2011,0.000117932210145369
"7586","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N62853",NA,NA,0.000617756213219081,0.000617756213219081,2010,2014,2010,2012,1
"7587","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","R68951",NA,NA,0.000582808622661267,0,2012,2014,NA,NA,0
"7588","Defense","Navy","1700","MSC","U.S. NAVY MILITARY SEALIFT COMMAND","N32205",NA,NA,0.597779167261901,0.00092686600046366,2013,2014,2013,2014,0.00155051572758737
"7589","Defense","Navy","1700","ONR","OFFICE OF NAVAL RESEARCH","N62880",NA,NA,0,0,2010,2014,NA,NA,0
"7590","Defense","Navy","1700","ONR","OFFICE OF NAVAL RESEARCH","N63374",NA,NA,-0.000635087243110078,0,2013,2014,NA,NA,0
"7591","Defense","Other DoD","Uncategorized","Uncategorized","Uncategorized","HQ0727",NA,NA,0.804463238360438,0.000228363112427621,2013,2016,2016,2016,0.000283870165270751
"7592","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","FA8609",NA,NA,3.56728543791293,0,2011,2014,NA,NA,0
"7593","Defense","Other DoD","Uncategorized","Uncategorized","Uncategorized","S4803A",NA,NA,-0.00158435261113346,-9.37467560346394e-05,2014,2016,2016,2016,0.0591703862990271
"7594","Defense","Other DoD","Uncategorized","Uncategorized","Uncategorized","SSN05A",NA,NA,0.00114175506726982,-4.65809391027739e-05,2011,2016,2013,2015,-0.0407976635603281
"7595","Other Agencies","SECURITIES AND EXCHANGE COMMISSION","Uncategorized","Uncategorized","Uncategorized","SEC006",NA,NA,0.000348092240297626,0,2010,2011,NA,NA,0
"7596","DHS","FEMA","Uncategorized","Uncategorized","Uncategorized","MIT60",NA,NA,0.372931905124351,0,2013,2016,2014,2014,0
"7597","DHS","FEMA","Uncategorized","Uncategorized","Uncategorized","PRE20",NA,NA,0.374294118473036,0.000151719810375692,2013,2016,2013,2015,0.000405349170311961
"7598","DHS","OPO","Uncategorized","Uncategorized","Uncategorized","OHA000",NA,NA,0.254350740641979,4.68451465486494e-05,2011,2016,2013,2015,0.000184175388797424
"7599","Other Agencies","SMALL BUSINESS ADMINISTRATION","Uncategorized","Uncategorized","Uncategorized","13",NA,NA,0.129985686664341,6.27443718773848e-06,2009,2016,2013,2016,4.82702161195702e-05
"7600","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00245S",NA,NA,0.000102222980402531,0,2010,2011,NA,NA,0
"7601","DHS","FEMA","Uncategorized","Uncategorized","Uncategorized","ISS70",NA,NA,0.00109122010680895,0,2014,2016,NA,NA,0
"7602","DHS","FEMA","Uncategorized","Uncategorized","Uncategorized","RES90",NA,NA,0.0465511857490421,0.00124301941715951,2013,2016,2014,2016,0.0267022074123019
"7603","DHS","FEMA","Uncategorized","Uncategorized","Uncategorized","SS40",NA,NA,0.08529010091722,0,2013,2016,NA,NA,0
"7604","Defense","Army","2100","C-JTSCC","U.S. ARMY CENTRAL COMMAND - JOINT THEATER SUPPORT CONTRACTING COMMAND","W56JSM",NA,NA,0.00684284090064164,0.00521241730002675,2012,2014,2012,2014,0.761732937490626
"7605","Defense","Army","2100","C-JTSCC","U.S. ARMY CENTRAL COMMAND - JOINT THEATER SUPPORT CONTRACTING COMMAND","W56KJD",NA,NA,1.40899342090008,1.3987232175259,2012,2014,2012,2014,0.992710964279999
"7606","Defense","Army","2100","C-JTSCC","U.S. ARMY CENTRAL COMMAND - JOINT THEATER SUPPORT CONTRACTING COMMAND","W91GEY",NA,NA,-0.00118217911875265,0,2011,2012,NA,NA,0
"7607","Defense","Army","2100","C-JTSCC","U.S. ARMY CENTRAL COMMAND - JOINT THEATER SUPPORT CONTRACTING COMMAND","W91GY0",NA,NA,0.0632920638355559,0,2011,2012,NA,NA,0
"7608","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","LY000",NA,NA,0.174886997866044,0.000107701711581393,2012,2016,2013,2016,0.000615836013514785
"7609","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00733",NA,NA,0.00227947957242698,0,2010,2016,NA,NA,0
"7610","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","02RC",NA,NA,0.0779080571981019,7.23814974986872e-06,2011,2016,2012,2015,9.29063053319864e-05
"7611","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","32SC",NA,NA,0.245019706115046,0.00011988042762123,2012,2016,2012,2015,0.000489268514447329
"7612","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00314",NA,NA,1.51038668020993e-05,0,2012,2015,NA,NA,0
"7613","Other Agencies","Archives","Uncategorized","Uncategorized","Uncategorized","BS",NA,NA,0.295103029201632,0.000192421110582359,2011,2016,2014,2014,0.000652047222635882
"7614","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00068",NA,NA,0.00261352440635198,0,2013,2016,NA,NA,0
"7615","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00081",NA,NA,7.09888093727685e-06,0,2014,2014,NA,NA,0
"7616","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","1F10",NA,NA,0.000128518451774912,0,2013,2016,NA,NA,0
"7617","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","32SD",NA,NA,0.191451497555155,0.000113692223181869,2012,2016,2012,2015,0.000593843478028242
"7618","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00087",NA,NA,8.99208488668246e-05,0,2013,2014,NA,NA,0
"7619","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00090",NA,NA,4.43658280254618e-05,0,2013,2015,NA,NA,0
"7620","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","62000",NA,NA,0.0132238745519048,4.86618229883554e-05,2013,2016,2013,2014,0.00367984608424358
"7621","Defense","DLA","97AS","DLA TROOP SUPT C&E","DLA TROOP SUPPORT CONSTRUCTION & EQUIPMENT","SPM5A7",NA,NA,0.00512963003568622,0,2012,2014,NA,NA,0
"7622","Defense","DLA","97AS","DLA TROOP SUPT C&E","DLA TROOP SUPPORT CONSTRUCTION & EQUIPMENT","SPM5E7",NA,NA,0.0285309658306234,0.000257307763836084,2012,2014,2013,2013,0.00901854375921284
"7623","Defense","DLA","97AS","DLA TROOP SUPT C&E","DLA TROOP SUPPORT CONSTRUCTION & EQUIPMENT","SPM5L3",NA,NA,0.0123046040437558,0,2012,2013,NA,NA,0
"7624","Defense","DLA","97AS","DLA LAND","DLA LAND","SPM7A1",NA,NA,0.0033960165459718,0,2012,2014,NA,NA,0
"7625","Defense","DLA","97AS","DLA AVIATION","DLA AVIATION","SPE4A1",NA,NA,0.109711844716046,0,2012,2014,NA,NA,0
"7626","Defense","DLA","97AS","DLA AVIATION","DLA AVIATION","SPM4AS",NA,NA,3.53048051512623e-05,0,2011,2012,NA,NA,0
"7627","Defense","DLA","97AS","DLA AVIATION","DLA AVIATION","SPMWA6",NA,NA,0.00771262757968666,0,2010,2014,NA,NA,0
"7628","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00096",NA,NA,0.00262035840092555,0,2013,2016,NA,NA,0
"7629","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","12300",NA,NA,0.0820830974886458,3.03686160353469e-05,2011,2016,2013,2014,0.000369974050254959
"7630","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","53000",NA,NA,0.0297559949251311,0.000171571386294734,2013,2016,2013,2013,0.00576594352588189
"7631","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","31802",NA,NA,0.0325765324184367,1.1812332695959e-05,2013,2016,2013,2014,0.000362602518409043
"7632","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","41904",NA,NA,0.0218391150088632,5.499054e-05,2014,2016,2015,2015,0.0025179839007983
"7633","Defense","Navy","Uncategorized","Uncategorized","Uncategorized","N63232",NA,NA,0.00409472220025071,0,2012,2014,NA,NA,0
"7634","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N00072",NA,NA,0,0,2011,2014,NA,NA,0
"7635","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N45854",NA,NA,0.000460703314194378,0,2012,2014,NA,NA,0
"7636","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","NAC01",NA,NA,0.00403859588345517,0,2014,2016,NA,NA,0
"7637","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","USA08",NA,NA,0.000703590105712193,0,2014,2016,NA,NA,0
"7638","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","USA29",NA,NA,0.000701762515662459,0,2014,2016,NA,NA,0
"7639","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","USA39",NA,NA,0.00148167794047415,0,2014,2016,NA,NA,0
"7640","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","USA76",NA,NA,0.000232927578644507,0,2014,2016,NA,NA,0
"7641","Other Agencies","Labor","Uncategorized","Uncategorized","Uncategorized","ASAJC1",NA,NA,5.04018923945299e-05,0,2014,2014,NA,NA,0
"7642","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","31803",NA,NA,0.00655822115979637,2.26417026211634e-06,2012,2013,2012,2012,0.000345241523112441
"7643","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS003",NA,NA,0.000159028446622547,0,2013,2016,NA,NA,0
"7644","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS025",NA,NA,0.000318791189394925,0,2013,2016,NA,NA,0
"7645","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS045",NA,NA,0.000636316333024334,0,2012,2016,NA,NA,0
"7646","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS058",NA,NA,0.000788181124795476,5.14615527672168e-06,2013,2016,2013,2013,0.00652915315379703
"7647","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS063",NA,NA,0.00075003164163188,0,2013,2016,NA,NA,0
"7648","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","MS090",NA,NA,0.000145356928265951,0,2012,2016,NA,NA,0
"7649","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","USA35",NA,NA,0.000927741217845867,0,2012,2016,NA,NA,0
"7650","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","USP01",NA,NA,0.000522385249769069,5.476279580185e-07,2013,2016,2014,2014,0.00104832201571654
"7651","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N63110",NA,NA,0.000531214381630904,0,2011,2013,NA,NA,0
"7652","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N67596",NA,NA,5.61478801283374e-05,0,2012,2014,NA,NA,0
"7653","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","R33174",NA,NA,0.00245051034884361,0,2012,2014,NA,NA,0
"7654","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","V30121",NA,NA,0.000116523287350034,0,2012,2013,NA,NA,0
"7655","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","V63934",NA,NA,8.61399611525104e-05,0,2011,2013,NA,NA,0
"7656","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N61033",NA,NA,0,0,2010,2010,NA,NA,0
"7657","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N62044",NA,NA,3.86408976534544e-05,0,2010,2014,NA,NA,0
"7658","Defense","Navy","1700","NAVSUP","U.S. NAVY NAVAL SUPPLY SYSTEMS COMMAND","N62107",NA,NA,0.00014511604259207,0,2010,2014,NA,NA,0
"7659","Other Agencies","Labor","Uncategorized","Uncategorized","Uncategorized","ASAJC3",NA,NA,0.0109468594457916,0,2014,2016,NA,NA,0
"7660","Other Agencies","Treasury","Uncategorized","Uncategorized","Uncategorized","MIN001",NA,NA,13.9024412566375,0.0186311038965851,2011,2016,2011,2016,0.00134013181948818
"7661","Other Agencies","Treasury","Uncategorized","Uncategorized","Uncategorized","MIN002",NA,NA,0.0476999263871152,4.56720096176085e-05,2011,2016,2011,2012,0.000957485955993958
"7662","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00257P",NA,NA,0.172569371190768,3.82786070095202e-05,2013,2016,2013,2015,0.000221815764555373
"7663","Other Agencies","SMITHSONIAN INSTITUTION","Uncategorized","Uncategorized","Uncategorized","ASEA",NA,NA,6.79292496527261e-06,0,2013,2013,NA,NA,0
"7664","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","636A8P",NA,NA,0.110978727477414,0.000113569137698526,2013,2016,2014,2015,0.001023341502286
"7665","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","AF220",NA,NA,0.000496865069404352,0,2012,2014,NA,NA,0
"7666","Defense","Other DoD","Uncategorized","Uncategorized","Uncategorized","S0542A",NA,NA,-0.000367283910463425,0,2010,2011,NA,NA,0
"7667","State and IAP","State","Uncategorized","Uncategorized","Uncategorized","IZ250",NA,NA,0.0257776322978237,0.00567718015263294,2012,2016,2012,2016,0.220236679887479
"7668","Other Agencies","VA","Uncategorized","Uncategorized","Uncategorized","00240W",NA,NA,0.0924082183896754,0,2012,2016,NA,NA,0
"7669","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA4460",NA,NA,0.0871876270680503,9.6e-05,2015,2016,2015,2015,0.00110107366409997
"7670","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA5581",NA,NA,0.00226360739600418,9.76959e-06,2015,2016,2015,2015,0.00431593836336006
"7671","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA5819",NA,NA,0.00514593553710768,0.00151782092884688,2015,2016,2015,2016,0.294955293921149
"7672","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA6800",NA,NA,0.0681308995201441,0,2015,2016,NA,NA,0
"7673","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA7022",NA,NA,0.177369154606032,0,2015,2016,NA,NA,0
"7674","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8100",NA,NA,0.0555254471272886,0,2015,2016,NA,NA,0
"7675","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8105",NA,NA,1.04490407270286,0,2015,2016,NA,NA,0
"7676","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8118",NA,NA,0.116984340242051,0,2015,2016,NA,NA,0
"7677","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8121",NA,NA,0.26925845200518,0,2015,2016,NA,NA,0
"7678","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8209",NA,NA,-0.0111045311487942,0,2015,2016,NA,NA,0
"7679","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8211",NA,NA,0.033374641339056,0,2015,2016,NA,NA,0
"7680","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8214",NA,NA,0.504841108361623,0,2015,2016,NA,NA,0
"7681","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8218",NA,NA,0.130518175038904,0,2015,2016,NA,NA,0
"7682","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8222",NA,NA,0.133232837985903,0,2015,2016,NA,NA,0
"7683","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8226",NA,NA,0.000718308479148818,0,2015,2016,NA,NA,0
"7684","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8503",NA,NA,-8.79365e-05,0,2015,2015,NA,NA,0
"7685","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8540",NA,NA,0.679778489063523,0,2015,2016,NA,NA,0
"7686","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8555",NA,NA,0.20367675066029,0.00112149012753192,2015,2016,2015,2016,0.005506225545607
"7687","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8571",NA,NA,0.095851613049536,0.00010364766,2015,2016,2015,2015,0.00108133454098926
"7688","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8614",NA,NA,0.893501606881109,0,2015,2016,NA,NA,0
"7689","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8628",NA,NA,0.259331879085431,0,2015,2016,NA,NA,0
"7690","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8638",NA,NA,0.669105230003246,0,2015,2016,NA,NA,0
"7691","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8721",NA,NA,0.557350112435395,0,2015,2016,NA,NA,0
"7692","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8730",NA,NA,2.35190776801013,0,2015,2016,2015,2015,0
"7693","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8803",NA,NA,0.0829871104840381,0,2015,2016,NA,NA,0
"7694","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8807",NA,NA,1.71917536909844,-2.8192e-07,2015,2016,2015,2015,-1.63985597436661e-07
"7695","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8808",NA,NA,1.0748821667032,0,2015,2016,NA,NA,0
"7696","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8814",NA,NA,0.0926013944660137,0,2015,2016,NA,NA,0
"7697","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8818",NA,NA,0.196114515730148,0,2015,2016,NA,NA,0
"7698","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W564KV",NA,NA,1.1156656361925,0.00104232063815051,2015,2016,2016,2016,0.000934258978978418
"7699","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W56KJD",NA,NA,0.0642571204670851,0.0644720308235475,2015,2016,2015,2016,1.00334453761545
"7700","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W5J9JE",NA,NA,0.258139112662211,0.221626021144662,2015,2016,2015,2016,0.858552657359876
"7701","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W909MY",NA,NA,0.939472576420606,1e-04,2015,2016,2015,2015,0.000106442702543804
"7702","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W90AF2",NA,NA,0.000426571517805972,0,2015,2016,NA,NA,0
"7703","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W91151",NA,NA,0.413866931638346,0.000302446505866413,2015,2016,2015,2016,0.000730782004421419
"7704","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W911KF",NA,NA,0.0862321161677962,0.0001145,2015,2016,2015,2015,0.00132781155198834
"7705","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W911RX",NA,NA,0.115620806500257,-4.53760575504793e-05,2015,2016,2015,2016,-0.000392455812443918
"7706","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W911S1",NA,NA,-4.43738e-05,0,2015,2015,NA,NA,0
"7707","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W911S7",NA,NA,0.285052157511711,6.126121e-05,2015,2016,2015,2016,0.000214912283193237
"7708","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W911SD",NA,NA,0.213898287629186,-1.08237113948345e-05,2015,2016,2015,2016,-5.06021413953463e-05
"7709","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W911W5",NA,NA,0.151785915734395,0,2015,2016,2015,2015,0
"7710","Defense","Army","Uncategorized","Uncategorized","Uncategorized","W9124C",NA,NA,0.166976318933287,1.05e-05,2015,2016,2015,2015,6.28831685060391e-05
"7711","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","UM000",NA,NA,0.0381426873384811,0,2009,2012,NA,NA,0
"7712","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8059",NA,NA,2.69826055965815e-05,0,2014,2016,NA,NA,0
"7713","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","FA2103",NA,NA,0.111393090389872,0,2013,2014,NA,NA,0
