"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","66 ","04",,"020400INTL","Intelligence Systems","A","Weapon System Cost","Add","U",,2013,"Total",101956,,,,,,41,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","67 ","04",,"020400SSAW","Small Arms and Weapons","A","Weapon System Cost","Add","U",,2013,"Total",27108,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","68 ","04",,"020401INTL","Distributed Common Ground/Surface Systems","A","Weapon System Cost","Add","U",,2013,"Total",12767,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","70 ","04",,"0204OTHER","Other Items <$5M","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","71 ","04",,"0204SCCS","Combatant Craft Systems","A","Weapon System Cost","Add","U",,2013,"Total",42348,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","72 ","04",,"0204SPARES","Spares and Repair Parts","A","Weapon System Cost","Add","U",,2013,"Total",600,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","74 ","04",,"0204SPCPRG","Special Programs","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","75 ","04",,"0204TACVEH","Tactical Vehicles","A","Weapon System Cost","Add","U",,2013,"Total",39264,,,,,,54,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","76 ","04",,"0204WARSYS","Warrior Systems <$5M","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","77 ","04",,"0205MTPS","Mission Training and Preparation Systems","A","Weapon System Cost","Add","U",,2013,"Total",36949,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","78 ","04",,"0206CMR","Combat Mission Requirements","A","Weapon System Cost","Add","U",,2013,"Total",20255,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","79 ","04",,"0207MCE","MILCON Collateral Equipment","A","Weapon System Cost","Add","U",,2013,"Total",17590,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","81 ","04",,"0607AS","Automation Systems","A","Weapon System Cost","Add","U",,2013,"Total",67573,,,,,,1,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","82 ","04",,"0607GVAS","Global Video Surveillance Activities","A","Weapon System Cost","Add","U",,2013,"Total",6549,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","83 ","04",,"0607OEI","Operational Enhancements Intelligence","A","Weapon System Cost","Add","U",,2013,"Total",32335,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","84 ","04",,"0607SPSS","Soldier Protection and Survival Systems","A","Weapon System Cost","Add","U",,2013,"Total",15153,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","85 ","04",,"0607SVALSS","Visual Augmentation Lasers and Sensor Systems","A","Weapon System Cost","Add","U",,2013,"Total",34028,,,,,,12,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","86 ","04",,"0607TR","Tactical Radio Systems","A","Weapon System Cost","Add","U",,2013,"Total",75132,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","87 ","04",,"2000DRUGID","Drug Interdiction","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","88 ","04",,"2143368000","Miscellaneous Equipment","A","Weapon System Cost","Add","U",,2013,"Total",6667,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","89 ","04",,"2143369000","Operational Enhancements","A","Weapon System Cost","Add","U",,2013,"Total",232730,,,,,,31,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","SOCOM","02","Special Operations Command","90 ","04",,"2328094BB2","Military Information Support Operations","A","Weapon System Cost","Add","U",,2013,"Total",27417,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide",,"02","Special Operations Command",,"99",,"9999999999","Classified Programs",,,"Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","91 ","01",,"01","Installation Force Protection","A","Weapon System Cost","Add","U",,2013,"Total",24025,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","92 ","01",,"1001GP1000","Individual Protection","A","Weapon System Cost","Add","U",,2013,"Total",73720,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","93 ","01",,"2001PA1500","Decontamination","A","Weapon System Cost","Add","U",,2013,"Total",506,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","94 ","01",,"3001MA0800","Joint Bio Defense Program (Medical)","A","Weapon System Cost","Add","U",,2013,"Total",32597,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","95 ","01",,"4001PA1600","Collective Protection","A","Weapon System Cost","Add","U",,2013,"Total",3144,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","96 ","01",,"5001GP2000","Contamination Avoidance","A","Weapon System Cost","Add","U",,2013,"Total",164886,,,,,,0,,,,,
,2014,"0300D",,,"Procurement, Defense-Wide","DEFW","20","Undistributed","97 ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2013,"Total",746010,,,,,,0,,,,,
,2014,"0350D",,,"National Guard and Reserve Equipment","OSD","01","Reserve Equipment","1  ","30",,"013005","Miscellaneous Equipment","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0350D",,,"National Guard and Reserve Equipment","OSD","01","Reserve Equipment","2  ","40",,"014005","Miscellaneous Equipment","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0350D",,,"National Guard and Reserve Equipment","OSD","01","Reserve Equipment","3  ","50",,"015005","Miscellaneous Equipment","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0350D",,,"National Guard and Reserve Equipment","OSD","01","Reserve Equipment","4  ","60",,"016005","Miscellaneous Equipment","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0350D",,,"National Guard and Reserve Equipment","OSD","02","National Guard Equipment","5  ","10",,"021005","Miscellaneous Equipment","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0350D",,,"National Guard and Reserve Equipment","OSD","02","National Guard Equipment","6  ","20",,"022005","Miscellaneous Equipment","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,"0360D",,,"Defense Production Act Purchases","OSD","01","Defense Production Act Purchases","1  ","10",,"TITLE3","Defense Production Act Purchases","A","Weapon System Cost","Add","U",,2013,"Total",89189,,,,,,0,,,,,
,2014,"0360D",,,"Defense Production Act Purchases","OSD","20","Undistributed","2  ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2013,"Total",81815,,,,,,0,,,,,
,2014,"0390D",,,"Chem Agents & Munitions Destruction","ARMY","01","Operation And Maintenance","1  ","01",,"O&M","Chem Demilitarization - O&M","A","Weapon System Cost","Add","U",,2013,"Total",635843,,,,,,0,,,,,
,2014,"0390D",,,"Chem Agents & Munitions Destruction","ARMY","02","Research, Development, Test, And Evaluation","2  ","01",,"RDT&E","Chem Demilitarization - RDT&E","A","Weapon System Cost","Add","U",,2013,"Total",647351,,,,,,0,,,,,
,2014,"0390D",,,"Chem Agents & Munitions Destruction","ARMY","03","Procurement","3  ","01",,"PROC","Chem Demilitarization - Proc","A","Weapon System Cost","Add","U",,2013,"Total",18592,,,,,,0,,,,,
,2014,"0390D",,,"Chem Agents & Munitions Destruction","ARMY","20","Undistributed","4  ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2013,"Total",262149,,,,,,0,,,,,
,2014,"0303D",,,"Joint Urgent Operational Needs Fund","DEFW","01","Joint Urgent Operational Needs Funds","1  ","10",,"110","Joint Urgent Operational Needs Fund","A","Weapon System Cost","Add","U",,2013,"Total",99477,,,,,,0,,,,,
,2014,"0303D",,,"Joint Urgent Operational Needs Fund","DEFW","20","Undistributed","2  ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2013,"Total",-99477,,,,,,0,,,,,
,2014,"0144D",,,"Mine Resistant Ambush Prot Veh Fund","OSD","01","Mine Resistant Ambush Protected Vehicle Program","1  ","01",,"10","Mine Resistant Ambush Prot Veh Fund","A","Weapon System Cost","Add","U",,2013,"Total",0,,,,,,0,,,,,
,2014,,,,,,,,,,,,,,,,,,2013,"Total",,,,,,,,,,,,
,2014,"*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",,,,,,,,,,,,,,,,,2013,"Total",,,,,,,,,,,,
,2014,"   by appropriation.",,,,,,,,,,,,,,,,,2013,"Total",,,,,,,,,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","1  ","10",,"9440A11300","Utility F/W Aircraft","A","Weapon System Cost","Add","U",,2014,"Base",,19730,,,,,,1,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","2  ","10",,"9440A11301","Saturn Arch (MIP)","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","3  ","10",,"9662A02005","Aerial Common Sensor (ACS) (MIP)","A","Weapon System Cost","Add","U",,2014,"Base",,142050,,,,,,4,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","4  ","10",,"9670A00005","MQ-1 UAV","A","Weapon System Cost","Add","U",,2014,"Base",,518460,,,,,,15,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","5  ","10",,"9675A00010","RQ-11 (RAVEN)","A","Weapon System Cost","Add","U",,2014,"Base",,10772,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","6  ","20",,"4742A05001","Helicopter, Light Utility (LUH)","A","Weapon System Cost","Add","U",,2014,"Base",,96227,,,,,,10,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","7  ","20",,"5757A05111","AH-64 Apache Block IIIA Reman","A","Weapon System Cost","Add","U",,2014,"Base",,716176,,,,,,42,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","7  ","20",,"5757A05111","AH-64 Apache Block IIIA Reman","B","Less: Advance Procurement (PY)","Add","U",,2014,"Base",,-107707,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","8  ","20",,"5757A05111","AH-64 Apache Block IIIA Reman","C","Advance Procurement (CY)","Add","U",,2014,"Base",,150931,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","9  ","20",,"5840A05133","AH-64 Apache Block IIIB New Build","A","Weapon System Cost","Add","U",,2014,"Base",,146121,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","9  ","20",,"5840A05133","AH-64 Apache Block IIIB New Build","B","Less: Advance Procurement (PY)","Add","U",,2014,"Base",,-146121,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","10 ","20",,"5840A05133","AH-64 Apache Block IIIB New Build","C","Advance Procurement (CY)","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","11 ","20",,"6337A02345","Kiowa Warrior WRA","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","12 ","20",,"6772AA0005","UH-60 Blackhawk M Model (MYP)","A","Weapon System Cost","Add","U",,2014,"Base",,1155187,,,,,,65,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","12 ","20",,"6772AA0005","UH-60 Blackhawk M Model (MYP)","B","Less: Advance Procurement (PY)","Add","U",,2014,"Base",,-108211,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","13 ","20",,"6772AA0005","UH-60 Blackhawk M Model (MYP)","C","Advance Procurement (CY)","Add","U",,2014,"Base",,116001,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","14 ","20",,"6775A05101","CH-47 Helicopter","A","Weapon System Cost","Add","U",,2014,"Base",,884996,,,,,,28,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","14 ","20",,"6775A05101","CH-47 Helicopter","B","Less: Advance Procurement (PY)","Add","U",,2014,"Base",,-83346,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","15 ","20",,"6775A05101","CH-47 Helicopter","C","Advance Procurement (CY)","Add","U",,2014,"Base",,98376,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","16 ","10",,"0420A00020","MQ-1 Payload - UAS","A","Weapon System Cost","Add","U",,2014,"Base",,97781,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","17 ","10",,"1032AZ2000","Guardrail Mods (MIP)","A","Weapon System Cost","Add","U",,2014,"Base",,10262,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","18 ","10",,"1036AZ2001","Multi Sensor ABN Recon (MIP)","A","Weapon System Cost","Add","U",,2014,"Base",,12467,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","19 ","10",,"2706AA6605","AH-64 Mods","A","Weapon System Cost","Add","U",,2014,"Base",,53559,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","20 ","10",,"3264AA0252","CH-47 Cargo Helicopter Mods (MYP)","A","Weapon System Cost","Add","U",,2014,"Base",,149764,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","21 ","10",,"4194AA0270","Utility/Cargo Airplane Mods","A","Weapon System Cost","Add","U",,2014,"Base",,17500,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","22 ","10",,"6949AA0480","Utility Helicopter Mods","A","Weapon System Cost","Add","U",,2014,"Base",,74095,,,,,,167,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","23 ","10",,"7542AZ2200","Kiowa Mods Warrior","A","Weapon System Cost","Add","U",,2014,"Base",,184044,,,,,,3,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","24 ","10",,"8658AA0712","Network and Mission Plan","A","Weapon System Cost","Add","U",,2014,"Base",,152569,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","25 ","10",,"8659AA0723","Comms, Nav Surveillance","A","Weapon System Cost","Add","U",,2014,"Base",,92779,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","26 ","10",,"8859AA0711","GATM Rollup","A","Weapon System Cost","Add","U",,2014,"Base",,65613,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","27 ","10",,"9555A00018","RQ-7 UAV MODS","A","Weapon System Cost","Add","U",,2014,"Base",,121902,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","28 ","10",,"3632AZ3504","Aircraft Survivability Equipment","A","Weapon System Cost","Add","U",,2014,"Base",,47610,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","29 ","10",,"5044AZ3507","Survivability CM","A","Weapon System Cost","Add","U",,2014,"Base",,5700,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30 ","10",,"5397AZ3517","CMWS","A","Weapon System Cost","Add","U",,2014,"Base",,126869,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","31 ","30",,"0832AZ3000","Avionics Support Equipment","A","Weapon System Cost","Add","U",,2014,"Base",,6809,,,,,,705,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","32 ","30",,"5212AZ3100","Common Ground Equipment","A","Weapon System Cost","Add","U",,2014,"Base",,65397,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","33 ","30",,"6380AZ3110","Aircrew Integrated Systems","A","Weapon System Cost","Add","U",,2014,"Base",,45841,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","34 ","30",,"6818AA0050","Air Traffic Control","A","Weapon System Cost","Add","U",,2014,"Base",,79692,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","35 ","30",,"8132AZ3300","Industrial Facilities","A","Weapon System Cost","Add","U",,2014,"Base",,1615,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","36 ","30",,"9154A50100","Launcher, 2.75 Rocket","A","Weapon System Cost","Add","U",,2014,"Base",,2877,,,,,,0,,,,
,2014,"2031A",,,"Aircraft Procurement, Army","ARMY","20","Undistributed","37 ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","1  ","10",,"7152C49100","Patriot System Summary","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","2  ","10",,"8260C53101","MSE Missile","A","Weapon System Cost","Add","U",,2014,"Base",,540401,,,,,,56,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","3  ","20",,"1338C70000","Hellfire Sys Summary","A","Weapon System Cost","Add","U",,2014,"Base",,4464,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","4  ","30",,"0648CC0007","Javelin (Aaws-M) System Summary","A","Weapon System Cost","Add","U",,2014,"Base",,110510,,,,,,449,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","5  ","30",,"2104C59300","Tow 2 System Summary","A","Weapon System Cost","Add","U",,2014,"Base",,69285,,,,,,988,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","5  ","30",,"2104C59300","Tow 2 System Summary","B","Less: Advance Procurement (PY)","Add","U",,2014,"Base",,-19931,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","6  ","30",,"2104C59300","Tow 2 System Summary","C","Advance Procurement (CY)","Add","U",,2014,"Base",,19965,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","7  ","30",,"6005C64400","Guided MLRS Rocket (GMLRS)","A","Weapon System Cost","Add","U",,2014,"Base",,237216,,,,,,1788,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","8  ","30",,"6060C65405","MLRS Reduced Range Practice Rockets (RRPR)","A","Weapon System Cost","Add","U",,2014,"Base",,19022,,,,,,2412,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","9  ","30",,"6200C02901","High Mobility Artillery Rocket System","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","10 ","30",,"6472C98510","Army Tactical Msl Sys (Atacms) - Sys Sum","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","11 ","10",,"0962C50700","Patriot Mods","A","Weapon System Cost","Add","U",,2014,"Base",,256438,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","12 ","10",,"2684C20000","Stinger Mods","A","Weapon System Cost","Add","U",,2014,"Base",,37252,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","13 ","10",,"3972C61700","Itas/Tow Mods","A","Weapon System Cost","Add","U",,2014,"Base",,20000,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","14 ","10",,"6552C67500","MLRS Mods","A","Weapon System Cost","Add","U",,2014,"Base",,11571,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","15 ","10",,"6580C67501","Himars Modifications","A","Weapon System Cost","Add","U",,2014,"Base",,6105,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","04","Spares and Repair Parts","16 ","10",,"1242CA0250","Spares and Repair Parts","A","Weapon System Cost","Add","U",,2014,"Base",,11222,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","17 ","10",,"1242C93000","Air Defense Targets","A","Weapon System Cost","Add","U",,2014,"Base",,3530,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","18 ","10",,"3902CL2000","Items Less Than $5.0m (Missiles)","A","Weapon System Cost","Add","U",,2014,"Base",,1748,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","19 ","10",,"4662CA0100","Production Base Support","A","Weapon System Cost","Add","U",,2014,"Base",,5285,,,,,,0,,,,
,2014,"2032A",,,"Missile Procurement, Army","ARMY","20","Undistributed","20 ","99",,"FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","1  ","10",,"7180G85100","Stryker Vehicle","A","Weapon System Cost","Add","U",,2014,"Base",,374100,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","2  ","20",,"0230GM0100","STRYKER (MOD)","A","Weapon System Cost","Add","U",,2014,"Base",,20522,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","3  ","20",,"1284GZ2300","Fist Vehicle (MOD)","A","Weapon System Cost","Add","U",,2014,"Base",,29965,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","4  ","20",,"1678GZ2400","Bradley Program (MOD)","A","Weapon System Cost","Add","U",,2014,"Base",,158000,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","5  ","20",,"2072GA0400","Howitzer, Med Sp Ft 155mm M109a6 (MOD)","A","Weapon System Cost","Add","U",,2014,"Base",,4769,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","6  ","20",,"2073GZ0410","Paladin Integrated Management (PIM)","A","Weapon System Cost","Add","U",,2014,"Base",,260177,,,,,,18,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","7  ","20",,"3700GA0570","Improved Recovery Vehicle (M88A2 Hercules)","A","Weapon System Cost","Add","U",,2014,"Base",,111031,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","8  ","20",,"4520GZ3250","Assault Bridge (Mod)","A","Weapon System Cost","Add","U",,2014,"Base",,2500,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","9  ","20",,"4872G82925","Assault Breacher Vehicle","A","Weapon System Cost","Add","U",,2014,"Base",,62951,,,,,,14,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","10 ","20",,"5129G80571","M88 FOV MODS","A","Weapon System Cost","Add","U",,2014,"Base",,28469,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","11 ","20",,"5225GZ3001","Joint Assault Bridge","A","Weapon System Cost","Add","U",,2014,"Base",,2002,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","12 ","20",,"6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","Add","U",,2014,"Base",,178100,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","13 ","20",,"6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","14 ","30",,"5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","Add","U",,2014,"Base",,1544,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","15 ","10",,"1696G16101","Integrated Air Burst Weapon System Family","A","Weapon System Cost","Add","U",,2014,"Base",,69147,,,,,,1424,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","16 ","10",,"5000GB2000","Machine Gun, Cal .50 M2 Roll","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","17 ","10",,"5237G12800","Lightweight .50 Caliber Machine Gun","A","Weapon System Cost","Add","U",,2014,"Base",,0,,,,,,0,,,,
,2014,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","18 ","10",,"6580G02200","Mortar Systems","A","Weapon System Cost","Add","U",,2014,"Base",,5310,,,,,,0,,,,
