"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"1518",2014,"5188D","Disposal of DoD Real Property","AF","10","Concept Obligations","Disposal of DoD Real Property","200","200","110","Disposal of DoD Real Property","N","N","U",2013,"Total",NA,0,NA,NA,NA
"1519",2014,"5188D","Disposal of DoD Real Property","ARMY","10","Concept Obligations","Disposal of DoD Real Property","210","210","110","Disposal of DoD Real Property","N","N","U",2013,"Total",NA,900,NA,NA,NA
"1520",2014,"5188D","Disposal of DoD Real Property","NAVY","10","Concept Obligations","Disposal of DoD Real Property","220","220","110","Disposal of DoD Real Property","N","N","U",2013,"Total",NA,6955,NA,NA,NA
"1521",2014,"5188D","Disposal of DoD Real Property","AF","20","Undistributed","Undistributed","230","230","CR","Adj to Match Continuing Resolution","N","N","U",2013,"Total",NA,9800,NA,NA,NA
"1522",2014,"5188D","Disposal of DoD Real Property","ARMY","20","Undistributed","Undistributed","240","240","CR","Adj to Match Continuing Resolution","N","N","U",2013,"Total",NA,6350,NA,NA,NA
"1523",2014,"5188D","Disposal of DoD Real Property","NAVY","20","Undistributed","Undistributed","250","250","CR","Adj to Match Continuing Resolution","N","N","U",2013,"Total",NA,36742,NA,NA,NA
"1524",2014,"5189D","Lease of DoD Real Property","AF","10","Concept Obligations","Lease of DoD Real Property","260","260","110","Lease of DoD Real Property","N","N","U",2013,"Total",NA,3029,NA,NA,NA
"1525",2014,"5189D","Lease of DoD Real Property","ARMY","10","Concept Obligations","Lease of DoD Real Property","270","270","110","Lease of DoD Real Property","N","N","U",2013,"Total",NA,9000,NA,NA,NA
"1526",2014,"5189D","Lease of DoD Real Property","NAVY","10","Concept Obligations","Lease of DoD Real Property","280","280","110","Lease of DoD Real Property","N","N","U",2013,"Total",NA,0,NA,NA,NA
"1527",2014,"5189D","Lease of DoD Real Property","AF","20","Undistributed","Undistributed","290","290","CR","Adj to Match Continuing Resolution","N","N","U",2013,"Total",NA,22471,NA,NA,NA
"1528",2014,"5189D","Lease of DoD Real Property","ARMY","20","Undistributed","Undistributed","300","300","CR","Adj to Match Continuing Resolution","N","N","U",2013,"Total",NA,16400,NA,NA,NA
"1529",2014,"5189D","Lease of DoD Real Property","NAVY","20","Undistributed","Undistributed","310","310","CR","Adj to Match Continuing Resolution","N","N","U",2013,"Total",NA,41736,NA,NA,NA
"1530",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Total",NA,NA,NA,NA,NA
"1531",2014,"*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Total",NA,NA,NA,NA,NA
"1532",2014,"   by appropriation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Total",NA,NA,NA,NA,NA
"1533",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","010","010","111","Maneuver Units","Y","Y","U",2014,"Base",NA,NA,NA,NA,888114
"1534",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","020","020","112","Modular Support Brigades","Y","Y","U",2014,"Base",NA,NA,NA,NA,72624
"1535",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","030","030","113","Echelons Above Brigade","Y","Y","U",2014,"Base",NA,NA,NA,NA,617402
"1536",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","040","040","114","Theater Level Assets","Y","Y","U",2014,"Base",NA,NA,NA,NA,602262
"1537",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,1032484
"1538",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","Y","U",2014,"Base",NA,NA,NA,NA,1287462
"1539",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,3559656
"1540",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","Y","U",2014,"Base",NA,NA,NA,NA,454477
"1541",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","Y","U",2014,"Base",NA,NA,NA,NA,1481156
"1542",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,7278154
"1543",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Base",NA,NA,NA,NA,2754712
"1544",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","133","Management and Operational Hq's","Y","Y","U",2014,"Base",NA,NA,NA,NA,425271
"1545",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","130","130","134","Combatant Commanders Core Operations","Y","Y","U",2014,"Base",NA,NA,NA,NA,185064
"1546",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","140","140","135","Additional Activities","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"1547",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","150","150","136","Commanders Emergency Response Program","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"1548",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","160","160","137","RESET","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"1549",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","170","170","138","Combatant Commanders Ancillary Missions","Y","Y","U",2014,"Base",NA,NA,NA,NA,463270
"1550",2014,"2020A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","180","180","211","Strategic Mobility","Y","Y","U",2014,"Base",NA,NA,NA,NA,360240
"1551",2014,"2020A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","190","190","212","Army Prepositioning Stocks","Y","Y","U",2014,"Base",NA,NA,NA,NA,192105
"1552",2014,"2020A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","200","200","213","Industrial Preparedness","Y","Y","U",2014,"Base",NA,NA,NA,NA,7101
"1553",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","210","210","311","Officer Acquisition","Y","Y","U",2014,"Base",NA,NA,NA,NA,115992
"1554",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","220","220","312","Recruit Training","Y","Y","U",2014,"Base",NA,NA,NA,NA,52323
"1555",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","230","230","313","One Station Unit Training","Y","Y","U",2014,"Base",NA,NA,NA,NA,43589
"1556",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","240","240","314","Senior Reserve Officers Training Corps","Y","Y","U",2014,"Base",NA,NA,NA,NA,453745
"1557",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills and Advanced Training","250","250","321","Specialized Skill Training","Y","Y","U",2014,"Base",NA,NA,NA,NA,1034495
"1558",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills and Advanced Training","260","260","322","Flight Training","Y","Y","U",2014,"Base",NA,NA,NA,NA,1016876
"1559",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills and Advanced Training","270","270","323","Professional Development Education","Y","Y","U",2014,"Base",NA,NA,NA,NA,186565
"1560",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills and Advanced Training","280","280","324","Training Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,652514
"1561",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","290","290","331","Recruiting and Advertising","Y","Y","U",2014,"Base",NA,NA,NA,NA,485500
"1562",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","300","300","332","Examining","Y","Y","U",2014,"Base",NA,NA,NA,NA,170912
"1563",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","310","310","333","Off-Duty and Voluntary Education","Y","Y","U",2014,"Base",NA,NA,NA,NA,251523
"1564",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","320","320","334","Civilian Education and Training","Y","Y","U",2014,"Base",NA,NA,NA,NA,184422
"1565",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","330","330","335","Junior ROTC","Y","Y","U",2014,"Base",NA,NA,NA,NA,181105
"1566",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Logistics Operations","350","350","421","Servicewide Transportation","Y","Y","U",2014,"Base",NA,NA,NA,NA,690089
"1567",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Logistics Operations","360","360","422","Central Supply Activities","Y","Y","U",2014,"Base",NA,NA,NA,NA,774120
"1568",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Logistics Operations","370","370","423","Logistic Support Activities","Y","Y","U",2014,"Base",NA,NA,NA,NA,651765
"1569",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Logistics Operations","380","380","424","Ammunition Management","Y","Y","U",2014,"Base",NA,NA,NA,NA,453051
"1570",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","390","390","431","Administration","Y","Y","U",2014,"Base",NA,NA,NA,NA,487737
"1571",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","400","400","432","Servicewide Communications","Y","Y","U",2014,"Base",NA,NA,NA,NA,1563115
"1572",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","410","410","433","Manpower Management","Y","Y","U",2014,"Base",NA,NA,NA,NA,326853
"1573",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","420","420","434","Other Personnel Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,234364
"1574",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","430","430","435","Other Service Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,1212091
"1575",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","440","440","436","Army Claims Activities","Y","Y","U",2014,"Base",NA,NA,NA,NA,243540
"1576",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","450","450","437","Real Estate Management","Y","Y","U",2014,"Base",NA,NA,NA,NA,241101
"1577",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","460","460","438","Base Operations Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,226291
"1578",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Support of Other Nations","470","470","441","Support of NATO Operations","Y","Y","U",2014,"Base",NA,NA,NA,NA,426651
"1579",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Support of Other Nations","480","480","442","Misc. Support of Other Nations","Y","Y","U",2014,"Base",NA,NA,NA,NA,27248
"1580",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Administration","490","490","451","Closed Account Adjustments","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"1581",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Administration","500","500","471","Foreign Currency Fluctuation","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"1582",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Administration","510","510","493","Defense Environmental Restoration Account (DERA)","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"1583",2014,"2020A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Judgment Fund","520","520","461","Judgment Fund","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"1584",2014,"2020A","Operation & Maintenance, Army",NA,"04","Admin & Srvwide Activities",NA,NA,NA,"9999","Classified Programs","Y","Y","U",2014,"Base",NA,NA,NA,NA,1023946
"1585",2014,"2020A","Operation & Maintenance, Army","ARMY","20","Undistributed","Undistributed","530","530","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"1586",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","010","010","111","Maneuver Units","Y","Y","U",2014,"Base",NA,NA,NA,NA,1621
"1587",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","020","020","112","Modular Support Brigades","Y","Y","U",2014,"Base",NA,NA,NA,NA,24429
"1588",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","030","030","113","Echelons Above Brigade","Y","Y","U",2014,"Base",NA,NA,NA,NA,657099
"1589",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","040","040","114","Theater Level Assets","Y","Y","U",2014,"Base",NA,NA,NA,NA,122485
"1590",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,584058
"1591",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","Y","U",2014,"Base",NA,NA,NA,NA,79380
"1592",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,471616
"1593",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","Y","U",2014,"Base",NA,NA,NA,NA,74243
"1594",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","Y","U",2014,"Base",NA,NA,NA,NA,70894
"1595",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","Y","U",2014,"Base",NA,NA,NA,NA,569801
"1596",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Base",NA,NA,NA,NA,294145
"1597",2014,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","133","Management and Operational Hq's","Y","Y","U",2014,"Base",NA,NA,NA,NA,51853
"1598",2014,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Logistics Operations","130","130","421","Servicewide Transportation","Y","Y","U",2014,"Base",NA,NA,NA,NA,10735
