"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"129",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","129 ","0605812A","Joint Light Tactical Vehicle (JLTV) Engineering and Manufacturing Development Ph","129 ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"130",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","130 ","0303032A","TROJAN - RH12","130 ","Y","Y","U",2012,"Total",3914,NA,NA,NA,NA
"131",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","131 ","0304270A","Electronic Warfare Development","131 ","Y","Y","U",2012,"Total",13798,NA,NA,NA,NA
"132",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","132 ","0604256A","Threat Simulator Development","132 ","Y","Y","U",2012,"Total",25838,NA,NA,NA,NA
"133",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","133 ","0604258A","Target Systems Development","133 ","Y","Y","U",2012,"Total",10973,NA,NA,NA,NA
"134",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","134 ","0604759A","Major T&E Investment","134 ","Y","Y","U",2012,"Total",47972,NA,NA,NA,NA
"135",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","135 ","0605103A","Rand Arroyo Center","135 ","Y","Y","U",2012,"Total",19730,NA,NA,NA,NA
"136",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","136 ","0605301A","Army Kwajalein Atoll","136 ","Y","Y","U",2012,"Total",141365,NA,NA,NA,NA
"137",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","137 ","0605326A","Concepts Experimentation Program","137 ","Y","Y","U",2012,"Total",27923,NA,NA,NA,NA
"138",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","138 ","0605502A","Small Business Innovative Research","138 ","Y","Y","U",2012,"Total",208324,NA,NA,NA,NA
"139",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","139 ","0605601A","Army Test Ranges and Facilities","139 ","Y","Y","U",2012,"Total",366327,NA,NA,NA,NA
"140",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","140 ","0605602A","Army Technical Test Instrumentation and Targets","140 ","Y","Y","U",2012,"Total",68968,NA,NA,NA,NA
"141",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","141 ","0605604A","Survivability/Lethality Analysis","141 ","Y","Y","U",2012,"Total",42088,NA,NA,NA,NA
"142",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","142 ","0605605A","DOD High Energy Laser Test Facility","142 ","Y","Y","U",2012,"Total",18,NA,NA,NA,NA
"143",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","143 ","0605606A","Aircraft Certification","143 ","Y","Y","U",2012,"Total",5555,NA,NA,NA,NA
"144",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","144 ","0605702A","Meteorological Support to RDT&E Activities","144 ","Y","Y","U",2012,"Total",7062,NA,NA,NA,NA
"145",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","145 ","0605706A","Materiel Systems Analysis","145 ","Y","Y","U",2012,"Total",19498,NA,NA,NA,NA
"146",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","146 ","0605709A","Exploitation of Foreign Items","146 ","Y","Y","U",2012,"Total",5435,NA,NA,NA,NA
"147",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","147 ","0605712A","Support of Operational Testing","147 ","Y","Y","U",2012,"Total",68311,NA,NA,NA,NA
"148",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","148 ","0605716A","Army Evaluation Center","148 ","Y","Y","U",2012,"Total",62845,NA,NA,NA,NA
"149",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","149 ","0605718A","Army Modeling & Sim X-Cmd Collaboration & Integ","149 ","Y","Y","U",2012,"Total",3312,NA,NA,NA,NA
"150",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","150 ","0605801A","Programwide Activities","150 ","Y","Y","U",2012,"Total",82015,NA,NA,NA,NA
"151",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","151 ","0605803A","Technical Information Activities","151 ","Y","Y","U",2012,"Total",52085,NA,NA,NA,NA
"152",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","152 ","0605805A","Munitions Standardization, Effectiveness and Safety","152 ","Y","Y","U",2012,"Total",53530,NA,NA,NA,NA
"153",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","153 ","0605857A","Environmental Quality Technology Mgmt Support","153 ","Y","Y","U",2012,"Total",4801,NA,NA,NA,NA
"154",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","154 ","0605898A","Management HQ - R&D","154 ","Y","Y","U",2012,"Total",17480,NA,NA,NA,NA
"155",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","06","RDT&E Management Support","155 ","0909999A","Financing for Cancelled Account Adjustments","155 ","Y","Y","U",2012,"Total",90,NA,NA,NA,NA
"156",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","156 ","0603778A","MLRS Product Improvement Program","156 ","Y","Y","U",2012,"Total",64609,NA,NA,NA,NA
"157",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","157 ","0607141A","Logistics Automation","157 ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"158",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","158 ","0607665A","Family of Biometrics","158 ","Y","Y","U",2012,"Total",44155,NA,NA,NA,NA
"159",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","159 ","0607865A","Patriot Product Improvement","159 ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"160",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","160 ","0102419A","Aerostat Joint Project Office","160 ","Y","Y","U",2012,"Total",317382,NA,NA,NA,NA
"161",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","161 ","0203726A","Adv Field Artillery Tactical Data System","161 ","Y","Y","U",2012,"Total",28649,NA,NA,NA,NA
"162",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","162 ","0203735A","Combat Vehicle Improvement Programs","162 ","Y","Y","U",2012,"Total",35046,NA,NA,NA,NA
"163",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","163 ","0203740A","Maneuver Control System","163 ","Y","Y","U",2012,"Total",39282,NA,NA,NA,NA
"164",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","164 ","0203744A","Aircraft Modifications/Product Improvement Programs","164 ","Y","Y","U",2012,"Total",144904,NA,NA,NA,NA
"165",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","165 ","0203752A","Aircraft Engine Component Improvement Program","165 ","Y","Y","U",2012,"Total",800,NA,NA,NA,NA
"166",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","166 ","0203758A","Digitization","166 ","Y","Y","U",2012,"Total",7771,NA,NA,NA,NA
"167",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","167 ","0203801A","Missile/Air Defense Product Improvement Program","167 ","Y","Y","U",2012,"Total",52811,NA,NA,NA,NA
"168",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","168 ","0203802A","Other Missile Product Improvement Programs","168 ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"169",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","169 ","0203808A","TRACTOR CARD","169 ","Y","Y","U",2012,"Total",42487,NA,NA,NA,NA
"170",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","170 ","0208053A","Joint Tactical Ground System","170 ","Y","Y","U",2012,"Total",27586,NA,NA,NA,NA
"171",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","171 ","0208058A","Joint High Speed Vessel (JHSV)","171 ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"172",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","173 ","0303028A","Security and Intelligence Activities","173 ","Y","Y","U",2012,"Total",2763,NA,NA,NA,NA
"173",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","174 ","0303140A","Information Systems Security Program","174 ","Y","Y","U",2012,"Total",15282,NA,NA,NA,NA
"174",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","175 ","0303141A","Global Combat Support System","175 ","Y","Y","U",2012,"Total",155813,NA,NA,NA,NA
"175",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","176 ","0303142A","SATCOM Ground Environment (SPACE)","176 ","Y","Y","U",2012,"Total",11765,NA,NA,NA,NA
"176",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","177 ","0303150A","WWMCCS/Global Command and Control System","177 ","Y","Y","U",2012,"Total",22658,NA,NA,NA,NA
"177",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","179 ","0305204A","Tactical Unmanned Aerial Vehicles","179 ","Y","Y","U",2012,"Total",26508,NA,NA,NA,NA
"178",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","180 ","0305208A","Distributed Common Ground/Surface Systems","180 ","Y","Y","U",2012,"Total",31401,NA,NA,NA,NA
"179",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","181 ","0305219A","MQ-1C Gray Eagle UAS","181 ","Y","Y","U",2012,"Total",121846,NA,NA,NA,NA
"180",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","182 ","0305232A","RQ-11 UAV","182 ","Y","Y","U",2012,"Total",1935,NA,NA,NA,NA
"181",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","183 ","0305233A","RQ-7 UAV","183 ","Y","Y","U",2012,"Total",31896,NA,NA,NA,NA
"182",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","184 ","0305235A","Vertical UAS","184 ","Y","Y","U",2012,"Total",4000,NA,NA,NA,NA
"183",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","185 ","0307665A","Biometrics Enabled Intelligence","185 ","Y","Y","U",2012,"Total",15018,NA,NA,NA,NA
"184",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","186 ","0708045A","End Item Industrial Preparedness Activities","186 ","Y","Y","U",2012,"Total",57607,NA,NA,NA,NA
"185",2014,"2040A","Research, Development, Test & Eval, Army",NA,"07","Operational Systems Development",NA,"9999999999","Classified Programs",NA,"Y","Y","U",2012,"Total",4536,NA,NA,NA,NA
"186",2014,"2040A","Research, Development, Test & Eval, Army","ARMY","20","Undistributed","187 ","0901560A","Continuing Resolution Programs","187 ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"187",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","01","Basic Research","1   ","0601103N","University Research Initiatives","1   ","Y","Y","U",2012,"Total",126836,NA,NA,NA,NA
"188",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","01","Basic Research","2   ","0601152N","In-House Laboratory Independent Research","2   ","Y","Y","U",2012,"Total",17642,NA,NA,NA,NA
"189",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","01","Basic Research","3   ","0601153N","Defense Research Sciences","3   ","Y","Y","U",2012,"Total",446141,NA,NA,NA,NA
"190",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","4   ","0602114N","Power Projection Applied Research","4   ","Y","Y","U",2012,"Total",98452,NA,NA,NA,NA
"191",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","5   ","0602123N","Force Protection Applied Research","5   ","Y","Y","U",2012,"Total",194050,NA,NA,NA,NA
"192",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","6   ","0602131M","Marine Corps Landing Force Technology","6   ","Y","Y","U",2012,"Total",43901,NA,NA,NA,NA
"193",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","7   ","0602235N","Common Picture Applied Research","7   ","Y","Y","U",2012,"Total",70935,NA,NA,NA,NA
"194",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","8   ","0602236N","Warfighter Sustainment Applied Research","8   ","Y","Y","U",2012,"Total",97107,NA,NA,NA,NA
"195",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","9   ","0602271N","Electromagnetic Systems Applied Research","9   ","Y","Y","U",2012,"Total",104457,NA,NA,NA,NA
"196",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","10  ","0602435N","Ocean Warfighting Environment Applied Research","10  ","Y","Y","U",2012,"Total",46891,NA,NA,NA,NA
"197",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","11  ","0602651M","Joint Non-Lethal Weapons Applied Research","11  ","Y","Y","U",2012,"Total",4652,NA,NA,NA,NA
"198",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","12  ","0602747N","Undersea Warfare Applied Research","12  ","Y","Y","U",2012,"Total",114251,NA,NA,NA,NA
"199",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","13  ","0602750N","Future Naval Capabilities Applied Research","13  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"200",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","14  ","0602782N","Mine and Expeditionary Warfare Applied Research","14  ","Y","Y","U",2012,"Total",37835,NA,NA,NA,NA
"201",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","15  ","0603114N","Power Projection Advanced Technology","15  ","Y","Y","U",2012,"Total",103710,NA,NA,NA,NA
"202",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","16  ","0603123N","Force Protection Advanced Technology","16  ","Y","Y","U",2012,"Total",41666,NA,NA,NA,NA
"203",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","17  ","0603235N","Common Picture Advanced Technology","17  ","Y","Y","U",2012,"Total",46530,NA,NA,NA,NA
"204",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","18  ","0603236N","Warfighter Sustainment Advanced Technology","18  ","Y","Y","U",2012,"Total",68955,NA,NA,NA,NA
"205",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","19  ","0603271N","Electromagnetic Systems Advanced Technology","19  ","Y","Y","U",2012,"Total",125674,NA,NA,NA,NA
"206",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","20  ","0603640M","USMC Advanced Technology Demonstration (ATD)","20  ","Y","Y","U",2012,"Total",120141,NA,NA,NA,NA
"207",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","21  ","0603651M","Joint Non-Lethal Weapons Technology Development","21  ","Y","Y","U",2012,"Total",12035,NA,NA,NA,NA
"208",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","22  ","0603673N","Future Naval Capabilities Advanced Technology Development","22  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"209",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","23  ","0603729N","Warfighter Protection Advanced Technology","23  ","Y","Y","U",2012,"Total",55867,NA,NA,NA,NA
"210",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","24  ","0603747N","Undersea Warfare Advanced Technology","24  ","Y","Y","U",2012,"Total",43729,NA,NA,NA,NA
"211",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","25  ","0603758N","Navy Warfighting Experiments and Demonstrations","25  ","Y","Y","U",2012,"Total",50062,NA,NA,NA,NA
"212",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","26  ","0603782N","Mine and Expeditionary Warfare Advanced Technology","26  ","Y","Y","U",2012,"Total",5804,NA,NA,NA,NA
"213",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","27  ","0603207N","Air/Ocean Tactical Applications","27  ","Y","Y","U",2012,"Total",46274,NA,NA,NA,NA
"214",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","28  ","0603216N","Aviation Survivability","28  ","Y","Y","U",2012,"Total",10720,NA,NA,NA,NA
