"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"4675",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","86 ","0142K38300","Long Range Advanced Scout Surveillance System","A","Weapon System Cost","86 ","Add","U",2012,"Base",NA,NA,102334,NA,NA,118
"4676",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","87 ","0152K22900","Night Vision, Thermal Wpn Sight","A","Weapon System Cost","87 ","Add","U",2012,"Base",NA,NA,186859,NA,NA,0
"4677",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","88 ","0155K35110","Small Tactical Optical Rifle Mounted MLRF","A","Weapon System Cost","88 ","Add","U",2012,"Base",NA,NA,10227,NA,NA,0
"4678",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","89 ","0162WC5200","Radiation Monitoring Systems","A","Weapon System Cost","89 ","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4679",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","90 ","0165BZ0526","Counter-Rocket, Artillery & Mortar (C-RAM)","A","Weapon System Cost","90 ","Add","U",2012,"Base",NA,NA,15774,NA,NA,7
"4680",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","91 ","0169BZ6501","Base Expeditionary Targeting And Surv Sys","A","Weapon System Cost","91 ","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4681",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","92 ","0170AD5311","Green Laser Interdiction System","A","Weapon System Cost","92 ","Add","U",2012,"Base",NA,NA,25356,NA,NA,0
"4682",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","93 ","0178AD3200","Artillery Accuracy Equip","A","Weapon System Cost","93 ","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4683",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","94 ","0187AD3260","Enhanced Portable Inductive Artillery Fuze SE","A","Weapon System Cost","94 ","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4684",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","95 ","0200K27900","Profiler","A","Weapon System Cost","95 ","Add","U",2012,"Base",NA,NA,3312,NA,NA,1
"4685",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","96 ","0224BZ7325","Mod Of In-Svc Equip (FIREFINDER RADARS)","A","Weapon System Cost","96 ","Add","U",2012,"Base",NA,NA,3005,NA,NA,0
"4686",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","97 ","0240W61900","Force XXI Battle Cmd Brigade & Below (FBCB2)","A","Weapon System Cost","97 ","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4687",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","98 ","0245W61990","Joint Battle Command - Platform (JBC-P)","A","Weapon System Cost","98 ","Add","U",2012,"Base",NA,NA,69514,NA,NA,0
"4688",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","99 ","0250K31100","Lightweight Laser Designator/Rangefinder","A","Weapon System Cost","99 ","Add","U",2012,"Base",NA,NA,58042,NA,NA,171
"4689",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","100","5726K99200","Computer Ballistics:  LHMBC XM32","A","Weapon System Cost","100","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4690",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","101","7500K99300","Mortar Fire Control System","A","Weapon System Cost","101","Add","U",2012,"Base",NA,NA,21022,NA,NA,0
"4691",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","102","8386BA5500","Counterfire Radars","A","Weapon System Cost","102","Add","U",2012,"Base",NA,NA,227629,NA,NA,16
"4692",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","103","8700BZ5050","Enhanced Sensor & Monitoring System","A","Weapon System Cost","103","Add","U",2012,"Base",NA,NA,2226,NA,NA,0
"4693",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","104","9040BZ9865","Tactical Operations Centers","A","Weapon System Cost","104","Add","U",2012,"Base",NA,NA,54907,NA,NA,80
"4694",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","105","9060B28501","Fire Support C2 Family","A","Weapon System Cost","105","Add","U",2012,"Base",NA,NA,54223,NA,NA,898
"4695",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","106","9142W34600","Battle Command Sustainment Support System (BC","A","Weapon System Cost","106","Add","U",2012,"Base",NA,NA,12454,NA,NA,612
"4696",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","107","9262AD5050","Faad C2","A","Weapon System Cost","107","Add","U",2012,"Base",NA,NA,5030,NA,NA,0
"4697",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","108","9266AD5070","AIR & MSL Defense Planning & Control Sys","A","Weapon System Cost","108","Add","U",2012,"Base",NA,NA,62710,NA,NA,9
"4698",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","109","9329B78504","Knight Family","A","Weapon System Cost","109","Add","U",2012,"Base",NA,NA,51488,NA,NA,12
"4699",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","110","9442BD3955","Life Cycle Software Support (LCSS)","A","Weapon System Cost","110","Add","U",2012,"Base",NA,NA,1807,NA,NA,0
"4700",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","111","9502BZ8889","Automatic Identification Technology","A","Weapon System Cost","111","Add","U",2012,"Base",NA,NA,28924,NA,NA,0
"4701",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","112","9510BZ8900","TC AIMS II","A","Weapon System Cost","112","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4702",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","113","9678B93900","Tactical Internet Manager","A","Weapon System Cost","113","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4703",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","114","9705BA9301","Network Management Initialization And Service","A","Weapon System Cost","114","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4704",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","115","9742BA9320","Maneuver Control System (MCS)","A","Weapon System Cost","115","Add","U",2012,"Base",NA,NA,34031,NA,NA,498
"4705",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","116","9920W10801","Single Army Logistics Enterprise (SALE)","A","Weapon System Cost","116","Add","U",2012,"Base",NA,NA,210312,NA,NA,26660
"4706",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","117","9966BZ9966","Reconnaissance And Surveying Instrument Set","A","Weapon System Cost","117","Add","U",2012,"Base",NA,NA,19113,NA,NA,0
"4707",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","89","Elect Equip - Tactical C2 Systems","118","9970BZ9970","Mounted Battle Command On The Move (MBCOTM)","A","Weapon System Cost","118","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4708",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","92","Elect Equip - Automation","119","3000BE4168","General Fund Enterprise Business System","A","Weapon System Cost","119","Add","U",2012,"Base",NA,NA,23664,NA,NA,0
"4709",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","92","Elect Equip - Automation","120","3001BE4169","Army Training Modernization","A","Weapon System Cost","120","Add","U",2012,"Base",NA,NA,11192,NA,NA,0
"4710",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","92","Elect Equip - Automation","121","3002BD3000","Automated Data Processing Equip","A","Weapon System Cost","121","Add","U",2012,"Base",NA,NA,220250,NA,NA,0
"4711",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","92","Elect Equip - Automation","122","3051BD3501","CSS Communications","A","Weapon System Cost","122","Add","U",2012,"Base",NA,NA,39310,NA,NA,452
"4712",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","92","Elect Equip - Automation","123","9956BE4167","Reserve Component Automation Sys (RCAS)","A","Weapon System Cost","123","Add","U",2012,"Base",NA,NA,41248,NA,NA,0
"4713",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","95","Elect Equip - Audio Visual Sys (A/V)","124","9988BK5289","Items Less Than $5.0m (A/V)","A","Weapon System Cost","124","Add","U",2012,"Base",NA,NA,10437,NA,NA,0
"4714",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","95","Elect Equip - Audio Visual Sys (A/V)","125","9998BL5300","Items Less Than $5m (Surveying Equipment)","A","Weapon System Cost","125","Add","U",2012,"Base",NA,NA,7480,NA,NA,168
"4715",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","98","Elect Equip - Support","126","2716BF5400","Production Base Support (C-E)","A","Weapon System Cost","126","Add","U",2012,"Base",NA,NA,571,NA,NA,0
"4716",2012,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","98","Elect Equip - Support","127","8496B00002","BCT Network","A","Weapon System Cost","127","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4717",2012,"2035A","Other Procurement, Army","","02","Communications and Electronics Equipment","99","Classified Programs","","9999999999","Classified Programs","","","","Add","U",2012,"Base",NA,NA,4273,NA,NA,0
"4718",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","10","Chemical Defensive Equipment","128","2205W01103","Protective Systems","A","Weapon System Cost","128","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4719",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","10","Chemical Defensive Equipment","129","2224M11205","Family Of Non-Lethal Equipment  (FNLE)","A","Weapon System Cost","129","Add","U",2012,"Base",NA,NA,8636,NA,NA,0
"4720",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","10","Chemical Defensive Equipment","130","2300M90101","Base Defense Systems (BDS)","A","Weapon System Cost","130","Add","U",2012,"Base",NA,NA,41204,NA,NA,0
"4721",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","10","Chemical Defensive Equipment","131","4516M01001","CBRN Soldier Protection","A","Weapon System Cost","131","Add","U",2012,"Base",NA,NA,10700,NA,NA,0
"4722",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","10","Chemical Defensive Equipment","132","6230MX0600","Smoke & Obscurant Family: SOF (NON AAO ITEM)","A","Weapon System Cost","132","Add","U",2012,"Base",NA,NA,362,NA,NA,0
"4723",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","15","Bridging Equipment","133","2831MX0100","Tactical Bridging","A","Weapon System Cost","133","Add","U",2012,"Base",NA,NA,77428,NA,NA,0
"4724",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","15","Bridging Equipment","134","3542MA8890","Tactical Bridge, Float-Ribbon","A","Weapon System Cost","134","Add","U",2012,"Base",NA,NA,49154,NA,NA,0
"4725",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","135","2876R68200","Handheld Standoff Minefield Detection Sys-Hst","A","Weapon System Cost","135","Add","U",2012,"Base",NA,NA,39263,NA,NA,0
"4726",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","136","2881R68400","Grnd Standoff Mine Detectn Sysm (GSTAMIDS)","A","Weapon System Cost","136","Add","U",2012,"Base",NA,NA,20678,NA,NA,0
"4727",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","137","4865M80400","Robotic Combat Support System (Rcss)","A","Weapon System Cost","137","Add","U",2012,"Base",NA,NA,30297,NA,NA,0
"4728",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","138","5900MA9200","Explosive Ordnance Disposal Eqpmt (EOD EQPMT)","A","Weapon System Cost","138","Add","U",2012,"Base",NA,NA,17626,NA,NA,0
"4729",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","139","5912M60001","Remote Demolition Systems","A","Weapon System Cost","139","Add","U",2012,"Base",NA,NA,14672,NA,NA,0
"4730",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","140","5943MA7700","< $5m, Countermine Equipment","A","Weapon System Cost","140","Add","U",2012,"Base",NA,NA,7352,NA,NA,0
"4731",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","20","Engineer (Non-Construction) Equipment","141","7024S11500","Aerial Detection","A","Weapon System Cost","141","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4732",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","142","0100MF9000","Heaters And Ecu'S","A","Weapon System Cost","142","Add","U",2012,"Base",NA,NA,10109,NA,NA,0
"4733",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","143","8380M82700","Laundries, Showers And Latrines","A","Weapon System Cost","143","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4734",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","144","8796MA6800","Soldier Enhancement","A","Weapon System Cost","144","Add","U",2012,"Base",NA,NA,9591,NA,NA,0
"4735",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","145","8798MA8061","Lightweight Maintenance Enclosure (LME)","A","Weapon System Cost","145","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4736",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","146","8822G01101","Personnel Recovery Support System (PRSS)","A","Weapon System Cost","146","Add","U",2012,"Base",NA,NA,8509,NA,NA,0
"4737",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","147","8825R80501","Ground Soldier System","A","Weapon System Cost","147","Add","U",2012,"Base",NA,NA,184072,NA,NA,0
"4738",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","148","8840M80600","Mounted Soldier System","A","Weapon System Cost","148","Add","U",2012,"Base",NA,NA,43419,NA,NA,0
"4739",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","149","8860M80200","Force Provider","A","Weapon System Cost","149","Add","U",2012,"Base",NA,NA,0,NA,NA,0
"4740",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","150","9120M65800","Field Feeding Equipment","A","Weapon System Cost","150","Add","U",2012,"Base",NA,NA,26860,NA,NA,0
"4741",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","151","9140MA7804","Cargo Aerial Del & Personnel Parachute System","A","Weapon System Cost","151","Add","U",2012,"Base",NA,NA,68392,NA,NA,0
"4742",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","152","9177M77700","Mobile Integrated Remains Collection System:","A","Weapon System Cost","152","Add","U",2012,"Base",NA,NA,7384,NA,NA,0
"4743",2012,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","153","9462R70001","FAMILY OF ENGR COMBAT AND CONSTRUCTION SETS","A","Weapon System Cost","153","Add","U",2012,"Base",NA,NA,54190,NA,NA,0
