"","SourceFiscalYear","FiscalYear","OriginType","AccountDSI","EnactedTotal","EnactedType"
"3734",2017,"2016","Base","1105N",0,12817521
"3735",2017,"2016","Base","1106N",0,5677365
"3736",2017,"2016","Base","1107N",0,273497
"3737",2017,"2016","Base","1108N",0,702481
"3738",2017,"2016","Base","1109N",0,2373624
"3739",2017,"2016","Base","1319N",0,36222494
"3740",2017,"2016","Base","1405N",0,1866891
"3741",2017,"2016","Base","1453N",0,27704040
"3742",2017,"2016","Base","1506N",0,37274304
"3743",2017,"2016","Base","1507N",0,6208008
"3744",2017,"2016","Base","1508N",0,1303840
"3745",2017,"2016","Base","1611N",0,44836862
"3746",2017,"2016","Base","1804N",0,38946290
"3747",2017,"2016","Base","1806N",0,956761
"3748",2017,"2016","Base","1810N",0,12968514
"3749",2017,"2016","Base","2010A",0,40923483
"3750",2017,"2016","Base","2020A",0,31681140
"3751",2017,"2016","Base","2031A",0,12605440
"3752",2017,"2016","Base","2032A",0,3257390
"3753",2017,"2016","Base","2033A",0,3903292
"3754",2017,"2016","Base","2034A",0,2490852
"3755",2017,"2016","Base","2035A",0,11437622
"3756",2017,"2016","Base","2040A",0,15124340
"3757",2017,"2016","Base","2060A",0,7892327
"3758",2017,"2016","Base","2065A",0,6555945
"3759",2017,"2016","Base","2070A",0,4463164
"3760",2017,"2016","Base","2080A",0,2628891
"3761",2017,"2016","Base","2091A",0,0
"3762",2017,"2016","Base","2093A",0,0
"3763",2017,"2016","Base","2093D",0,0
"3764",2017,"2016","Base","2097A",0,0
"3765",2017,"2016","Base","2098A",0,0
"3766",2017,"2016","Base","3010F",0,32705734
"3767",2017,"2016","Base","3011F",0,3489030
"3768",2017,"2016","Base","3020F",0,5820424
"3769",2017,"2016","Base","3021F",0,5622912
"3770",2017,"2016","Base","3080F",0,36620926
"3771",2017,"2016","Base","3400F",0,34649764
"3772",2017,"2016","Base","3500F",0,27446772
"3773",2017,"2016","Base","3600F",0,50388914
"3774",2017,"2016","Base","3700F",0,1682942
"3775",2017,"2016","Base","3740F",0,2874813
"3776",2017,"2016","Base","3840F",0,6649972
"3777",2017,"2016","Base","3850F",0,3201890
"3778",2017,"2016","Base","4557N",0,524558
"3779",2017,"2016","Base","493001A",0,195432
"3780",2017,"2016","Base","493003F",0,62898
"3781",2017,"2016","Base","493004D",0,1435354
"3782",2017,"2016","Base","493005D",0,45084
"3783",2017,"2016","Base","5188D",0,18000
"3784",2017,"2016","Base","5189D",0,40000
"3785",2017,"2016","Base","5751D",0,0
"3786",2017,"2016","Base","Unlabeled",0,0
"3787",2017,"2016","OCO","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.",0,0
"3788",2017,"2016","OCO","0100D",0,6400555
"3789",2017,"2016","OCO","0104D",0,0
"3790",2017,"2016","OCO","0105D",0,186000
"3791",2017,"2016","OCO","0107D",0,10262
"3792",2017,"2016","OCO","0111D",0,0
"3793",2017,"2016","OCO","0130D",0,272704
"3794",2017,"2016","OCO","0134D",0,0
"3795",2017,"2016","OCO","0145D",0,1100000
"3796",2017,"2016","OCO","0300D",0,347836
"3797",2017,"2016","OCO","0303D",0,0
"3798",2017,"2016","OCO","0350D",0,2e+06
"3799",2017,"2016","OCO","0360D",0,0
"3800",2017,"2016","OCO","0390D",0,0
"3801",2017,"2016","OCO","0400D",0,354174
"3802",2017,"2016","OCO","0460D",0,0
"3803",2017,"2016","OCO","0513N",0,0
"3804",2017,"2016","OCO","0810A",0,0
"3805",2017,"2016","OCO","0810D",0,0
"3806",2017,"2016","OCO","0810F",0,0
"3807",2017,"2016","OCO","0810N",0,0
"3808",2017,"2016","OCO","0811D",0,0
"3809",2017,"2016","OCO","0819D",0,0
"3810",2017,"2016","OCO","0838D",0,0
"3811",2017,"2016","OCO","1000N",0,0
"3812",2017,"2016","OCO","1001N",0,0
"3813",2017,"2016","OCO","1002N",0,0
"3814",2017,"2016","OCO","1003N",0,0
"3815",2017,"2016","OCO","1004A",0,0
"3816",2017,"2016","OCO","1005A",0,0
"3817",2017,"2016","OCO","1006A",0,0
"3818",2017,"2016","OCO","1007F",0,0
"3819",2017,"2016","OCO","1008F",0,0
"3820",2017,"2016","OCO","1009F",0,0
"3821",2017,"2016","OCO","1105N",0,171079
"3822",2017,"2016","OCO","1106N",0,1361056
"3823",2017,"2016","OCO","1107N",0,3455
"3824",2017,"2016","OCO","1108N",0,3393
"3825",2017,"2016","OCO","1109N",0,113868
"3826",2017,"2016","OCO","1319N",0,71494
"3827",2017,"2016","OCO","1405N",0,12693
"3828",2017,"2016","OCO","1453N",0,251011
"3829",2017,"2016","OCO","1506N",0,421980
"3830",2017,"2016","OCO","1507N",0,0
"3831",2017,"2016","OCO","1508N",0,235932
"3832",2017,"2016","OCO","1611N",0,0
"3833",2017,"2016","OCO","1804N",0,7005409
"3834",2017,"2016","OCO","1806N",0,31462
"3835",2017,"2016","OCO","1810N",0,24372
"3836",2017,"2016","OCO","2010A",0,1846356
"3837",2017,"2016","OCO","2020A",0,14723484
"3838",2017,"2016","OCO","2031A",0,323974
"3839",2017,"2016","OCO","2032A",0,74520
"3840",2017,"2016","OCO","2033A",0,973260
"3841",2017,"2016","OCO","2034A",0,444080
"3842",2017,"2016","OCO","2035A",0,2351192
"3843",2017,"2016","OCO","2040A",0,3000
"3844",2017,"2016","OCO","2060A",0,166015
"3845",2017,"2016","OCO","2065A",0,135845
"3846",2017,"2016","OCO","2070A",0,24462
"3847",2017,"2016","OCO","2080A",0,99554
"3848",2017,"2016","OCO","2091A",0,3652257
"3849",2017,"2016","OCO","2093A",0,698928
"3850",2017,"2016","OCO","2093D",0,0
"3851",2017,"2016","OCO","2097A",0,715000
"3852",2017,"2016","OCO","2098A",0,0
"3853",2017,"2016","OCO","3010F",0,257800
"3854",2017,"2016","OCO","3011F",0,457748
"3855",2017,"2016","OCO","3020F",0,578284
"3856",2017,"2016","OCO","3021F",0,0
"3857",2017,"2016","OCO","3080F",0,6954002
"3858",2017,"2016","OCO","3400F",0,10697587
"3859",2017,"2016","OCO","3500F",0,726126
"3860",2017,"2016","OCO","3600F",0,34200
"3861",2017,"2016","OCO","3700F",0,18710
"3862",2017,"2016","OCO","3740F",0,58106
"3863",2017,"2016","OCO","3840F",0,19900
"3864",2017,"2016","OCO","3850F",0,2828
"3865",2017,"2016","OCO","4557N",0,0
"3866",2017,"2016","OCO","493001A",0,0
"3867",2017,"2016","OCO","493003F",0,2500
"3868",2017,"2016","OCO","493004D",0,0
"3869",2017,"2016","OCO","493005D",0,86350
"3870",2017,"2016","OCO","5188D",0,0
"3871",2017,"2016","OCO","5189D",0,0
"3872",2017,"2016","OCO","5751D",0,0
"3873",2017,"2016","OCO","Unlabeled",0,0
"3874",2017,"2016","Total","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.",0,0
"3875",2017,"2016","Total","0100D",38722951,0
"3876",2017,"2016","Total","0104D",14078,0
"3877",2017,"2016","Total","0105D",1236598,0
"3878",2017,"2016","Total","0107D",327021,0
"3879",2017,"2016","Total","0111D",0,0
"3880",2017,"2016","Total","0130D",36789477,0
"3881",2017,"2016","Total","0134D",358496,0
"3882",2017,"2016","Total","0145D",1100000,0
"3883",2017,"2016","Total","0300D",10838984,0
"3884",2017,"2016","Total","0303D",0,0
"3885",2017,"2016","Total","0350D",2e+06,0
"3886",2017,"2016","Total","0360D",153360,0
"3887",2017,"2016","Total","0390D",2558326,0
"3888",2017,"2016","Total","0400D",37717492,0
"3889",2017,"2016","Total","0460D",374966,0
"3890",2017,"2016","Total","0513N",0,0
"3891",2017,"2016","Total","0810A",234829,0
"3892",2017,"2016","Total","0810D",8232,0
"3893",2017,"2016","Total","0810F",368131,0
"3894",2017,"2016","Total","0810N",3e+05,0
"3895",2017,"2016","Total","0811D",231217,0
"3896",2017,"2016","Total","0819D",103266,0
"3897",2017,"2016","Total","0838D",0,0
"3898",2017,"2016","Total","1000N",1281468,0
"3899",2017,"2016","Total","1001N",726196,0
"3900",2017,"2016","Total","1002N",115519,0
"3901",2017,"2016","Total","1003N",67797,0
"3902",2017,"2016","Total","1004A",1889889,0
"3903",2017,"2016","Total","1005A",357528,0
"3904",2017,"2016","Total","1006A",629824,0
"3905",2017,"2016","Total","1007F",1239093,0
"3906",2017,"2016","Total","1008F",117541,0
"3907",2017,"2016","Total","1009F",203847,0
"3908",2017,"2016","Total","1105N",12988600,0
"3909",2017,"2016","Total","1106N",7038421,0
"3910",2017,"2016","Total","1107N",276952,0
"3911",2017,"2016","Total","1108N",705874,0
"3912",2017,"2016","Total","1109N",2488318,0
"3913",2017,"2016","Total","1319N",36293988,0
"3914",2017,"2016","Total","1405N",1879584,0
"3915",2017,"2016","Total","1453N",27955051,0
"3916",2017,"2016","Total","1506N",37696584,0
"3917",2017,"2016","Total","1507N",6209630,0
"3918",2017,"2016","Total","1508N",1539772,0
"3919",2017,"2016","Total","1611N",44836906,0
"3920",2017,"2016","Total","1804N",45951699,0
"3921",2017,"2016","Total","1806N",988223,0
"3922",2017,"2016","Total","1810N",12992886,0
"3923",2017,"2016","Total","2010A",42769839,0
"3924",2017,"2016","Total","2020A",46404624,0
"3925",2017,"2016","Total","2031A",12930026,0
"3926",2017,"2016","Total","2032A",3345100,0
"3927",2017,"2016","Total","2033A",4876788,0
"3928",2017,"2016","Total","2034A",2934932,0
"3929",2017,"2016","Total","2035A",13793176,0
"3930",2017,"2016","Total","2040A",15127340,0
"3931",2017,"2016","Total","2060A",8058342,0
"3932",2017,"2016","Total","2065A",6691790,0
"3933",2017,"2016","Total","2070A",4487626,0
"3934",2017,"2016","Total","2080A",2728445,0
"3935",2017,"2016","Total","2091A",3652257,0
"3936",2017,"2016","Total","2093A",698928,0
"3937",2017,"2016","Total","2093D",0,0
"3938",2017,"2016","Total","2097A",715000,0
"3939",2017,"2016","Total","2098A",0,0
"3940",2017,"2016","Total","3010F",32963930,0
"3941",2017,"2016","Total","3011F",3991496,0
"3942",2017,"2016","Total","3020F",6417390,0
"3943",2017,"2016","Total","3021F",5622946,0
"3944",2017,"2016","Total","3080F",43574928,0
"3945",2017,"2016","Total","3400F",45347351,0
"3946",2017,"2016","Total","3500F",28172898,0
"3947",2017,"2016","Total","3600F",50423114,0
"3948",2017,"2016","Total","3700F",1701652,0
"3949",2017,"2016","Total","3740F",2932919,0
"3950",2017,"2016","Total","3840F",6669872,0
"3951",2017,"2016","Total","3850F",3204718,0
"3952",2017,"2016","Total","4557N",524558,0
"3953",2017,"2016","Total","493001A",195432,0
"3954",2017,"2016","Total","493003F",65398,0
"3955",2017,"2016","Total","493004D",1435354,0
"3956",2017,"2016","Total","493005D",131434,0
"3957",2017,"2016","Total","5188D",18000,0
"3958",2017,"2016","Total","5189D",40000,0
"3959",2017,"2016","Total","5751D",0,0
"3960",2017,"2016","Total","Unlabeled",8545153,0
"3961",2017,"2017","Base","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.",0,0
"3962",2017,"2017","Base","0100D",0,0
"3963",2017,"2017","Base","0104D",0,0
"3964",2017,"2017","Base","0105D",0,0
"3965",2017,"2017","Base","0107D",0,0
"3966",2017,"2017","Base","0111D",0,0
"3967",2017,"2017","Base","0130D",0,0
"3968",2017,"2017","Base","0134D",0,0
"3969",2017,"2017","Base","0145D",0,0
"3970",2017,"2017","Base","0300D",0,0
"3971",2017,"2017","Base","0303D",0,0
"3972",2017,"2017","Base","0350D",0,0
"3973",2017,"2017","Base","0360D",0,0
"3974",2017,"2017","Base","0390D",0,0
"3975",2017,"2017","Base","0400D",0,0
"3976",2017,"2017","Base","0460D",0,0
"3977",2017,"2017","Base","0513N",0,0
"3978",2017,"2017","Base","0810A",0,0
"3979",2017,"2017","Base","0810D",0,0
"3980",2017,"2017","Base","0810F",0,0
"3981",2017,"2017","Base","0810N",0,0
"3982",2017,"2017","Base","0811D",0,0
"3983",2017,"2017","Base","0819D",0,0
"3984",2017,"2017","Base","0838D",0,0
"3985",2017,"2017","Base","1000N",0,0
"3986",2017,"2017","Base","1001N",0,0
"3987",2017,"2017","Base","1002N",0,0
"3988",2017,"2017","Base","1003N",0,0
"3989",2017,"2017","Base","1004A",0,0
"3990",2017,"2017","Base","1005A",0,0
"3991",2017,"2017","Base","1006A",0,0
"3992",2017,"2017","Base","1007F",0,0
"3993",2017,"2017","Base","1008F",0,0
"3994",2017,"2017","Base","1009F",0,0
"3995",2017,"2017","Base","1105N",0,0
"3996",2017,"2017","Base","1106N",0,0
"3997",2017,"2017","Base","1107N",0,0
"3998",2017,"2017","Base","1108N",0,0
"3999",2017,"2017","Base","1109N",0,0
"4000",2017,"2017","Base","1319N",0,0
"4001",2017,"2017","Base","1405N",0,0
"4002",2017,"2017","Base","1453N",0,0
"4003",2017,"2017","Base","1506N",0,0
"4004",2017,"2017","Base","1507N",0,0
"4005",2017,"2017","Base","1508N",0,0
"4006",2017,"2017","Base","1611N",0,0
"4007",2017,"2017","Base","1804N",0,0
"4008",2017,"2017","Base","1806N",0,0
"4009",2017,"2017","Base","1810N",0,0
"4010",2017,"2017","Base","2010A",0,0
"4011",2017,"2017","Base","2020A",0,0
"4012",2017,"2017","Base","2031A",0,0
"4013",2017,"2017","Base","2032A",0,0
"4014",2017,"2017","Base","2033A",0,0
"4015",2017,"2017","Base","2034A",0,0
"4016",2017,"2017","Base","2035A",0,0
"4017",2017,"2017","Base","2040A",0,0
"4018",2017,"2017","Base","2060A",0,0
"4019",2017,"2017","Base","2065A",0,0
"4020",2017,"2017","Base","2070A",0,0
"4021",2017,"2017","Base","2080A",0,0
"4022",2017,"2017","Base","2091A",0,0
"4023",2017,"2017","Base","2093A",0,0
"4024",2017,"2017","Base","2093D",0,0
"4025",2017,"2017","Base","2097A",0,0
"4026",2017,"2017","Base","2098A",0,0
"4027",2017,"2017","Base","3010F",0,0
"4028",2017,"2017","Base","3011F",0,0
"4029",2017,"2017","Base","3020F",0,0
"4030",2017,"2017","Base","3021F",0,0
"4031",2017,"2017","Base","3080F",0,0
"4032",2017,"2017","Base","3400F",0,0
"4033",2017,"2017","Base","3500F",0,0
"4034",2017,"2017","Base","3600F",0,0
"4035",2017,"2017","Base","3700F",0,0
"4036",2017,"2017","Base","3740F",0,0
"4037",2017,"2017","Base","3840F",0,0
"4038",2017,"2017","Base","3850F",0,0
"4039",2017,"2017","Base","4557N",0,0
"4040",2017,"2017","Base","493001A",0,0
"4041",2017,"2017","Base","493003F",0,0
"4042",2017,"2017","Base","493004D",0,0
"4043",2017,"2017","Base","493005D",0,0
"4044",2017,"2017","Base","5188D",0,0
"4045",2017,"2017","Base","5189D",0,0
"4046",2017,"2017","Base","5751D",0,0
"4047",2017,"2017","Base","Unlabeled",0,0
"4048",2017,"2017","OCO","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.",0,0
"4049",2017,"2017","OCO","0100D",0,0
"4050",2017,"2017","OCO","0104D",0,0
"4051",2017,"2017","OCO","0105D",0,0
"4052",2017,"2017","OCO","0107D",0,0
"4053",2017,"2017","OCO","0111D",0,0
"4054",2017,"2017","OCO","0130D",0,0
"4055",2017,"2017","OCO","0134D",0,0
"4056",2017,"2017","OCO","0145D",0,0
"4057",2017,"2017","OCO","0300D",0,0
"4058",2017,"2017","OCO","0303D",0,0
"4059",2017,"2017","OCO","0350D",0,0
"4060",2017,"2017","OCO","0360D",0,0
"4061",2017,"2017","OCO","0390D",0,0
"4062",2017,"2017","OCO","0400D",0,0
"4063",2017,"2017","OCO","0460D",0,0
"4064",2017,"2017","OCO","0513N",0,0
"4065",2017,"2017","OCO","0810A",0,0
"4066",2017,"2017","OCO","0810D",0,0
"4067",2017,"2017","OCO","0810F",0,0
"4068",2017,"2017","OCO","0810N",0,0
"4069",2017,"2017","OCO","0811D",0,0
"4070",2017,"2017","OCO","0819D",0,0
"4071",2017,"2017","OCO","0838D",0,0
"4072",2017,"2017","OCO","1000N",0,0
"4073",2017,"2017","OCO","1001N",0,0
"4074",2017,"2017","OCO","1002N",0,0
"4075",2017,"2017","OCO","1003N",0,0
"4076",2017,"2017","OCO","1004A",0,0
"4077",2017,"2017","OCO","1005A",0,0
"4078",2017,"2017","OCO","1006A",0,0
"4079",2017,"2017","OCO","1007F",0,0
"4080",2017,"2017","OCO","1008F",0,0
"4081",2017,"2017","OCO","1009F",0,0
"4082",2017,"2017","OCO","1105N",0,0
"4083",2017,"2017","OCO","1106N",0,0
"4084",2017,"2017","OCO","1107N",0,0
"4085",2017,"2017","OCO","1108N",0,0
"4086",2017,"2017","OCO","1109N",0,0
"4087",2017,"2017","OCO","1319N",0,0
"4088",2017,"2017","OCO","1405N",0,0
"4089",2017,"2017","OCO","1453N",0,0
"4090",2017,"2017","OCO","1506N",0,0
"4091",2017,"2017","OCO","1507N",0,0
"4092",2017,"2017","OCO","1508N",0,0
"4093",2017,"2017","OCO","1611N",0,0
"4094",2017,"2017","OCO","1804N",0,0
"4095",2017,"2017","OCO","1806N",0,0
"4096",2017,"2017","OCO","1810N",0,0
"4097",2017,"2017","OCO","2010A",0,0
"4098",2017,"2017","OCO","2020A",0,0
"4099",2017,"2017","OCO","2031A",0,0
"4100",2017,"2017","OCO","2032A",0,0
"4101",2017,"2017","OCO","2033A",0,0
"4102",2017,"2017","OCO","2034A",0,0
"4103",2017,"2017","OCO","2035A",0,0
"4104",2017,"2017","OCO","2040A",0,0
"4105",2017,"2017","OCO","2060A",0,0
"4106",2017,"2017","OCO","2065A",0,0
"4107",2017,"2017","OCO","2070A",0,0
"4108",2017,"2017","OCO","2080A",0,0
"4109",2017,"2017","OCO","2091A",0,0
"4110",2017,"2017","OCO","2093A",0,0
"4111",2017,"2017","OCO","2093D",0,0
"4112",2017,"2017","OCO","2097A",0,0
"4113",2017,"2017","OCO","2098A",0,0
"4114",2017,"2017","OCO","3010F",0,0
"4115",2017,"2017","OCO","3011F",0,0
"4116",2017,"2017","OCO","3020F",0,0
"4117",2017,"2017","OCO","3021F",0,0
"4118",2017,"2017","OCO","3080F",0,0
"4119",2017,"2017","OCO","3400F",0,0
"4120",2017,"2017","OCO","3500F",0,0
"4121",2017,"2017","OCO","3600F",0,0
"4122",2017,"2017","OCO","3700F",0,0
"4123",2017,"2017","OCO","3740F",0,0
"4124",2017,"2017","OCO","3840F",0,0
"4125",2017,"2017","OCO","3850F",0,0
"4126",2017,"2017","OCO","4557N",0,0
"4127",2017,"2017","OCO","493001A",0,0
"4128",2017,"2017","OCO","493003F",0,0
"4129",2017,"2017","OCO","493004D",0,0
"4130",2017,"2017","OCO","493005D",0,0
"4131",2017,"2017","OCO","5188D",0,0
"4132",2017,"2017","OCO","5189D",0,0
"4133",2017,"2017","OCO","5751D",0,0
"4134",2017,"2017","OCO","Unlabeled",0,0
"4135",2017,"2017","Total","* Defense Health Program - $137.4M for transfer to the Department of Veterans Affairs included in this total.",0,0
"4136",2017,"2017","Total","0100D",0,0
"4137",2017,"2017","Total","0104D",0,0
"4138",2017,"2017","Total","0105D",0,0
"4139",2017,"2017","Total","0107D",0,0
"4140",2017,"2017","Total","0111D",0,0
"4141",2017,"2017","Total","0130D",0,0
"4142",2017,"2017","Total","0134D",0,0
"4143",2017,"2017","Total","0145D",0,0
"4144",2017,"2017","Total","0300D",0,0
"4145",2017,"2017","Total","0303D",0,0
"4146",2017,"2017","Total","0350D",0,0
"4147",2017,"2017","Total","0360D",0,0
"4148",2017,"2017","Total","0390D",0,0
"4149",2017,"2017","Total","0400D",0,0
"4150",2017,"2017","Total","0460D",0,0
"4151",2017,"2017","Total","0513N",0,0
"4152",2017,"2017","Total","0810A",0,0
"4153",2017,"2017","Total","0810D",0,0
"4154",2017,"2017","Total","0810F",0,0
"4155",2017,"2017","Total","0810N",0,0
"4156",2017,"2017","Total","0811D",0,0
"4157",2017,"2017","Total","0819D",0,0
"4158",2017,"2017","Total","0838D",0,0
"4159",2017,"2017","Total","1000N",0,0
"4160",2017,"2017","Total","1001N",0,0
"4161",2017,"2017","Total","1002N",0,0
"4162",2017,"2017","Total","1003N",0,0
"4163",2017,"2017","Total","1004A",0,0
"4164",2017,"2017","Total","1005A",0,0
"4165",2017,"2017","Total","1006A",0,0
"4166",2017,"2017","Total","1007F",0,0
"4167",2017,"2017","Total","1008F",0,0
"4168",2017,"2017","Total","1009F",0,0
"4169",2017,"2017","Total","1105N",0,0
"4170",2017,"2017","Total","1106N",0,0
"4171",2017,"2017","Total","1107N",0,0
"4172",2017,"2017","Total","1108N",0,0
"4173",2017,"2017","Total","1109N",0,0
"4174",2017,"2017","Total","1319N",0,0
"4175",2017,"2017","Total","1405N",0,0
"4176",2017,"2017","Total","1453N",0,0
"4177",2017,"2017","Total","1506N",0,0
"4178",2017,"2017","Total","1507N",0,0
"4179",2017,"2017","Total","1508N",0,0
"4180",2017,"2017","Total","1611N",0,0
"4181",2017,"2017","Total","1804N",0,0
"4182",2017,"2017","Total","1806N",0,0
"4183",2017,"2017","Total","1810N",0,0
"4184",2017,"2017","Total","2010A",0,0
"4185",2017,"2017","Total","2020A",0,0
"4186",2017,"2017","Total","2031A",0,0
"4187",2017,"2017","Total","2032A",0,0
"4188",2017,"2017","Total","2033A",0,0
"4189",2017,"2017","Total","2034A",0,0
"4190",2017,"2017","Total","2035A",0,0
"4191",2017,"2017","Total","2040A",0,0
"4192",2017,"2017","Total","2060A",0,0
"4193",2017,"2017","Total","2065A",0,0
"4194",2017,"2017","Total","2070A",0,0
"4195",2017,"2017","Total","2080A",0,0
"4196",2017,"2017","Total","2091A",0,0
"4197",2017,"2017","Total","2093A",0,0
"4198",2017,"2017","Total","2093D",0,0
"4199",2017,"2017","Total","2097A",0,0
"4200",2017,"2017","Total","2098A",0,0
"4201",2017,"2017","Total","3010F",0,0
"4202",2017,"2017","Total","3011F",0,0
"4203",2017,"2017","Total","3020F",0,0
"4204",2017,"2017","Total","3021F",0,0
"4205",2017,"2017","Total","3080F",0,0
"4206",2017,"2017","Total","3400F",0,0
"4207",2017,"2017","Total","3500F",0,0
"4208",2017,"2017","Total","3600F",0,0
"4209",2017,"2017","Total","3700F",0,0
"4210",2017,"2017","Total","3740F",0,0
"4211",2017,"2017","Total","3840F",0,0
"4212",2017,"2017","Total","3850F",0,0
"4213",2017,"2017","Total","4557N",0,0
"4214",2017,"2017","Total","493001A",0,0
"4215",2017,"2017","Total","493003F",0,0
"4216",2017,"2017","Total","493004D",0,0
"4217",2017,"2017","Total","493005D",0,0
"4218",2017,"2017","Total","5188D",0,0
"4219",2017,"2017","Total","5189D",0,0
"4220",2017,"2017","Total","5751D",0,0
