"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","7  ","01",,"2113","SSBN Ero","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","7  ","01",,"2113","SSBN Ero","B","Less: Advance Procurement (PY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","7  ","01",,"2113","SSBN Ero","N","Completion of Prior Year Shipbuilding (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","8  ","01",,"2113","SSBN Ero","C","Advance Procurement (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","9  ","01",,"2119","DDG 1000","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","9  ","01",,"2119","DDG 1000","B","Less: Advance Procurement (PY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","9  ","01",,"2119","DDG 1000","E","Less: Subsequent Full Funding (FY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","9  ","01",,"2119","DDG 1000","L","Subsequent Full Funding (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","10 ","01",,"2122","DDG-51","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","10 ","01",,"2122","DDG-51","B","Less: Advance Procurement (PY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","11 ","01",,"2122","DDG-51","C","Advance Procurement (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","12 ","01",,"2127","Littoral Combat Ship","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","13 ","01",,"2127","Littoral Combat Ship","C","Advance Procurement (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","14 ","01",,"3036","LPD-17","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","14 ","01",,"3036","LPD-17","B","Less: Advance Procurement (PY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","14 ","01",,"3036","LPD-17","E","Less: Subsequent Full Funding (FY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","14 ","01",,"3036","LPD-17","L","Subsequent Full Funding (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","14 ","01",,"3036","LPD-17","N","Completion of Prior Year Shipbuilding (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","15 ","01",,"3036","LPD-17","C","Advance Procurement (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","16 ","01",,"3041","Lha Replacement","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","16 ","01",,"3041","Lha Replacement","B","Less: Advance Procurement (PY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","16 ","01",,"3041","Lha Replacement","E","Less: Subsequent Full Funding (FY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","16 ","01",,"3041","Lha Replacement","N","Completion of Prior Year Shipbuilding (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","17 ","01",,"3041","Lha Replacement","C","Advance Procurement (CY)","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","18 ","01",,"3043","Intratheater Connector","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","19 ","01",,"5087","Oceanographic Ships","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","20 ","01",,"5110","Outfitting","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","21 ","01",,"5113","Service Craft","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","22 ","01",,"5139","LCAC SLEP","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1611N",,,"Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","23 ","01",,"5145","Cancelled Account Adjustments","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","1  ","01",,"0110","LM-2500 Gas Turbine","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","2  ","01",,"0120","Allison 501k Gas Turbine","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","3  ","01",,"0180","Other Propulsion Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","4  ","06",,"0670","Other Navigation Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","5  ","08",,"0831","Sub Periscopes & Imaging Equip","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","6  ","09",,"0900","DDG Mod","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","7  ","09",,"0910","Firefighting Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","8  ","09",,"0925","Command And Control Switchboard","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","9  ","09",,"0935","Pollution Control Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","10 ","09",,"0941","Submarine Support Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","11 ","09",,"0942","Virginia Class Support Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","12 ","09",,"0945","Submarine Batteries","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","13 ","09",,"0950","Strategic Platform Support Equip","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","14 ","09",,"0955","DSSP Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","15 ","09",,"0960","CG Modernization","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","16 ","09",,"0970","LCAC","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","17 ","09",,"0975","Minesweeping Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","18 ","09",,"0977","Underwater Eod Programs","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","19 ","09",,"0981","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","20 ","09",,"0989","Chemical Warfare Detectors","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","21 ","09",,"0990","Submarine Life Support System","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","22 ","10",,"1010","Reactor Power Units","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","23 ","10",,"1020","Reactor Components","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","24 ","11",,"1130","Diving And Salvage Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","25 ","12",,"1210","Standard Boats","A","Weapon System Cost","Add","U",,2011,"OCO",,30706,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","26 ","13",,"1320","Other Ships Training Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","27 ","14",,"1445","Operating Forces Ipe","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","28 ","15",,"1480","Nuclear Alterations","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","29 ","15",,"1600","LCS Modules","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","01","Ships Support Equipment","30 ","16",,"1610","LSD Midlife","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","31 ","01",,"2040","Radar Support","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","32 ","02",,"2026","SPQ-9B Radar","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","33 ","02",,"2136","AN/SQQ-89 Surf ASW Combat System","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","34 ","02",,"2147","SSN Acoustics","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","35 ","02",,"2176","Undersea Warfare Support Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","36 ","02",,"2181","Sonar Switches And Transducers","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","37 ","03",,"2210","Submarine Acoustic Warfare System","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","38 ","03",,"2213","SSTD","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","39 ","03",,"2225","Fixed Surveillance System","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","40 ","03",,"2237","Surtass","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","41 ","03",,"2246","Tactical Support Center","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","42 ","04",,"2312","AN/SLQ-32","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","43 ","05",,"2360","Shipboard IW Exploit","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","44 ","05",,"2361","Automated Identification System (AIS)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","45 ","06",,"2560","Submarine Support Equipment Prog","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","46 ","07",,"2606","Cooperative Engagement Capability","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","47 ","07",,"2608","Trusted Information System (TIS)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","48 ","07",,"2611","Naval Tactical Command Support System (NTCSS)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","49 ","07",,"2614","ATDLS","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","50 ","07",,"2618","Navy Command and Control System (NCCS)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","51 ","07",,"2622","Minesweeping System Replacement","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","52 ","07",,"2624","Shallow Water MCM","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","53 ","07",,"2657","Navstar GPS Receivers (SPACE)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","54 ","07",,"2666","Armed Forces Radio And TV","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","55 ","07",,"2676","Strategic Platform Support Equip","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","56 ","08",,"2762","Other Training Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","57 ","09",,"2815","Matcals","A","Weapon System Cost","Add","U",,2011,"OCO",,27080,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","58 ","09",,"2831","Shipboard Air Traffic Control","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","59 ","09",,"2832","Automatic Carrier Landing System","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","60 ","09",,"2840","National Air Space System","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","61 ","09",,"2845","Air Station Support Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","62 ","09",,"2846","Microwave Landing System","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","63 ","09",,"2851","Id Systems","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","64 ","09",,"2876","Tac A/C Mission Planning Sys(Tamps)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","65 ","10",,"2804","Deployable Joint Command And Cont","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","66 ","10",,"2900","TADIX-B","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","67 ","10",,"2906","GCCS-M Equipment Tactical/Mobile","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","68 ","10",,"2914","DCGS-N","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","69 ","10",,"2915","Canes","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","70 ","10",,"2920","Radiac","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","71 ","10",,"2925","CANES-Intell","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","72 ","10",,"2940","Gpete","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","73 ","10",,"2960","Integ Combat System Test Facility","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","74 ","10",,"2970","EMI Control Instrumentation","A","Weapon System Cost","Add","U",,2011,"OCO",,1800,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","75 ","10",,"2980","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","76 ","11",,"3010","Shipboard Tactical Communications","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","77 ","11",,"3033","Portable Radios","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","78 ","11",,"3050","Ship Communications Automation","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","79 ","11",,"3051","Maritime Domain Awareness (MDA)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","80 ","11",,"3057","Communications Items Under $5m","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","81 ","12",,"3107","Submarine Broadcast Support","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","82 ","12",,"3130","Submarine Communication Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","83 ","13",,"3215","Satellite Communications Systems","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","84 ","13",,"3216","Navy Multiband Terminal (NMT)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","85 ","14",,"3302","JCS Communications Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","86 ","14",,"3303","Electrical Power Systems","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","87 ","14",,"3368","Naval Shore Communications","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","88 ","15",,"3415","Info Systems Security Program (ISSP)","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","89 ","16",,"3501","Cryptologic Communications Equip","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","90 ","17",,"3620","Coast Guard Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","91 ","19",,"3820","Other Drug Interdiction Support","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","92 ","01",,"4048","Sonobuoys - All Types","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","93 ","03",,"4204","Weapons Range Support Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","94 ","03",,"4208","Expeditionary Airfields","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","95 ","03",,"4214","Aircraft Rearming Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","96 ","03",,"4216","Aircraft Launch & Recovery Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","97 ","03",,"4226","Meteorological Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","98 ","03",,"4242","Other Photographic Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","99 ","03",,"4244","Aviation Life Support","A","Weapon System Cost","Add","U",,2011,"OCO",,26024,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","100","03",,"4248","Airborne Mine Countermeasures","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","101","03",,"4255","Lamps MK III Shipboard Equipment","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
,2011,"1810N",,,"Other Procurement, Navy","NAVY","03","Aviation Support Equipment","102","03",,"4264","Portable Electronic Maintenance Aids","A","Weapon System Cost","Add","U",,2011,"OCO",,0,,,,,,0,,,,
