"","SourceFiscalYear","AccountDSI","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype","SpecialTotal","SpecialType"
"1142",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","020","020","112","Modular Support Brigades","Y","U",2011,"Total",NA,114448,NA,NA,NA,NA,NA
"1143",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","030","030","113","Echelons Above Brigade","Y","U",2011,"Total",NA,773540,NA,NA,NA,NA,NA
"1144",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","040","040","114","Theater Level Assets","Y","U",2011,"Total",NA,794806,NA,NA,NA,NA,NA
"1145",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","U",2011,"Total",NA,1399332,NA,NA,NA,NA,NA
"1146",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","U",2011,"Total",NA,897666,NA,NA,NA,NA,NA
"1147",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","U",2011,"Total",NA,2520995,NA,NA,NA,NA,NA
"1148",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","U",2011,"Total",NA,596117,NA,NA,NA,NA,NA
"1149",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","U",2011,"Total",NA,890122,NA,NA,NA,NA,NA
"1150",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","U",2011,"Total",NA,7563566,NA,NA,NA,NA,NA
"1151",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration, & Modernization","Y","U",2011,"Total",NA,2500892,NA,NA,NA,NA,NA
"1152",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","133","Management And Operational Hq","Y","U",2011,"Total",NA,390004,NA,NA,NA,NA,NA
"1153",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","130","130","134","Combatant Commanders Core Operations","Y","U",2011,"Total",NA,167758,NA,NA,NA,NA,NA
"1154",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","140","140","135","Additional Activities","Y","U",2011,"Total",NA,47638208,NA,NA,NA,NA,NA
"1155",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","150","150","136","CommanderS Emergency Response Program","Y","U",2011,"Total",NA,1300000,NA,NA,NA,NA,NA
"1156",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","160","160","137","RESET","Y","U",2011,"Total",NA,7840211,NA,NA,NA,NA,NA
"1157",2012,"2020","A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","170","170","138","Combatant Commanders Ancillary Missions","Y","U",2011,"Total",NA,464851,NA,NA,NA,NA,NA
"1158",2012,"2020","A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","180","180","211","Strategic Mobility","Y","U",2011,"Total",NA,333266,NA,NA,NA,NA,NA
"1159",2012,"2020","A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","190","190","212","Army Prepositioning Stocks","Y","U",2011,"Total",NA,102240,NA,NA,NA,NA,NA
"1160",2012,"2020","A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","200","200","213","Industrial Preparedness","Y","U",2011,"Total",NA,5736,NA,NA,NA,NA,NA
"1161",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","210","210","311","Officer Acquisition","Y","U",2011,"Total",NA,129902,NA,NA,NA,NA,NA
"1162",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","220","220","312","Recruit Training","Y","U",2011,"Total",NA,74705,NA,NA,NA,NA,NA
"1163",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","230","230","313","One Station Unit Training","Y","U",2011,"Total",NA,63223,NA,NA,NA,NA,NA
"1164",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","240","240","314","Senior Reserve Officers Training Corps","Y","U",2011,"Total",NA,479343,NA,NA,NA,NA,NA
"1165",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills And Advanced Training","250","250","321","Specialized Skill Training","Y","U",2011,"Total",NA,1082517,NA,NA,NA,NA,NA
"1166",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills And Advanced Training","260","260","322","Flight Training","Y","U",2011,"Total",NA,1046124,NA,NA,NA,NA,NA
"1167",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills And Advanced Training","270","270","323","Professional Development Education","Y","U",2011,"Total",NA,163607,NA,NA,NA,NA,NA
"1168",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills And Advanced Training","280","280","324","Training Support","Y","U",2011,"Total",NA,695200,NA,NA,NA,NA,NA
"1169",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting And Other Training & Education","290","290","331","Recruiting And Advertising","Y","U",2011,"Total",NA,544014,NA,NA,NA,NA,NA
"1170",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting And Other Training & Education","300","300","332","Examining","Y","U",2011,"Total",NA,153091,NA,NA,NA,NA,NA
"1171",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting And Other Training & Education","310","310","333","Off-Duty And Voluntary Education","Y","U",2011,"Total",NA,241170,NA,NA,NA,NA,NA
"1172",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting And Other Training & Education","320","320","334","Civilian Education And Training","Y","U",2011,"Total",NA,220771,NA,NA,NA,NA,NA
"1173",2012,"2020","A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting And Other Training & Education","330","330","335","Junior ROTC","Y","U",2011,"Total",NA,175347,NA,NA,NA,NA,NA
"1174",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Security Programs","340","340","411","Security Programs","Y","U",2011,"Total",NA,3389220,NA,NA,NA,NA,NA
"1175",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Logistics Operations","350","350","421","Servicewide Transportation","Y","U",2011,"Total",NA,4053286,NA,NA,NA,NA,NA
"1176",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Logistics Operations","360","360","422","Central Supply Activities","Y","U",2011,"Total",NA,669853,NA,NA,NA,NA,NA
"1177",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Logistics Operations","370","370","423","Logistic Support Activities","Y","U",2011,"Total",NA,503876,NA,NA,NA,NA,NA
"1178",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Logistics Operations","380","380","424","Ammunition Management","Y","U",2011,"Total",NA,435020,NA,NA,NA,NA,NA
"1179",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","390","390","431","Administration","Y","U",2011,"Total",NA,912355,NA,NA,NA,NA,NA
"1180",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","400","400","432","Servicewide Communications","Y","U",2011,"Total",NA,1528371,NA,NA,NA,NA,NA
"1181",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","410","410","433","Manpower Management","Y","U",2011,"Total",NA,368480,NA,NA,NA,NA,NA
"1182",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","420","420","434","Other Personnel Support","Y","U",2011,"Total",NA,261829,NA,NA,NA,NA,NA
"1183",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","430","430","435","Other Service Support","Y","U",2011,"Total",NA,1145902,NA,NA,NA,NA,NA
"1184",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","440","440","436","Army Claims Activities","Y","U",2011,"Total",NA,205967,NA,NA,NA,NA,NA
"1185",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Servicewide Support","450","450","437","Real Estate Management","Y","U",2011,"Total",NA,168664,NA,NA,NA,NA,NA
"1186",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Support Of Other Nations","460","460","441","Support Of NATO Operations","Y","U",2011,"Total",NA,462488,NA,NA,NA,NA,NA
"1187",2012,"2020","A","Operation & Maintenance, Army","ARMY","04","Admin & Srvwide Activities","Support Of Other Nations","470","470","442","Misc. Support Of Other Nations","Y","U",2011,"Total",NA,19179,NA,NA,NA,NA,NA
"1188",2012,"2020","A","Operation & Maintenance, Army","ARMY","20","Undistributed","Undistributed","480","480","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Total",NA,-7495965,NA,NA,NA,NA,NA
"1189",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","010","010","111","Maneuver Units","Y","U",2011,"Total",NA,1282,NA,NA,NA,NA,NA
"1190",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","020","020","112","Modular Support Brigades","Y","U",2011,"Total",NA,12413,NA,NA,NA,NA,NA
"1191",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","030","030","113","Echelons Above Brigade","Y","U",2011,"Total",NA,460814,NA,NA,NA,NA,NA
"1192",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","040","040","114","Theater Level Assets","Y","U",2011,"Total",NA,168020,NA,NA,NA,NA,NA
"1193",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","U",2011,"Total",NA,555944,NA,NA,NA,NA,NA
"1194",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","U",2011,"Total",NA,70378,NA,NA,NA,NA,NA
"1195",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","U",2011,"Total",NA,391326,NA,NA,NA,NA,NA
"1196",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","U",2011,"Total",NA,108093,NA,NA,NA,NA,NA
"1197",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","U",2011,"Total",NA,136854,NA,NA,NA,NA,NA
"1198",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","U",2011,"Total",NA,577146,NA,NA,NA,NA,NA
"1199",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration, & Modernization","Y","U",2011,"Total",NA,234486,NA,NA,NA,NA,NA
"1200",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","135","Additional Activities","Y","U",2011,"Total",NA,286950,NA,NA,NA,NA,NA
"1201",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Logistics Operations","130","130","421","Servicewide Transportation","Y","U",2011,"Total",NA,12717,NA,NA,NA,NA,NA
"1202",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Servicewide Support","140","140","431","Administration","Y","U",2011,"Total",NA,74685,NA,NA,NA,NA,NA
"1203",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Servicewide Support","150","150","432","Servicewide Communications","Y","U",2011,"Total",NA,3797,NA,NA,NA,NA,NA
"1204",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Servicewide Support","160","160","433","Manpower Management","Y","U",2011,"Total",NA,9245,NA,NA,NA,NA,NA
"1205",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Servicewide Support","170","170","434","Recruiting And Advertising","Y","U",2011,"Total",NA,61877,NA,NA,NA,NA,NA
"1206",2012,"2080","A","Operation & Maintenance, Army Res","ARMY","20","Undistributed","Undistributed","180","180","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Total",NA,-310020,NA,NA,NA,NA,NA
"1207",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","010","010","111","Maneuver Units","Y","U",2011,"Total",NA,807193,NA,NA,NA,NA,NA
"1208",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","020","020","112","Modular Support Brigades","Y","U",2011,"Total",NA,166474,NA,NA,NA,NA,NA
"1209",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","030","030","113","Echelons Above Brigade","Y","U",2011,"Total",NA,607567,NA,NA,NA,NA,NA
"1210",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","040","040","114","Theater Level Assets","Y","U",2011,"Total",NA,249930,NA,NA,NA,NA,NA
"1211",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","U",2011,"Total",NA,35657,NA,NA,NA,NA,NA
"1212",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","U",2011,"Total",NA,838895,NA,NA,NA,NA,NA
"1213",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","U",2011,"Total",NA,570119,NA,NA,NA,NA,NA
"1214",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","U",2011,"Total",NA,121980,NA,NA,NA,NA,NA
"1215",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","U",2011,"Total",NA,380789,NA,NA,NA,NA,NA
"1216",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","U",2011,"Total",NA,933514,NA,NA,NA,NA,NA
"1217",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration, & Modernization","Y","U",2011,"Total",NA,621843,NA,NA,NA,NA,NA
"1218",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","133","Management And Operational Hq","Y","U",2011,"Total",NA,540738,NA,NA,NA,NA,NA
"1219",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","130","130","135","Additional Activities","Y","U",2011,"Total",NA,544349,NA,NA,NA,NA,NA
"1220",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Logistics Operations","140","140","421","Servicewide Transportation","Y","U",2011,"Total",NA,17771,NA,NA,NA,NA,NA
"1221",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","150","150","431","Administration","Y","U",2011,"Total",NA,183781,NA,NA,NA,NA,NA
"1222",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","160","160","432","Servicewide Communications","Y","U",2011,"Total",NA,48188,NA,NA,NA,NA,NA
"1223",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","170","170","433","Manpower Management","Y","U",2011,"Total",NA,8020,NA,NA,NA,NA,NA
"1224",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","180","180","434","Recruiting And Advertising","Y","U",2011,"Total",NA,440245,NA,NA,NA,NA,NA
"1225",2012,"2065","A","Operation & Maintenance, ARNG","ARMY","20","Undistributed","Undistributed","190","190","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Total",NA,-445092,NA,NA,NA,NA,NA
"1226",2012,"2091","A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","010","010","ES01","Infrastructure","Y","U",2011,"Total",NA,1790933,NA,NA,NA,NA,NA
