"","SourceFiscalYear","AccountDSI","AccountTitle","MilDeptDW","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","EnactedTotal","EnactedType","PBtotal","PBtype","SAG","SAG.Title","FiscalYear","BudgetSubActivityTitle","BudgetLineItem","ActualTotal"
"6333",2014,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",700,NA,NA,NA,NA,"4EPJ","Judgement Fund",2012,"","",7606
"6334",2014,"1804N","Operation & Maintenance, Navy","","",4,"Admin & Srvwd Activities","",NA,NA,NA,NA,NA,"9999","Classified Programs",2012,"","",560666
"6335",2014,"1804N","Operation & Maintenance, Navy","","NAVY",20,"Undistributed","Undistributed",710,NA,NA,NA,NA,"CR","Adj to Match Continuing Resolution",2012,"","",0
"6336",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Expeditionary Forces",10,NA,NA,NA,NA,"1A1A","Operational Forces",2012,"","",2154810
"6337",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Expeditionary Forces",20,NA,NA,NA,NA,"1A2A","Field Logistics",2012,"","",1856561
"6338",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Expeditionary Forces",30,NA,NA,NA,NA,"1A3A","Depot Maintenance",2012,"","",453513
"6339",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","USMC Prepositioning",40,NA,NA,NA,NA,"1B1B","Maritime Prepositioning",2012,"","",84460
"6340",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Base Support",50,NA,NA,NA,NA,"BSM1","Sustainment, Restoration & Modernization",2012,"","",895921
"6341",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Base Support",60,NA,NA,NA,NA,"BSS1","Base Operating Support",2012,"","",2437489
"6342",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Accession Training",70,NA,NA,NA,NA,"3A1C","Recruit Training",2012,"","",17765
"6343",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Accession Training",80,NA,NA,NA,NA,"3A2C","Officer Acquisition",2012,"","",788
"6344",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Basic Skills and Advanced Training",90,NA,NA,NA,NA,"3B1D","Specialized Skill Training",2012,"","",90245
"6345",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Basic Skills and Advanced Training",100,NA,NA,NA,NA,"3B3D","Professional Development Education",2012,"","",38135
"6346",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Basic Skills and Advanced Training",110,NA,NA,NA,NA,"3B4D","Training Support",2012,"","",500037
"6347",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",120,NA,NA,NA,NA,"3C1F","Recruiting and Advertising",2012,"","",197322
"6348",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",130,NA,NA,NA,NA,"3C2F","Off-Duty and Voluntary Education",2012,"","",60261
"6349",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",140,NA,NA,NA,NA,"3C3F","Junior ROTC",2012,"","",19516
"6350",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",150,NA,NA,NA,NA,"4A3G","Servicewide Transportation",2012,"","",362517
"6351",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",160,NA,NA,NA,NA,"4A4G","Administration",2012,"","",0
"6352",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",190,NA,NA,NA,NA,"4B3N","Acquisition and Program Management",2012,"","",88344
"6353",2014,"1106N","Operation & Maintenance, Marine Corps","","",4,"Admin & Srvwd Activities","",NA,NA,NA,NA,NA,"9999","Classified Programs",2012,"","",482720
"6354",2014,"1106N","Operation & Maintenance, Marine Corps","","NAVY",20,"Undistributed","Undistributed",200,NA,NA,NA,NA,"CR","Adj to Match Continuing Resolution",2012,"","",0
"6355",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",10,NA,NA,NA,NA,"1A1A","Mission and Other Flight Operations",2012,"","",640312
"6356",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",20,NA,NA,NA,NA,"1A3A","Intermediate Maintenance",2012,"","",14817
"6357",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",30,NA,NA,NA,NA,"1A4A","Air Operations and Safety Support",2012,"","",1207
"6358",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",40,NA,NA,NA,NA,"1A5A","Aircraft Depot Maintenance",2012,"","",140775
"6359",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",50,NA,NA,NA,NA,"1A6A","Aircraft Depot Operations Support",2012,"","",268
"6360",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",60,NA,NA,NA,NA,"1A9A","Aviation Logistics",2012,"","",0
"6361",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Ship Operations",70,NA,NA,NA,NA,"1B1B","Mission and Other Ship Operations",2012,"","",60671
"6362",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Ship Operations",80,NA,NA,NA,NA,"1B2B","Ship Operations Support & Training",2012,"","",587
"6363",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Ship Operations",90,NA,NA,NA,NA,"1B4B","Ship Depot Maintenance",2012,"","",71131
"6364",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Combat Operations/Support",100,NA,NA,NA,NA,"1C1C","Combat Communications",2012,"","",15362
"6365",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Combat Operations/Support",110,NA,NA,NA,NA,"1C6C","Combat Support Forces",2012,"","",142816
"6366",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Weapons Support",120,NA,NA,NA,NA,"1D4D","Weapons Maintenance",2012,"","",6987
"6367",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Base Support",130,NA,NA,NA,NA,"BSIT","Enterprise Information",2012,"","",71571
"6368",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Base Support",140,NA,NA,NA,NA,"BSMR","Sustainment, Restoration and Modernization",2012,"","",75428
"6369",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Base Support",150,NA,NA,NA,NA,"BSSR","Base Operating Support",2012,"","",108927
"6370",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",160,NA,NA,NA,NA,"4A1M","Administration",2012,"","",1141
"6371",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",170,NA,NA,NA,NA,"4A4M","Military Manpower and Personnel Management",2012,"","",14527
"6372",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",180,NA,NA,NA,NA,"4A6M","Servicewide Communications",2012,"","",4394
"6373",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",4,"Admin & Srvwd Activities","Logistics Operations and Technical Support",190,NA,NA,NA,NA,"4B3N","Acquisition and Program Management",2012,"","",2955
"6374",2014,"1806N","Operation & Maintenance, Navy Res","","NAVY",20,"Undistributed","Undistributed",200,NA,NA,NA,NA,"CR","Adj to Match Continuing Resolution",2012,"","",0
"6375",2014,"1107N","Operation & Maintenance, MC Reserve","","NAVY",1,"Operating Forces","Expeditionary Forces",10,NA,NA,NA,NA,"1A1A","Operating Forces",2012,"","",111819
"6376",2014,"1107N","Operation & Maintenance, MC Reserve","","NAVY",1,"Operating Forces","Expeditionary Forces",20,NA,NA,NA,NA,"1A3A","Depot Maintenance",2012,"","",16410
"6377",2014,"1107N","Operation & Maintenance, MC Reserve","","NAVY",1,"Operating Forces","Base Support",30,NA,NA,NA,NA,"BSM1","Sustainment, Restoration and Modernization",2012,"","",54415
"6378",2014,"1107N","Operation & Maintenance, MC Reserve","","NAVY",1,"Operating Forces","Base Support",40,NA,NA,NA,NA,"BSS1","Base Operating Support",2012,"","",105274
"6379",2014,"1107N","Operation & Maintenance, MC Reserve","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",50,NA,NA,NA,NA,"4A3G","Servicewide Transportation",2012,"","",846
"6380",2014,"1107N","Operation & Maintenance, MC Reserve","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",60,NA,NA,NA,NA,"4A4G","Administration",2012,"","",9430
"6381",2014,"1107N","Operation & Maintenance, MC Reserve","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",70,NA,NA,NA,NA,"4A6G","Recruiting and Advertising",2012,"","",8985
"6382",2014,"1107N","Operation & Maintenance, MC Reserve","","NAVY",20,"Undistributed","Undistributed",80,NA,NA,NA,NA,"CR","Adj to Match Continuing Resolution",2012,"","",0
"6383",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Air Operations",10,NA,NA,NA,NA,"011A","Primary Combat Forces",2012,"","",4989024
"6384",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Air Operations",20,NA,NA,NA,NA,"011C","Combat Enhancement Forces",2012,"","",2659265
"6385",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Air Operations",30,NA,NA,NA,NA,"011D","Air Operations Training (OJT, Maintain Skills)",2012,"","",1536714
"6386",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Air Operations",40,NA,NA,NA,NA,"011M","Depot Maintenance",2012,"","",6771812
"6387",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Air Operations",50,NA,NA,NA,NA,"011R","Facilities Sustainment, Restoration & Modernization",2012,"","",1763673
"6388",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Air Operations",60,NA,NA,NA,NA,"011Z","Base Support",2012,"","",4641443
"6389",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Combat Related Operations",70,NA,NA,NA,NA,"012A","Global C3I and Early Warning",2012,"","",991554
"6390",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Combat Related Operations",80,NA,NA,NA,NA,"012C","Other Combat Ops Spt Programs",2012,"","",1178763
"6391",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Combat Related Operations",90,NA,NA,NA,NA,"012D","JCS Exercises",2012,"","",10
"6392",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Combat Related Operations",100,NA,NA,NA,NA,"012F","Tactical Intel and Other Special Activities",2012,"","",609412
"6393",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Space Operations",110,NA,NA,NA,NA,"013A","Launch Facilities",2012,"","",306547
"6394",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","Space Operations",120,NA,NA,NA,NA,"013C","Space Control Systems",2012,"","",515663
"6395",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","COCOM",130,NA,NA,NA,NA,"015A","Combatant Commanders Direct Mission Support",2012,"","",859010
"6396",2014,"3400F","Operation & Maintenance, Air Force","","AF",1,"Operating Forces","COCOM",140,NA,NA,NA,NA,"015B","Combatant Commanders Core Operations",2012,"","",194643
"6397",2014,"3400F","Operation & Maintenance, Air Force","","AF",2,"Mobilization","Mobility Operations",150,NA,NA,NA,NA,"021A","Airlift Operations",2012,"","",5439417
"6398",2014,"3400F","Operation & Maintenance, Air Force","","AF",2,"Mobilization","Mobility Operations",160,NA,NA,NA,NA,"021D","Mobilization Preparedness",2012,"","",256515
"6399",2014,"3400F","Operation & Maintenance, Air Force","","AF",2,"Mobilization","Mobility Operations",170,NA,NA,NA,NA,"021M","Depot Maintenance",2012,"","",1750465
"6400",2014,"3400F","Operation & Maintenance, Air Force","","AF",2,"Mobilization","Mobility Operations",180,NA,NA,NA,NA,"021R","Facilities Sustainment, Restoration & Modernization",2012,"","",444812
"6401",2014,"3400F","Operation & Maintenance, Air Force","","AF",2,"Mobilization","Mobility Operations",190,NA,NA,NA,NA,"021Z","Base Support",2012,"","",794163
"6402",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Accession Training",200,NA,NA,NA,NA,"031A","Officer Acquisition",2012,"","",115492
"6403",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Accession Training",210,NA,NA,NA,NA,"031B","Recruit Training",2012,"","",15361
"6404",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Accession Training",220,NA,NA,NA,NA,"031D","Reserve Officers Training Corps (ROTC)",2012,"","",74541
"6405",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Accession Training",230,NA,NA,NA,NA,"031R","Facilities Sustainment, Restoration & Modernization",2012,"","",412379
"6406",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Accession Training",240,NA,NA,NA,NA,"031Z","Base Support",2012,"","",879180
"6407",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Basic Skills and Advanced Training",250,NA,NA,NA,NA,"032A","Specialized Skill Training",2012,"","",384989
"6408",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Basic Skills and Advanced Training",260,NA,NA,NA,NA,"032B","Flight Training",2012,"","",730742
"6409",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Basic Skills and Advanced Training",270,NA,NA,NA,NA,"032C","Professional Development Education",2012,"","",203602
"6410",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Basic Skills and Advanced Training",280,NA,NA,NA,NA,"032D","Training Support",2012,"","",124842
"6411",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Basic Skills and Advanced Training",290,NA,NA,NA,NA,"032M","Depot Maintenance",2012,"","",234007
"6412",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Recruiting and Other Training & Education",300,NA,NA,NA,NA,"033A","Recruiting and Advertising",2012,"","",120645
"6413",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Recruiting and Other Training & Education",310,NA,NA,NA,NA,"033B","Examining",2012,"","",2753
"6414",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Recruiting and Other Training & Education",320,NA,NA,NA,NA,"033C","Off-Duty and Voluntary Education",2012,"","",229136
"6415",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Recruiting and Other Training & Education",330,NA,NA,NA,NA,"033D","Civilian Education and Training",2012,"","",177539
"6416",2014,"3400F","Operation & Maintenance, Air Force","","AF",3,"Training and Recruiting","Recruiting and Other Training & Education",340,NA,NA,NA,NA,"033E","Junior ROTC",2012,"","",62347
"6417",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Logistics Operations",350,NA,NA,NA,NA,"041A","Logistics Operations",2012,"","",1214450
"6418",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Logistics Operations",360,NA,NA,NA,NA,"041B","Technical Support Activities",2012,"","",827457
"6419",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Logistics Operations",370,NA,NA,NA,NA,"041M","Depot Maintenance",2012,"","",42892
"6420",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Logistics Operations",380,NA,NA,NA,NA,"041R","Facilities Sustainment, Restoration & Modernization",2012,"","",393957
"6421",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Logistics Operations",390,NA,NA,NA,NA,"041Z","Base Support",2012,"","",1282745
"6422",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Servicewide Activities",400,NA,NA,NA,NA,"042A","Administration",2012,"","",848041
"6423",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Servicewide Activities",410,NA,NA,NA,NA,"042B","Servicewide Communications",2012,"","",680688
"6424",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Servicewide Activities",420,NA,NA,NA,NA,"042G","Other Servicewide Activities",2012,"","",2090284
"6425",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Servicewide Activities",430,NA,NA,NA,NA,"042I","Civil Air Patrol",2012,"","",27838
"6426",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Servicewide Activities",440,NA,NA,NA,NA,"042N","Judgement Fund Reimbursement",2012,"","",505
"6427",2014,"3400F","Operation & Maintenance, Air Force","","AF",4,"Admin & Srvwd Activities","Support to Other Nations",460,NA,NA,NA,NA,"044A","International Support",2012,"","",55572
"6428",2014,"3400F","Operation & Maintenance, Air Force","","",4,"Admin & Srvwd Activities","",NA,NA,NA,NA,NA,"9999","Classified Programs",2012,"","",1251628
"6429",2014,"3400F","Operation & Maintenance, Air Force","","AF",20,"Undistributed","Undistributed",470,NA,NA,NA,NA,"CR","Adj to Match Continuing Resolution",2012,"","",0
"6430",2014,"3740F","Operation & Maintenance, AF Reserve","","AF",1,"Operating Forces","Air Operations",10,NA,NA,NA,NA,"011A","Primary Combat Forces",2012,"","",1851433
