"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivityTitle","BudgetLineItem","LineNumber","LineNumber","SAG","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"2318",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","Depot Maintenance","040","040","011M","Y","Y","U",2017,"Total",NA,NA,NA,8228494,NA
"2319",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","Facilities Sustainment, Restoration & Modernization","050","050","011R","Y","Y","U",2017,"Total",NA,NA,NA,1713719,NA
"2320",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","Base Support","060","060","011Z","Y","Y","U",2017,"Total",NA,NA,NA,3728930,NA
"2321",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","Global C3I and Early Warning","070","070","012A","Y","Y","U",2017,"Total",NA,NA,NA,918050,NA
"2322",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","Other Combat Ops Spt Programs","080","080","012C","Y","Y","U",2017,"Total",NA,NA,NA,1277874,NA
"2323",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","Launch Facilities","100","100","013A","Y","Y","U",2017,"Total",NA,NA,NA,209451,NA
"2324",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","Space Control Systems","110","110","013C","Y","Y","U",2017,"Total",NA,NA,NA,367258,NA
"2325",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","Combatant Commanders Direct Mission Support","120","120","015A","Y","Y","U",2017,"Total",NA,NA,NA,1007326,NA
"2326",2017,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","Combatant Commanders Core Operations","130","130","015B","Y","Y","U",2017,"Total",NA,NA,NA,199171,NA
"2327",2017,"3400F","Operation & Maintenance, Air Force","","01","Operating Forces","","Classified Programs","","","9999","Y","Y","U",2017,"Total",NA,NA,NA,1010650,NA
"2328",2017,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","Airlift Operations","140","140","021A","Y","Y","U",2017,"Total",NA,NA,NA,4477788,NA
"2329",2017,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","Mobilization Preparedness","150","150","021D","Y","Y","U",2017,"Total",NA,NA,NA,247062,NA
"2330",2017,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","Depot Maintenance","160","160","021M","Y","Y","U",2017,"Total",NA,NA,NA,2444541,NA
"2331",2017,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","Facilities Sustainment, Restoration & Modernization","170","170","021R","Y","Y","U",2017,"Total",NA,NA,NA,258328,NA
"2332",2017,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","Base Support","180","180","021Z","Y","Y","U",2017,"Total",NA,NA,NA,726442,NA
"2333",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","Officer Acquisition","190","190","031A","Y","Y","U",2017,"Total",NA,NA,NA,120886,NA
"2334",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","Recruit Training","200","200","031B","Y","Y","U",2017,"Total",NA,NA,NA,23782,NA
"2335",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","Reserve Officers Training Corps (ROTC)","210","210","031D","Y","Y","U",2017,"Total",NA,NA,NA,77692,NA
"2336",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","Facilities Sustainment, Restoration & Modernization","220","220","031R","Y","Y","U",2017,"Total",NA,NA,NA,236254,NA
"2337",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","Base Support","230","230","031Z","Y","Y","U",2017,"Total",NA,NA,NA,872655,NA
"2338",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","Specialized Skill Training","240","240","032A","Y","Y","U",2017,"Total",NA,NA,NA,391946,NA
"2339",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","Flight Training","250","250","032B","Y","Y","U",2017,"Total",NA,NA,NA,725134,NA
"2340",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","Professional Development Education","260","260","032C","Y","Y","U",2017,"Total",NA,NA,NA,264213,NA
"2341",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","Training Support","270","270","032D","Y","Y","U",2017,"Total",NA,NA,NA,86681,NA
"2342",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","Depot Maintenance","280","280","032M","Y","Y","U",2017,"Total",NA,NA,NA,305004,NA
"2343",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","Recruiting and Advertising","290","290","033A","Y","Y","U",2017,"Total",NA,NA,NA,104754,NA
"2344",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","Examining","300","300","033B","Y","Y","U",2017,"Total",NA,NA,NA,3944,NA
"2345",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","Off-Duty and Voluntary Education","310","310","033C","Y","Y","U",2017,"Total",NA,NA,NA,184841,NA
"2346",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","Civilian Education and Training","320","320","033D","Y","Y","U",2017,"Total",NA,NA,NA,173583,NA
"2347",2017,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","Junior ROTC","330","330","033E","Y","Y","U",2017,"Total",NA,NA,NA,58877,NA
"2348",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","Logistics Operations","340","340","041A","Y","Y","U",2017,"Total",NA,NA,NA,1194562,NA
"2349",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","Technical Support Activities","350","350","041B","Y","Y","U",2017,"Total",NA,NA,NA,924185,NA
"2350",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","Depot Maintenance","360","360","041M","Y","Y","U",2017,"Total",NA,NA,NA,48778,NA
"2351",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","Facilities Sustainment, Restoration & Modernization","370","370","041R","Y","Y","U",2017,"Total",NA,NA,NA,321013,NA
"2352",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","Base Support","380","380","041Z","Y","Y","U",2017,"Total",NA,NA,NA,1175043,NA
"2353",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","Administration","390","390","042A","Y","Y","U",2017,"Total",NA,NA,NA,811650,NA
"2354",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","Servicewide Communications","400","400","042B","Y","Y","U",2017,"Total",NA,NA,NA,435157,NA
"2355",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","Other Servicewide Activities","410","410","042G","Y","Y","U",2017,"Total",NA,NA,NA,1103187,NA
"2356",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","Civil Air Patrol","420","420","042I","Y","Y","U",2017,"Total",NA,NA,NA,25735,NA
"2357",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","Judgement Fund Reimbursement","430","430","042N","Y","Y","U",2017,"Total",NA,NA,NA,0,NA
"2358",2017,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Support to Other Nations","International Support","450","450","044A","Y","Y","U",2017,"Total",NA,NA,NA,90634,NA
"2359",2017,"3400F","Operation & Maintenance, Air Force","","04","Admin & Srvwd Activities","","Classified Programs","","","9999","Y","Y","U",2017,"Total",NA,NA,NA,1146926,NA
"2360",2017,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","Primary Combat Forces","010","010","011A","Y","Y","U",2017,"Total",NA,NA,NA,1707882,NA
"2361",2017,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","Mission Support Operations","020","020","011G","Y","Y","U",2017,"Total",NA,NA,NA,230016,NA
"2362",2017,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","Depot Maintenance","030","030","011M","Y","Y","U",2017,"Total",NA,NA,NA,592829,NA
"2363",2017,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","Facilities Sustainment, Restoration & Modernization","040","040","011R","Y","Y","U",2017,"Total",NA,NA,NA,113470,NA
"2364",2017,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","Base Support","050","050","011Z","Y","Y","U",2017,"Total",NA,NA,NA,391332,NA
"2365",2017,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","Administration","060","060","042A","Y","Y","U",2017,"Total",NA,NA,NA,54939,NA
"2366",2017,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","Recruiting and Advertising","070","070","042J","Y","Y","U",2017,"Total",NA,NA,NA,14754,NA
"2367",2017,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","Military Manpower and Pers Mgmt (ARPC)","080","080","042K","Y","Y","U",2017,"Total",NA,NA,NA,12707,NA
"2368",2017,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","Other Pers Support (Disability Comp)","090","090","042L","Y","Y","U",2017,"Total",NA,NA,NA,7210,NA
"2369",2017,"3740F","Operation & Maintenance, AF Reserve","AF","04","Administration And Servicewide Activities","Servicewide Activities","Audiovisual","100","100","042M","Y","Y","U",2017,"Total",NA,NA,NA,376,NA
"2370",2017,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","Aircraft Operations","010","010","011F","Y","Y","U",2017,"Total",NA,NA,NA,3282238,NA
"2371",2017,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","Mission Support Operations","020","020","011G","Y","Y","U",2017,"Total",NA,NA,NA,726462,NA
"2372",2017,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","Depot Maintenance","030","030","011M","Y","Y","U",2017,"Total",NA,NA,NA,1824329,NA
"2373",2017,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","Facilities Sustainment, Restoration & Modernization","040","040","011R","Y","Y","U",2017,"Total",NA,NA,NA,245840,NA
"2374",2017,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","Base Support","050","050","011Z","Y","Y","U",2017,"Total",NA,NA,NA,592148,NA
"2375",2017,"3840F","Operation & Maintenance, ANG","AF","04","Administration And Service-Wide Activities","Servicewide Activities","Administration","060","060","042A","Y","Y","U",2017,"Total",NA,NA,NA,23715,NA
"2376",2017,"3840F","Operation & Maintenance, ANG","AF","04","Administration And Service-Wide Activities","Servicewide Activities","Recruiting and Advertising","070","070","042J","Y","Y","U",2017,"Total",NA,NA,NA,28846,NA
"2377",2017,"0100D","Operation and Maintenance, Defense-Wide","TJS","01","Operating Forces","Defensewide Activities","Joint Chiefs of Staff","010","010","1PL1","Y","Y","U",2017,"Total",NA,NA,NA,506113,NA
"2378",2017,"0100D","Operation and Maintenance, Defense-Wide","OSD","01","Operating Forces","Defensewide Activities","Office of the Secretary of Defense","020","020","1GTN","Y","Y","U",2017,"Total",NA,NA,NA,524439,NA
"2379",2017,"0100D","Operation and Maintenance, Defense-Wide","SOCOM","01","Operating Forces","Defensewide Activities","Special Operations Command/Operating Forces","030","030","1PL2","Y","Y","U",2017,"Total",NA,NA,NA,7548810,NA
"2380",2017,"0100D","Operation and Maintenance, Defense-Wide","DAU","03","Training and Recruiting","Defensewide Activities","Defense Acquisition University","040","040","3EV2","Y","Y","U",2017,"Total",NA,NA,NA,138658,NA
"2381",2017,"0100D","Operation and Maintenance, Defense-Wide","TJS","03","Training and Recruiting","Recruiting, and Other Training & Education","Joint Chiefs of Staff","050","050","3PL1","Y","Y","U",2017,"Total",NA,NA,NA,85701,NA
"2382",2017,"0100D","Operation and Maintenance, Defense-Wide","NDU","03","Training and Recruiting","Recruiting, and Other Training & Education","National Defense University","060","060","PEV5","Y","Y","U",2017,"Total",NA,NA,NA,0,NA
"2383",2017,"0100D","Operation and Maintenance, Defense-Wide","SOCOM","03","Training and Recruiting","Defensewide Activities","Special Operations Command/Training and Recruiting","070","070","3EV7","Y","Y","U",2017,"Total",NA,NA,NA,365349,NA
"2384",2017,"0100D","Operation and Maintenance, Defense-Wide","CMP","04","Administration and Servicewide Activities","Defensewide Activities","Civil Military Programs","080","080","4GT3","Y","Y","U",2017,"Total",NA,NA,NA,160480,NA
"2385",2017,"0100D","Operation and Maintenance, Defense-Wide","DCAA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Contract Audit Agency","100","100","4GT6","Y","Y","U",2017,"Total",NA,NA,NA,644361,NA
"2386",2017,"0100D","Operation and Maintenance, Defense-Wide","DCMA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Contract Management Agency","110","110","4GTO","Y","Y","U",2017,"Total",NA,NA,NA,1369944,NA
"2387",2017,"0100D","Operation and Maintenance, Defense-Wide","DHRA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Human Resources Activity","120","120","4GT8","Y","Y","U",2017,"Total",NA,NA,NA,683620,NA
"2388",2017,"0100D","Operation and Maintenance, Defense-Wide","DISA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Information Systems Agency","130","130","4GT9","Y","Y","U",2017,"Total",NA,NA,NA,1487470,NA
"2389",2017,"0100D","Operation and Maintenance, Defense-Wide","DLSA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Legal Services Agency","150","150","4GTA","Y","Y","U",2017,"Total",NA,NA,NA,136970,NA
"2390",2017,"0100D","Operation and Maintenance, Defense-Wide","DLA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Logistics Agency","160","160","4GTB","Y","Y","U",2017,"Total",NA,NA,NA,357964,NA
"2391",2017,"0100D","Operation and Maintenance, Defense-Wide","DMACT","04","Administration and Servicewide Activities","Defensewide Activities","Defense Media Activity","170","170","ES18","Y","Y","U",2017,"Total",NA,NA,NA,236739,NA
"2392",2017,"0100D","Operation and Maintenance, Defense-Wide","DPAA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Personnel Accounting Agency","180","180","4GTC","Y","Y","U",2017,"Total",NA,NA,NA,112681,NA
"2393",2017,"0100D","Operation and Maintenance, Defense-Wide","DSCA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Security Cooperation Agency","190","190","4GTD","Y","Y","U",2017,"Total",NA,NA,NA,1908754,NA
"2394",2017,"0100D","Operation and Maintenance, Defense-Wide","DSS","04","Administration and Servicewide Activities","Defensewide Activities","Defense Security Service","200","200","4GTE","Y","Y","U",2017,"Total",NA,NA,NA,538711,NA
"2395",2017,"0100D","Operation and Maintenance, Defense-Wide","DEFW","04","Administration and Servicewide Activities","Defensewide Activities","Defense Support Activities","220","220","4GTG","Y","Y","U",2017,"Total",NA,NA,NA,0,NA
"2396",2017,"0100D","Operation and Maintenance, Defense-Wide","DTSA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Technology Security Administration","230","230","4GTH","Y","Y","U",2017,"Total",NA,NA,NA,35417,NA
"2397",2017,"0100D","Operation and Maintenance, Defense-Wide","DTRA","04","Administration and Servicewide Activities","Defensewide Activities","Defense Threat Reduction Agency","240","240","4GTI","Y","Y","U",2017,"Total",NA,NA,NA,448146,NA
"2398",2017,"0100D","Operation and Maintenance, Defense-Wide","DODEA","04","Administration and Servicewide Activities","Defensewide Activities","Department of Defense Education Activity","260","260","4GTJ","Y","Y","U",2017,"Total",NA,NA,NA,2738143,NA
