"SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","157 ","0607133A","TRACTOR SMOKE","157 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","158 ","0607135A","Apache Product Improvement Program","158 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","159 ","0607136A","Blackhawk Product Improvement Program","159 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","160 ","0607137A","Chinook Product Improvement Program","160 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","161 ","0607138A","Fixed Wing Product Improvement Program","161 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","162 ","0607139A","Improved Turbine Engine Program","162 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","163 ","0607140A","Emerging Technologies from NIE","163 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","164 ","0607141A","Logistics Automation","164 ","Y","U",2014,"Total",3592,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","165 ","0607664A","Biometric Enabling Capability (BEC)","165 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","166 ","0607665A","Family of Biometrics","166 ","Y","U",2014,"Total",7160,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","167 ","0607865A","Patriot Product Improvement","167 ","Y","U",2014,"Total",33935,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","168 ","0102419A","Aerostat Joint Project - EMD","168 ","Y","U",2014,"Total",58383,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","169 ","0202429A","Aerostat Joint Project - COCOM Exercise","169 ","Y","U",2014,"Total",22252,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","170 ","0203726A","Adv Field Artillery Tactical Data System","170 ","Y","U",2014,"Total",24120,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","171 ","0203728A","Joint Automated Deep Operation Coordination System (JADOCS)","171 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","172 ","0203735A","Combat Vehicle Improvement Programs","172 ","Y","U",2014,"Total",171543,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","173 ","0203740A","Maneuver Control System","173 ","Y","U",2014,"Total",35337,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","174 ","0203744A","Aircraft Modifications/Product Improvement Programs","174 ","Y","U",2014,"Total",227333,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","175 ","0203752A","Aircraft Engine Component Improvement Program","175 ","Y","U",2014,"Total",309,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","176 ","0203758A","Digitization","176 ","Y","U",2014,"Total",5978,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","177 ","0203801A","Missile/Air Defense Product Improvement Program","177 ","Y","U",2014,"Total",1830,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","178 ","0203802A","Other Missile Product Improvement Programs","178 ","Y","U",2014,"Total",60005,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","179 ","0203808A","TRACTOR CARD","179 ","Y","U",2014,"Total",18768,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","180 ","0205402A","Integrated Base Defense - Operational System Dev","180 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","181 ","0205410A","Materials Handling Equipment","181 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","182 ","0205412A","Environmental Quality Technology - Operational System Dev","182 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","183 ","0205456A","Lower Tier Air and Missile Defense (AMD) System","183 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","184 ","0205778A","Guided Multiple-Launch Rocket System (GMLRS)","184 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","185 ","0208053A","Joint Tactical Ground System","185 ","Y","U",2014,"Total",14504,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","187 ","0303028A","Security and Intelligence Activities","187 ","Y","U",2014,"Total",7596,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","188 ","0303140A","Information Systems Security Program","188 ","Y","U",2014,"Total",9040,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","189 ","0303141A","Global Combat Support System","189 ","Y","U",2014,"Total",39834,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","190 ","0303142A","SATCOM Ground Environment (SPACE)","190 ","Y","U",2014,"Total",17644,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","191 ","0303150A","WWMCCS/Global Command and Control System","191 ","Y","U",2014,"Total",13852,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","193 ","0305179A","Integrated Broadcast Service (IBS)","193 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","194 ","0305204A","Tactical Unmanned Aerial Vehicles","194 ","Y","U",2014,"Total",33515,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","195 ","0305206A","Airborne Reconnaissance Systems","195 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","196 ","0305208A","Distributed Common Ground/Surface Systems","196 ","Y","U",2014,"Total",27607,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","197 ","0305219A","MQ-1C Gray Eagle UAS","197 ","Y","U",2014,"Total",13074,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","198 ","0305232A","RQ-11 UAV","198 ","Y","U",2014,"Total",5984,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","199 ","0305233A","RQ-7 UAV","199 ","Y","U",2014,"Total",12025,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","200 ","0307665A","Biometrics Enabled Intelligence","200 ","Y","U",2014,"Total",7443,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","201 ","0310349A","Win-T Increment 2 - Initial Networking","201 ","Y","U",2014,"Total",0,,,,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","07","Operational Systems Development","202 ","0708045A","End Item Industrial Preparedness Activities","202 ","Y","U",2014,"Total",54392,,,,
2011,"2040A","Research, Development, Test & Eval, Army","","07","Operational Systems Development","","9999999999","Classified Programs","","Y","U",2014,"Total",4717,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","01","Basic Research","1   ","0601103N","University Research Initiatives","1   ","Y","U",2014,"Total",108617,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","01","Basic Research","2   ","0601152N","In-House Laboratory Independent Research","2   ","Y","U",2014,"Total",18135,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","01","Basic Research","3   ","0601153N","Defense Research Sciences","3   ","Y","U",2014,"Total",477403,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","4   ","0602114N","Power Projection Applied Research","4   ","Y","U",2014,"Total",104413,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","5   ","0602123N","Force Protection Applied Research","5   ","Y","U",2014,"Total",168311,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","6   ","0602131M","Marine Corps Landing Force Technology","6   ","Y","U",2014,"Total",45834,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","7   ","0602235N","Common Picture Applied Research","7   ","Y","U",2014,"Total",35411,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","8   ","0602236N","Warfighter Sustainment Applied Research","8   ","Y","U",2014,"Total",49083,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","9   ","0602271N","Electromagnetic Systems Applied Research","9   ","Y","U",2014,"Total",98551,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","10  ","0602435N","Ocean Warfighting Environment Applied Research","10  ","Y","U",2014,"Total",43698,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","11  ","0602651M","Joint Non-Lethal Weapons Applied Research","11  ","Y","U",2014,"Total",5805,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","12  ","0602747N","Undersea Warfare Applied Research","12  ","Y","U",2014,"Total",99302,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","13  ","0602750N","Future Naval Capabilities Applied Research","13  ","Y","U",2014,"Total",162580,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","02","Applied Research","14  ","0602782N","Mine and Expeditionary Warfare Applied Research","14  ","Y","U",2014,"Total",31164,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","15  ","0603114N","Power Projection Advanced Technology","15  ","Y","U",2014,"Total",67601,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","16  ","0603123N","Force Protection Advanced Technology","16  ","Y","U",2014,"Total",28194,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","17  ","0603271N","Electromagnetic Systems Advanced Technology","17  ","Y","U",2014,"Total",53519,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","18  ","0603640M","USMC Advanced Technology Demonstration (ATD)","18  ","Y","U",2014,"Total",128772,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","19  ","0603651M","Joint Non-Lethal Weapons Technology Development","19  ","Y","U",2014,"Total",11452,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","20  ","0603673N","Future Naval Capabilities Advanced Technology Development","20  ","Y","U",2014,"Total",241652,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","21  ","0603680N","Manufacturing Technology Program","21  ","Y","U",2014,"Total",0,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","22  ","0603729N","Warfighter Protection Advanced Technology","22  ","Y","U",2014,"Total",40260,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","23  ","0603747N","Undersea Warfare Advanced Technology","23  ","Y","U",2014,"Total",0,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","24  ","0603758N","Navy Warfighting Experiments and Demonstrations","24  ","Y","U",2014,"Total",49581,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","03","Advanced Technology Development","25  ","0603782N","Mine and Expeditionary Warfare Advanced Technology","25  ","Y","U",2014,"Total",1916,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","26  ","0603207N","Air/Ocean Tactical Applications","26  ","Y","U",2014,"Total",41138,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","27  ","0603216N","Aviation Survivability","27  ","Y","U",2014,"Total",6637,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","28  ","0603237N","Deployable Joint Command and  Control","28  ","Y","U",2014,"Total",3195,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","29  ","0603251N","Aircraft Systems","29  ","Y","U",2014,"Total",10072,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","30  ","0603254N","ASW Systems Development","30  ","Y","U",2014,"Total",6809,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","31  ","0603261N","Tactical Airborne Reconnaissance","31  ","Y","U",2014,"Total",5257,,,,
2011,"1319N","Research, Development, Test & Eval, Navy","NAVY","04","Advanced Component Development & Prototypes","32  ","0603382N","Advanced Combat Systems Technology","32  ","Y","U",2014,"Total",1510,,,,
