"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedType","PBtotal","EnactedTotal"
"1123",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Aircraft Maintenance Facilities","Guam","61755109","Aircraft Maintenance Hangar - North Ramp","U","2014","AuthForAppnAmount","Total",85673,NA,NA,NA
"1124",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Depot & Arsenal Ammunition Storage","Guam","61755425","Modular Storage Magazines","U","2014","AuthForAppnAmount","Total",63382,NA,NA,NA
"1125",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Piers and Wharfs","Guam","61755518","Wharf Improvements, Berth X-Ray 1","U","2014","AuthForAppnAmount","Total",53420,NA,NA,NA
"1126",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Ships and Spares Maintenance Facilities","Guam","61755566","Emergent Repair Facility Expansion","U","2014","AuthForAppnAmount","Total",35860,NA,NA,NA
"1127",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Depot & Arsenal Covered Storage","Guam","61755637","Dehumidified Supply Storage Facility","U","2014","AuthForAppnAmount","Total",17170,NA,NA,NA
"1128",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ML","MARIANA ISLANDS","Piers and Wharfs","Guam","61755638","Wharf Improvements","U","2014","AuthForAppnAmount","Total",1170,NA,NA,NA
"1129",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Ship Operational Buildings","Camp Lemonier, Djibouti","3379A227","Armory","U","2014","AuthForAppnAmount","Total",6420,NA,NA,NA
"1130",2016,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DJ","DJIBOUTI","Enlisted Personnel Unaccompanied Personnel Housing","Camp Lemonier, Djibouti","3379A921","Deployed Billeting Phase 2","U","2014","AuthForAppnAmount","Total",22580,NA,NA,NA
"1131",2016,"1205N","1205","N","Mil Con, Navy","NAVY","02","MINOR CONST","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","64481400","Unspecified Minor Construction","U","2014","AuthForAppnAmount","Total",19740,NA,NA,NA
"1132",2016,"1205N","1205","N","Mil Con, Navy","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64482044","MCON Design Funds","U","2014","AuthForAppnAmount","Total",89830,NA,NA,NA
"1133",2016,"1205N","1205","N","Mil Con, Navy","NAVY","05","MAJ REP CONST","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","000005000","Foreign Currency Fluctuation, CMA","U","2014","AuthForAppnAmount","Total",0,NA,NA,NA
"1134",2016,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Buildings","March AFB","61065202","NOSC Moreno Valley Reserve Training Center","U","2014","AuthForAppnAmount","Total",11086,NA,NA,NA
"1135",2016,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","MO","MISSOURI","Training Buildings","Kansas City","68479139","Reserve Training Center - Belton, Missouri","U","2014","AuthForAppnAmount","Total",15020,NA,NA,NA
"1136",2016,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","TN","TENNESSEE","Training Buildings","Memphis","68479031","Reserve Boat Maintenance and Storage Facility","U","2014","AuthForAppnAmount","Total",4330,NA,NA,NA
"1137",2016,"1235N","1235","N","Mil Con, Navy Res","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64480432","MCNR Planning & Design","U","2014","AuthForAppnAmount","Total",2540,NA,NA,NA
"1138",2016,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","N8800411","Improvements","U","2014","AuthForAppnAmount","Total",81290,NA,NA,NA
"1139",2016,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","N8800412","Design","U","2014","AuthForAppnAmount","Total",4438,NA,NA,NA
"1140",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","N0900233","Utilities Account","U","2014","AuthForAppnAmount","Total",76110,NA,NA,NA
"1141",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","N8800413","Furnishings Account","U","2014","AuthForAppnAmount","Total",16658,NA,NA,NA
"1142",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","N8800414","Management Account","U","2014","AuthForAppnAmount","Total",47687,NA,NA,NA
"1143",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","N8800415","Miscellaneous Account","U","2014","AuthForAppnAmount","Total",231,NA,NA,NA
"1144",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","N8800416","Services Account","U","2014","AuthForAppnAmount","Total",15129,NA,NA,NA
"1145",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","N8800418","Leasing","U","2014","AuthForAppnAmount","Total",65098,NA,NA,NA
"1146",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","N8800419","Maintenance of Real Property","U","2014","AuthForAppnAmount","Total",96834,NA,NA,NA
"1147",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","12","HOUSING PVT SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","N8800422","Privatization Support Costs","U","2014","AuthForAppnAmount","Total",26427,NA,NA,NA
"1148",2016,"051002N","051002","N","BRAC - Navy","NAVY","04","BASE CLOSURE IV","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Navy","N9900003","Base Realignment & Closure","U","2014","AuthForAppnAmount","Total",11410,NA,NA,NA
"1149",2016,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000009","DON-101: Various Locations","U","2014","AuthForAppnAmount","Total",12561,NA,NA,NA
"1150",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Navy","N9900003","Base Realignment & Closure","U","2014","AuthForAppnAmount","Total",112210,NA,NA,NA
"1151",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0059","DON-172: NWS Seal Beach, Concord, CA","U","2014","AuthForAppnAmount","Total",5963,NA,NA,NA
"1152",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0064","DON-158: NSA New Orleans, LA","U","2014","AuthForAppnAmount","Total",150,NA,NA,NA
"1153",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0065","DON-138: NAS Brunswick, ME","U","2014","AuthForAppnAmount","Total",796,NA,NA,NA
"1154",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0066","DON-157: MCSA Kansas City, MO","U","2014","AuthForAppnAmount","Total",40,NA,NA,NA
"1155",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0068","DON-84: JRB Willow Grove & Cambria Reg AP","U","2014","AuthForAppnAmount","Total",1411,NA,NA,NA
"1156",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000008","DON-100: Planing, Design and Management","U","2014","AuthForAppnAmount","Total",5546,NA,NA,NA
"1157",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000009","DON-101: Various Locations","U","2014","AuthForAppnAmount","Total",16789,NA,NA,NA
"1158",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Training Buildings","Luke AFB","NUEX093007","F-35 Field Training Detachment","U","2014","AuthForAppnAmount","Total",5500,NA,NA,NA
"1159",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Airfield Operational Buildings","Luke AFB","NUEX093011","F-35 Sq Ops/Aircraft Maintenance Unit #3","U","2014","AuthForAppnAmount","Total",21400,NA,NA,NA
"1160",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Airfield Operational Buildings","Beale AFB","BAEY143000","Distributed Common Ground Station Ops Bldg","U","2014","AuthForAppnAmount","Total",62000,NA,NA,NA
"1161",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Install & Ready-Issue Ammunition Storage","Tyndall AFB","XLWU103007","F-22 Munitions Storage Complex","U","2014","AuthForAppnAmount","Total",9100,NA,NA,NA
"1162",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","HI","HAWAII","Aircraft Maintenance Facilities","Joint Base Pearl Harbor-Hickam","KNMD142222","C-17 Modernize Hgr 35, Docks 1&2","U","2014","AuthForAppnAmount","Total",4800,NA,NA,NA
"1163",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE145117","KC-46A 2-Bay Corrosion/Fuel Hangar","U","2014","AuthForAppnAmount","Total",82000,NA,NA,NA
"1164",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Mcconnell AFB","PRQE145121","KC-46A ADAL Flight Simulator Buildings","U","2014","AuthForAppnAmount","Total",2150,NA,NA,NA
"1165",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","POL Pipelines","Mcconnell AFB","PRQE145136","KC-46A Alter Apron Fuels Distribution Systems","U","2014","AuthForAppnAmount","Total",12800,NA,NA,NA
"1166",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Mcconnell AFB","PRQE145137","KC-46A Alter Miscellaneous Facilities","U","2014","AuthForAppnAmount","Total",970,NA,NA,NA
"1167",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Airfield Aprons","Mcconnell AFB","PRQE145138","KC-46A Alter Aircraft Parking Apron","U","2014","AuthForAppnAmount","Total",2200,NA,NA,NA
"1168",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE145142","KC-46A 1-Bay Maintenance Hangar","U","2014","AuthForAppnAmount","Total",32000,NA,NA,NA
"1169",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE155119","KC-46A 3-Bay General Purpose Maintenance Hang","U","2014","AuthForAppnAmount","Total",80000,NA,NA,NA
"1170",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Enlisted Personnel Unaccompanied Personnel Housing","Mcconnell AFB","PRQE155122","KC-46A Pipeline Student Dormitory (48PN)","U","2014","AuthForAppnAmount","Total",7000,NA,NA,NA
"1171",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Airfield Operational Buildings","Fort Campbell, Kentucky","ACC123183","19th Air Support Operations Sqdrn Expansion","U","2014","AuthForAppnAmount","Total",8000,NA,NA,NA
"1172",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Fort Meade","PAYZ130011","CYBERCOM Joint Operations Center, Increment 1","U","2014","AuthForAppnAmount","Total",85000,NA,NA,NA
"1173",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Joint Base Andrews","AJXF103010","Helicopter Operations Facility","U","2014","AuthForAppnAmount","Total",30000,NA,NA,NA
"1174",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MO","MISSOURI","Install & Ready-Issue Ammunition Storage","Whiteman AFB","YWHG111010","WSA MOP Igloos and Assembly Facility","U","2014","AuthForAppnAmount","Total",5900,NA,NA,NA
"1175",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Admin Bldgs","Offutt AFB","SGBP100904F","USSTRATCOM Replacement Facility, Incr 3","U","2014","AuthForAppnAmount","Total",136000,NA,NA,NA
"1176",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Enlisted Personnel Unaccompanied Personnel Housing","Nellis AFB","RKMF083002","Dormitory (240 RM)","U","2014","AuthForAppnAmount","Total",35000,NA,NA,NA
"1177",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Weapons and Spares Maintenance Facilities","Nellis AFB","RKMF103005","F-35 Alt Mission Equip (AME) Storage","U","2014","AuthForAppnAmount","Total",5000,NA,NA,NA
"1178",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Install & Org Covered Storage","Nellis AFB","RKMF103006","F-35 Parts Store","U","2014","AuthForAppnAmount","Total",9100,NA,NA,NA
"1179",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Aircraft Maintenance Facilities","Nellis AFB","RKMF103009","F-35 Fuel Cell Hangar","U","2014","AuthForAppnAmount","Total",9400,NA,NA,NA
"1180",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Training Buildings","Nellis AFB","RKMF113005","Add RPA Weapons School Facility","U","2014","AuthForAppnAmount","Total",20000,NA,NA,NA
"1181",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Personnel Support Facilities","Cannon AFB","CZQZ013004","Airmen and Family Readiness Center","U","2014","AuthForAppnAmount","Total",5500,NA,NA,NA
"1182",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Unaccom Personnel Housing Mess Fac","Cannon AFB","CZQZ073023A","Satellite Dining Facility","U","2014","AuthForAppnAmount","Total",6600,NA,NA,NA
"1183",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Enlisted Personnel Unaccompanied Personnel Housing","Cannon AFB","CZQZ073050","Dormitory (144 RM)","U","2014","AuthForAppnAmount","Total",22000,NA,NA,NA
"1184",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Aircraft Maintenance Facilities","Holloman AFB","KWRD113008","F-16 Aircraft Covered Washrack and Pad","U","2014","AuthForAppnAmount","Total",2250,NA,NA,NA
"1185",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Admin Bldgs","Kirtland AFB","MHMV103105B","Nuclear Systems Wing & Sustainment Center (Ph","U","2014","AuthForAppnAmount","Total",30500,NA,NA,NA
"1186",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Aircraft Maintenance Facilities","Minot AFB","QJVF092009","B-52 ADAL Aircraft Maintenance Unit","U","2014","AuthForAppnAmount","Total",15530,NA,NA,NA
"1187",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Install & Ready-Issue Ammunition Storage","Minot AFB","QJVF092013","B-52 Munitions Storage Igloos","U","2014","AuthForAppnAmount","Total",8300,NA,NA,NA
"1188",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Replace Tele. and Security Forces Facility","Altus AFB","AGGN143001","KC-46A FTU Renovate Fac for 97 OG & 97 MXTS","U","2014","AuthForAppnAmount","Total",1200,NA,NA,NA
"1189",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Aircraft Maintenance Facilities","Altus AFB","AGGN143002","KC-46A FTU ADAL SQ OPS/AMU","U","2014","AuthForAppnAmount","Total",7400,NA,NA,NA
"1190",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Buildings","Altus AFB","AGGN143003","KC-46A FTU Fuselage Trainer Phase 1","U","2014","AuthForAppnAmount","Total",6300,NA,NA,NA
"1191",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Buildings","Altus AFB","AGGN143004","KC-46A FTU FTC Simulator Facility Phase 1","U","2014","AuthForAppnAmount","Total",12600,NA,NA,NA
"1192",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Aircraft Maintenance Facilities","Altus AFB","AGGN143005","KC-46A FTU ADAL Fuel System Maintenance Dock","U","2014","AuthForAppnAmount","Total",3350,NA,NA,NA
"1193",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Land Purchase, Condemnation, Donation or Transfer","Tinker AFB","WWYK143004A","KC-46A Land Acquisition","U","2014","AuthForAppnAmount","Total",8600,NA,NA,NA
"1194",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","Other Airfield Pavements","Fort Bliss","AETC176870","F-16 BAK 12/14 Aircraft Arresting System","U","2014","AuthForAppnAmount","Total",3350,NA,NA,NA
"1195",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UT","UTAH","Replace Firecrash/Rescue Station","Hill AFB","KRSM003009","Fire Crash Rescue Station","U","2014","AuthForAppnAmount","Total",18500,NA,NA,NA
"1196",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UT","UTAH","Aircraft Maintenance Facilities","Hill AFB","KRSM103011","F-35 Aircraft Mx Unit Hangar 45E Ops #1","U","2014","AuthForAppnAmount","Total",13500,NA,NA,NA
"1197",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Install & Ready-Issue Ammunition Storage","Joint Base Langley-Eustis","MUHJ073003B","4-Bay Conventional Munitions Inspection Bldg","U","2014","AuthForAppnAmount","Total",4800,NA,NA,NA
"1198",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GL","GREENLAND","Install & Org Covered Storage","Thule AB","WWCX103028","Thule Consolidation, Phase 2","U","2014","AuthForAppnAmount","Total",43904,NA,NA,NA
